Time,Ax,Ay,Az,Sx,Sy,Sz,x,y,z
1761038873.0807633,-2.0,3.0,-1007.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.181139,0.0,0.0,-982.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.2814016,-25.0,23.0,-996.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.3816085,31.0,20.0,-1031.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.4823465,-7.0,9.0,-987.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.5827243,2.0,7.0,-1000.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.6830893,20.0,4.0,-1016.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.7835352,-15.0,9.0,-993.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.8843558,-7.0,6.0,-988.0,0,0,0,0.0,0.0,7.439848184585571
1761038873.9848466,10.0,-9.0,-1001.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.0858533,17.0,3.0,-977.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.1862211,-12.0,15.0,-987.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.2865853,0.0,19.0,-1008.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.38727,-2.0,3.0,-1019.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.487908,-4.0,17.0,-1003.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.5884666,25.0,-7.0,-984.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.6890905,0.0,18.0,-1033.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.7897146,17.0,-20.0,-1015.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.8900707,20.0,0.0,-1023.0,0,0,0,0.0,0.0,7.439848184585571
1761038874.9906802,6.0,0.0,-990.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.0908995,-29.0,11.0,-1011.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.1917915,-30.0,13.0,-1004.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.2923033,-17.0,24.0,-1030.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.3927808,-25.0,26.0,-1023.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.4935663,6.0,-6.0,-1035.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.5943549,-24.0,15.0,-983.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.6950576,0.0,2.0,-1001.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.7955153,-6.0,12.0,-976.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.8958726,-8.0,7.0,-981.0,0,0,0,0.0,0.0,7.439848184585571
1761038875.9961371,-2.0,0.0,-981.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.0965369,3.0,-7.0,-975.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.197179,-44.0,-24.0,-945.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.2979672,-23.0,11.0,-1007.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.3986857,-9.0,8.0,-979.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.4993956,-29.0,7.0,-1007.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.6004276,-38.0,37.0,-979.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.7007318,-38.0,37.0,-979.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.8011413,-26.0,-4.0,-960.0,0,0,0,0.0,0.0,7.439848184585571
1761038876.9017313,0.0,-5.0,-1030.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.0025427,-31.0,26.0,-1014.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.1030324,25.0,-11.0,-992.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.2033222,-24.0,26.0,-1030.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.3037534,-11.0,15.0,-975.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.4042497,-40.0,-13.0,-988.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.5049546,-32.0,-21.0,-999.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.6051586,-23.0,16.0,-1024.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.705492,5.0,-25.0,-978.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.806038,-23.0,6.0,-983.0,0,0,0,0.0,0.0,7.439848184585571
1761038877.9065802,-20.0,19.0,-1004.0,0,0,0,0.0,0.0,7.439848184585571
1761038878.0072584,1.0,-1.0,-1014.0,0,0,0,0.0,0.0,7.439848184585571
1761038878.107827,-16.0,8.0,-987.0,0,1,0,0.0,0.10056853294372559,7.439848184585571
1761038878.2084224,-34.0,14.0,-966.0,0,1,0,0.0,0.20116400718688965,7.439848184585571
1761038878.3091116,3.0,-9.0,-986.0,0,1,0,0.0,0.3018531799316406,7.439848184585571
1761038878.4095042,17.0,10.0,-1014.0,0,1,0,0.0,0.40224575996398926,7.439848184585571
1761038878.5101686,10.0,-2.0,-990.0,0,1,0,0.0,0.5029101371765137,7.439848184585571
1761038878.6110194,-2.0,-1.0,-989.0,0,1,0,0.0,0.6037609577178955,7.439848184585571
1761038878.7113206,6.0,-22.0,-956.0,0,1,0,0.0,0.7040622234344482,7.439848184585571
1761038878.811937,-29.0,10.0,-986.0,0,1,0,0.0,0.8046786785125732,7.439848184585571
1761038878.9123383,23.0,-7.0,-995.0,0,1,0,0.0,0.9050798416137695,7.439848184585571
1761038879.0129707,39.0,-2.0,-1025.0,0,1,0,0.0,1.0057122707366943,7.439848184585571
1761038879.1135309,-9.0,2.0,-998.0,0,1,0,0.0,1.1062724590301514,7.439848184585571
1761038879.214369,27.0,-14.0,-1049.0,0,1,0,0.0,1.2071106433868408,7.439848184585571
1761038879.314723,-16.0,10.0,-982.0,0,1,0,0.0,1.307464599609375,7.439848184585571
1761038879.4156976,-20.0,-8.0,-983.0,0,1,0,0.0,1.4084391593933105,7.439848184585571
1761038879.516182,-49.0,6.0,-999.0,0,1,0,0.0,1.5089235305786133,7.439848184585571
1761038879.616603,-1.0,0.0,-1003.0,0,1,0,0.0,1.609344482421875,7.439848184585571
1761038879.7170873,14.0,10.0,-1020.0,0,1,0,0.0,1.7098288536071777,7.439848184585571
1761038879.81771,-1.0,-4.0,-1013.0,0,1,0,0.0,1.8104515075683594,7.439848184585571
1761038879.9184284,-6.0,8.0,-1012.0,0,1,0,0.0,1.9111700057983398,7.439848184585571
1761038880.0190718,-8.0,2.0,-1027.0,0,1,0,0.0,2.0118134021759033,7.439848184585571
1761038880.1193185,-26.0,-8.0,-1011.0,0,1,0,0.0,2.112060070037842,7.439848184585571
1761038880.2196846,-55.0,2.0,-978.0,0,0,0,0.0,2.112060070037842,7.439848184585571
1761038880.3201199,-55.0,2.0,-978.0,0,0,0,0.0,2.112060070037842,7.439848184585571
1761038880.4204211,3.0,8.0,-1022.0,0,0,0,0.0,2.112060070037842,7.439848184585571
1761038880.5210965,-4.0,15.0,-994.0,0,0,0,0.0,2.112060070037842,7.439848184585571
1761038880.6215906,-8.0,-13.0,-976.0,0,1,0,0.0,2.2125542163848877,7.439848184585571
1761038880.7217696,-35.0,7.0,-975.0,0,1,0,0.0,2.3127331733703613,7.439848184585571
1761038880.8221726,-7.0,9.0,-1000.0,0,1,0,0.0,2.4131362438201904,7.439848184585571
1761038880.9228592,-10.0,-14.0,-963.0,0,1,0,0.0,2.5138227939605713,7.439848184585571
1761038881.0236044,-49.0,-9.0,-1007.0,0,1,0,0.0,2.614567995071411,7.439848184585571
