Frame,Sub Frame,Position - TelloUWB11,,
,,TX,TY,TZ
Frames,Frames,mm,mm,mm
168,0,26.417,8.85399,46.5231
169,0,26.7205,9.12686,46.1408
170,0,26.6239,8.98772,46.1995
171,0,26.5165,8.90608,46.4651
172,0,26.748,9.00578,46.3789
173,0,26.3329,8.79455,46.7519
174,0,26.514,8.90994,46.4777
175,0,26.518,8.90564,46.4695
176,0,26.5072,8.91298,46.4735
177,0,26.5103,8.90175,46.4856
178,0,26.6099,9.0626,46.4204
179,0,26.4203,8.84755,46.7446
180,0,26.5119,8.90932,46.4764
181,0,26.5059,8.90897,46.4657
182,0,26.5096,8.91538,46.4844
183,0,26.6101,9.05935,46.4263
184,0,26.4168,8.85376,46.7376
185,0,26.6406,8.98969,46.191
186,0,26.7191,8.98771,46.3858
187,0,26.5088,8.90662,46.4823
188,0,26.4182,8.85951,46.7305
189,0,26.5068,8.91146,46.4857
190,0,26.6265,8.98991,46.1924
191,0,26.7188,8.99515,46.3795
192,0,26.5096,8.91259,46.4746
193,0,26.5159,8.90426,46.4803
194,0,26.4266,8.86249,46.7514
195,0,26.512,8.90734,46.4739
196,0,26.7098,8.99623,46.3876
197,0,26.6204,8.99202,46.1841
198,0,26.6371,8.99572,46.2025
199,0,26.5143,8.91429,46.4817
200,0,26.6195,9.05377,46.4358
201,0,26.6345,8.99378,46.1732
202,0,26.5061,8.9081,46.4734
203,0,26.4229,8.87223,46.7377
204,0,26.5205,8.91881,46.4871
205,0,26.4266,8.86204,46.741
206,0,26.8227,9.13779,46.325
207,0,26.727,9.14103,46.1357
208,0,26.5169,8.91466,46.4793
209,0,26.665,9.0656,46.3817
210,0,26.5029,8.90408,46.4788
211,0,26.5169,8.89821,46.4815
212,0,26.6164,9.06962,46.4301
213,0,26.6169,9.06144,46.4328
214,0,26.5129,8.90785,46.4834
215,0,26.513,8.91391,46.4835
216,0,26.5199,8.90956,46.4835
217,0,26.6284,8.99405,46.2029
218,0,26.5199,8.91605,46.4816
219,0,26.5097,8.91633,46.4769
220,0,26.5236,8.91063,46.4668
221,0,26.631,8.98489,46.1765
222,0,26.5114,8.91413,46.4664
223,0,26.5102,8.9135,46.4809
224,0,26.6204,9.00444,46.1867
225,0,26.4182,8.87481,46.7456
226,0,26.5197,8.90428,46.4977
227,0,26.7103,8.99167,46.3829
228,0,26.5104,8.90787,46.4726
229,0,26.6139,9.07499,46.4425
230,0,26.5136,8.90701,46.4828
231,0,26.6121,9.05354,46.4387
232,0,26.5275,8.9121,46.488
233,0,26.7261,9.14122,46.1346
234,0,26.5256,8.91816,46.4829
235,0,26.4277,8.85632,46.7525
236,0,26.628,8.99707,46.2017
237,0,26.5192,8.91457,46.4843
238,0,26.5264,8.91445,46.4813
239,0,26.7192,9.10389,46.6128
240,0,26.4343,8.85649,46.7419
241,0,26.5185,8.91754,46.4949
242,0,26.6185,9.05054,46.4281
243,0,26.4278,8.85711,46.7454
244,0,26.5187,8.91345,46.4888
