Frame,Sub Frame,"Position - TelloUWB2",,
140,0,"-106.078","985.247","-33.4489"
141,0,"-106.091","985.199","-33.4226"
142,0,"-106.444","985.597","-33.72"
143,0,"-106.048","985.236","-33.5108"
144,0,"-106.087","985.219","-33.3957"
145,0,"-106.09","985.232","-33.4244"
146,0,"-106.064","985.235","-33.4584"
147,0,"-106.047","985.207","-33.4505"
148,0,"-106.016","984.734","-33.8325"
149,0,"-106.025","985.241","-33.5394"
150,0,"-106.058","985.238","-33.4627"
151,0,"-106.06","985.215","-33.4942"
152,0,"-106.034","985.21","-33.4571"
153,0,"-106.013","984.711","-33.8372"
154,0,"-106.077","985.248","-33.4438"
155,0,"-106.103","985.223","-33.3599"
156,0,"-105.793","985.347","-33.9205"
157,0,"-106.087","985.221","-33.4624"
158,0,"-106.057","985.181","-33.4547"
159,0,"-106.068","985.205","-33.3935"
160,0,"-106.065","985.216","-33.4174"
161,0,"-106.096","985.233","-33.4096"
162,0,"-105.982","985.063","-33.3696"
163,0,"-105.777","985.339","-33.9607"
164,0,"-106.037","985.22","-33.4923"
165,0,"-105.993","985.086","-33.3471"
166,0,"-106.066","985.234","-33.4516"
167,0,"-106.079","985.219","-33.4191"
168,0,"-106.031","985.221","-33.4849"
169,0,"-106.016","984.717","-33.8376"
170,0,"-106.066","985.202","-33.4453"
171,0,"-106.058","985.218","-33.3862"
172,0,"-106.027","984.756","-33.8634"
173,0,"-106.064","985.219","-33.4548"
174,0,"-106.112","985.246","-33.4602"
175,0,"-106.063","985.231","-33.4271"
176,0,"-106.062","985.222","-33.349"
177,0,"-106.447","985.635","-33.7183"
178,0,"-106.06","985.247","-33.4917"
179,0,"-106.042","985.237","-33.4311"
180,0,"-106.068","985.273","-33.4917"
181,0,"-106.08","985.223","-33.3896"
182,0,"-106.001","984.747","-33.8842"
183,0,"-106.125","985.083","-33.4329"
184,0,"-106.03","984.717","-33.8263"
185,0,"-106.071","985.233","-33.4271"
186,0,"-106.037","985.256","-33.4583"
187,0,"-106.027","985.233","-33.4273"
188,0,"-106.026","984.747","-33.8953"
189,0,"-106.043","985.222","-33.4546"
190,0,"-105.957","985.149","-33.3866"
191,0,"-106.054","985.223","-33.4263"
192,0,"-106.039","985.221","-33.4496"
193,0,"-106.063","985.244","-33.4032"
194,0,"-106.052","985.219","-33.4203"
195,0,"-106.041","985.234","-33.4914"
196,0,"-106.002","984.748","-33.9204"
197,0,"-106.048","985.213","-33.4454"
198,0,"-105.756","985.017","-33.8704"
199,0,"-105.78","985.335","-33.939"
200,0,"-106.013","985.229","-33.5186"
201,0,"-106.054","985.238","-33.4565"
202,0,"-106.134","985.102","-33.4857"
203,0,"-106.053","985.233","-33.4801"
204,0,"-106.062","985.212","-33.4424"
205,0,"-106.033","985.206","-33.4994"
206,0,"-106.05","985.202","-33.4444"
207,0,"-106.049","985.233","-33.4453"
208,0,"-106.033","985.235","-33.4966"
209,0,"-105.77","985.54","-33.4552"
210,0,"-106.067","985.256","-33.4632"
211,0,"-106.052","985.261","-33.4791"
212,0,"-106.039","985.214","-33.481"
213,0,"-106.024","984.79","-33.8371"
214,0,"-106.04","985.25","-33.4521"
215,0,"-106.057","985.22","-33.453"
216,0,"-106.043","985.207","-33.4624"
217,0,"-105.761","985.356","-33.9399"
218,0,"-106.084","985.221","-33.4542"
219,0,"-105.939","984.691","-33.7827"
220,0,"-105.998","984.74","-33.848"
221,0,"-106.028","984.703","-33.8595"
222,0,"-105.779","984.627","-34.3524"
223,0,"-106.027","985.216","-33.4397"
224,0,"-105.818","985.356","-33.9046"
225,0,"-106.055","985.261","-33.4424"
226,0,"-106.04","985.231","-33.4176"
227,0,"-106.054","985.234","-33.4889"
228,0,"-106.025","985.198","-33.5053"
229,0,"-106.053","985.218","-33.4823"
230,0,"-106.056","985.221","-33.46"
231,0,"-105.783","985.301","-33.9433"
232,0,"-106.069","985.247","-33.4596"
233,0,"-106.077","985.202","-33.478"
234,0,"-106.436","985.6","-33.7169"
235,0,"-106.027","984.802","-33.8908"
236,0,"-105.757","984.886","-34.3053"
237,0,"-106.055","985.217","-33.4503"
238,0,"-106.025","985.261","-33.5294"
239,0,"-106.05","985.235","-33.4536"
240,0,"-105.979","985.149","-33.3852"
241,0,"-106.026","985.231","-33.5088"
242,0,"-106.042","985.253","-33.4754"
243,0,"-106.243","985.725","-34.1584"
244,0,"-106.443","985.611","-33.7148"
245,0,"-106.013","985.248","-33.5449"
246,0,"-106.078","984.514","-33.9155"
247,0,"-106.056","985.226","-33.4209"
248,0,"-106.018","985.185","-33.4795"
249,0,"-106.045","985.217","-33.4403"
250,0,"-106.088","985.227","-33.4075"
251,0,"-106.039","985.181","-33.5065"
252,0,"-106.065","985.201","-33.4554"
253,0,"-106.008","984.775","-33.8868"
254,0,"-106.018","984.693","-33.8735"
255,0,"-106.016","985.081","-33.3002"
256,0,"-106.063","985.205","-33.4468"
257,0,"-106.042","985.235","-33.501"
258,0,"-106.056","985.265","-33.4652"
259,0,"-106.06","985.247","-33.5171"
260,0,"-106.033","985.245","-33.4839"
261,0,"-106.064","985.198","-33.4016"
262,0,"-106.022","984.785","-33.8903"
263,0,"-106.026","984.733","-33.8451"
264,0,"-106.031","985.221","-33.4644"
265,0,"-106.034","984.789","-33.8704"
266,0,"-106.042","985.226","-33.4426"
267,0,"-105.755","984.897","-34.2958"
268,0,"-105.789","984.623","-34.3557"
269,0,"-106.03","985.249","-33.509"
270,0,"-106.054","985.187","-33.4829"
271,0,"-106.23","985.727","-34.1797"
272,0,"-105.749","984.887","-34.2861"
273,0,"-105.767","985.563","-33.4199"
274,0,"-105.993","984.723","-33.9036"
275,0,"-106.047","985.232","-33.4237"
276,0,"-105.799","985.355","-33.9353"
277,0,"-106.209","985.276","-34.5326"
278,0,"-106.053","985.214","-33.4702"
279,0,"-105.771","984.928","-34.2608"
280,0,"-106.015","984.707","-33.893"
281,0,"-106.016","984.75","-33.8808"
282,0,"-106.326","985.524","-33.6103"
283,0,"-106.062","985.248","-33.4393"
284,0,"-106.08","985.271","-33.4632"
285,0,"-105.781","985.523","-33.3792"
286,0,"-106.048","985.231","-33.4161"
287,0,"-106.048","985.215","-33.404"
288,0,"-105.757","985.081","-33.8725"
289,0,"-106.029","985.239","-33.4504"
290,0,"-105.766","985.569","-33.4132"
291,0,"-105.732","985.122","-33.8613"
292,0,"-106.023","984.788","-33.8856"
293,0,"-106.011","984.736","-33.8981"
294,0,"-106.024","984.742","-33.8495"
295,0,"-105.964","985.179","-33.4376"
296,0,"-105.762","985.089","-33.8985"
297,0,"-106.068","985.211","-33.4034"
298,0,"-106.045","985.221","-33.4475"
299,0,"-106.004","984.771","-33.8959"
300,0,"-106.023","984.688","-33.8277"
301,0,"-106.065","985.265","-33.4812"
302,0,"-105.435","985.289","-34.3595"
303,0,"-105.744","985.048","-33.9008"
304,0,"-106.017","984.704","-33.8901"
305,0,"-105.744","985.06","-33.9047"
306,0,"-106.036","985.233","-33.4522"
307,0,"-105.766","985.341","-33.9577"
308,0,"-106.006","984.764","-33.8944"
309,0,"-106.025","984.762","-33.864"
310,0,"-106.032","985.238","-33.5221"
311,0,"-106.018","984.739","-33.8707"
312,0,"-106.006","985.214","-33.5184"
313,0,"-106.028","984.735","-33.842"
314,0,"-106.037","984.725","-33.782"
315,0,"-105.79","985.578","-33.4111"
316,0,"-106.007","984.746","-33.8785"
317,0,"-106.046","985.22","-33.4477"
318,0,"-106.002","985.236","-33.529"
319,0,"-106.011","984.768","-33.8868"
320,0,"-105.754","984.892","-34.296"
321,0,"-105.726","984.884","-34.319"
322,0,"-106.026","985.216","-33.4859"
323,0,"-106.004","984.746","-33.8696"
324,0,"-106","984.765","-33.9114"
325,0,"-106.026","985.24","-33.5189"
326,0,"-105.749","984.861","-34.3012"
327,0,"-106.014","985.212","-33.5147"
328,0,"-105.828","985.339","-33.894"
329,0,"-106.019","984.731","-33.8694"
330,0,"-106.46","985.611","-33.691"
331,0,"-105.797","985.368","-33.9204"
332,0,"-106.021","984.746","-33.8676"
333,0,"-106.077","985.32","-33.4264"
334,0,"-106.018","985.245","-33.523"
335,0,"-106.051","985.266","-33.5024"
336,0,"-106.037","985.215","-33.4106"
337,0,"-106.039","985.185","-33.4483"
338,0,"-106.071","985.229","-33.4114"
339,0,"-106.014","984.762","-33.8762"
340,0,"-105.993","984.754","-33.8936"
341,0,"-106.054","985.221","-33.4791"
342,0,"-105.769","985.323","-33.9408"
343,0,"-106.009","984.713","-33.936"
344,0,"-105.416","985.248","-34.3666"
345,0,"-106.055","985.234","-33.4903"
346,0,"-106.041","985.238","-33.4475"
347,0,"-106.05","985.211","-33.4505"
348,0,"-106.026","985.237","-33.5002"
349,0,"-106.049","985.204","-33.395"
350,0,"-106.03","984.743","-33.8158"
351,0,"-105.769","984.902","-34.2749"
352,0,"-106.015","984.739","-33.905"
353,0,"-106.013","984.742","-33.9058"
354,0,"-106.016","984.78","-33.9343"
355,0,"-106.034","985.264","-33.5256"
356,0,"-106.012","984.735","-33.8578"
357,0,"-105.758","985.519","-33.4239"
358,0,"-106.071","984.519","-33.9111"
359,0,"-106.019","984.779","-33.8668"
360,0,"-106.05","985.257","-33.4407"
361,0,"-106.046","985.236","-33.4737"
362,0,"-106.015","984.754","-33.8308"
363,0,"-106.025","984.763","-33.8962"
364,0,"-106.028","984.783","-33.8886"
365,0,"-106.02","985.227","-33.4555"
366,0,"-105.783","985.545","-33.4118"
367,0,"-106.016","984.723","-33.8959"
368,0,"-106.009","985.198","-33.4654"
369,0,"-105.74","984.889","-34.2969"
370,0,"-106.022","984.78","-33.9193"
371,0,"-106.034","984.732","-33.833"
372,0,"-106.016","984.788","-33.877"
373,0,"-106.019","984.765","-33.8704"
374,0,"-106.018","984.747","-33.8996"
375,0,"-105.755","984.867","-34.3134"
376,0,"-106.035","985.267","-33.5223"
377,0,"-106.052","985.198","-33.4068"
378,0,"-106.007","984.746","-33.8926"
379,0,"-106.004","984.733","-33.8807"
380,0,"-105.761","984.847","-34.3173"
381,0,"-106.04","985.232","-33.5106"
382,0,"-106.013","984.748","-33.9297"
383,0,"-106.025","984.761","-33.8862"
384,0,"-105.999","984.763","-33.9075"
385,0,"-105.946","984.597","-33.7908"
386,0,"-105.738","984.908","-34.3093"
387,0,"-106.055","985.233","-33.3904"
388,0,"-106.032","985.265","-33.4734"
389,0,"-106.014","984.748","-33.8783"
390,0,"-105.957","984.61","-33.7957"
391,0,"-106.071","985.241","-33.453"
392,0,"-106.076","985.238","-33.4178"
393,0,"-106.024","984.736","-33.8428"
394,0,"-106.018","984.709","-33.8806"
395,0,"-106.024","985.214","-33.468"
396,0,"-106.07","985.215","-33.3901"
397,0,"-106.027","984.708","-33.9001"
398,0,"-106.033","984.701","-33.8555"
399,0,"-106.018","984.695","-33.8655"
400,0,"-106.018","984.749","-33.8636"
401,0,"-106.071","985.283","-33.4882"
402,0,"-106.024","984.769","-33.8628"
403,0,"-106.028","984.771","-33.8914"
404,0,"-106.022","984.758","-33.7966"
405,0,"-106.011","984.763","-33.8668"
406,0,"-106.039","985.249","-33.5232"
407,0,"-106.044","985.258","-33.4712"
408,0,"-105.788","985.327","-33.9637"
409,0,"-106.017","984.79","-33.9157"
410,0,"-106.035","984.765","-33.8158"
411,0,"-106.051","985.173","-33.4115"
412,0,"-106.063","985.225","-33.4103"
413,0,"-106.061","985.179","-33.3591"
414,0,"-106.04","985.247","-33.5215"
415,0,"-106.003","984.774","-33.9029"
416,0,"-106.003","984.773","-33.8818"
417,0,"-106.022","984.763","-33.8718"
418,0,"-106.031","984.733","-33.8523"
419,0,"-106.064","985.247","-34.3671"
420,0,"-106.03","985.234","-33.4774"
421,0,"-105.757","985.322","-33.97"
422,0,"-105.952","984.614","-33.7947"
423,0,"-106.006","984.726","-33.8984"
424,0,"-106.024","984.74","-33.8472"
425,0,"-106.08","985.221","-33.4125"
426,0,"-106.06","985.255","-33.4805"
427,0,"-106.008","984.759","-33.8851"
428,0,"-106.015","984.738","-33.8607"
429,0,"-106.02","984.766","-33.9019"
430,0,"-106.054","985.253","-33.4775"
431,0,"-105.782","985.344","-33.9294"
432,0,"-106.019","984.765","-33.8504"
433,0,"-106.027","985.226","-33.4689"
434,0,"-105.962","985.143","-33.3859"
435,0,"-106.088","985.237","-33.494"
436,0,"-106.046","985.203","-33.3692"
437,0,"-106","984.744","-33.8806"
438,0,"-106.033","985.246","-33.5034"
439,0,"-106.006","984.76","-33.917"
440,0,"-106.031","985.257","-33.502"
441,0,"-105.949","985.119","-33.4326"
442,0,"-106.012","984.783","-33.9118"
443,0,"-106.009","984.715","-33.9406"
444,0,"-106.016","984.736","-33.9015"
445,0,"-106.031","984.757","-33.8992"
446,0,"-106.03","985.222","-33.4128"
447,0,"-106.027","985.227","-33.4765"
448,0,"-106.024","984.698","-33.8573"
449,0,"-106.053","985.233","-33.4923"
450,0,"-106.022","984.747","-33.881"
451,0,"-105.767","984.875","-34.3022"
452,0,"-106.073","985.18","-33.4135"
453,0,"-106.03","984.782","-33.8696"
454,0,"-106.006","984.774","-33.887"
455,0,"-106.02","984.752","-33.9092"
456,0,"-106.016","984.728","-33.9149"
457,0,"-105.963","985.103","-33.3932"
458,0,"-106.02","984.741","-33.8732"
459,0,"-105.425","985.239","-34.3694"
460,0,"-106.032","984.742","-33.8884"
461,0,"-106.021","984.737","-33.9383"
462,0,"-106.013","984.702","-33.8498"
463,0,"-106.007","984.726","-33.8811"
464,0,"-105.94","984.647","-33.8233"
465,0,"-106.004","984.786","-33.9078"
466,0,"-106.059","985.211","-33.4708"
467,0,"-106.04","985.245","-33.4979"
468,0,"-105.971","985.063","-33.4079"
469,0,"-106.027","984.731","-33.8212"
470,0,"-106.023","984.715","-33.8789"
471,0,"-105.765","984.83","-34.3112"
472,0,"-105.738","984.873","-34.3168"
473,0,"-106.012","984.773","-33.8824"
474,0,"-106.01","984.738","-33.8575"
475,0,"-106.005","984.765","-33.862"
476,0,"-105.74","984.889","-34.322"
477,0,"-106.018","984.704","-33.9069"
478,0,"-106.004","984.782","-33.8727"
479,0,"-105.749","984.909","-34.2918"
480,0,"-105.722","985.062","-33.9384"
481,0,"-106.007","984.746","-33.8831"
482,0,"-106.002","984.701","-33.8824"
483,0,"-106.008","984.74","-33.8827"
484,0,"-105.755","984.871","-34.3004"
485,0,"-106.014","984.738","-33.8748"
486,0,"-106.068","984.534","-33.9852"
487,0,"-105.742","984.858","-34.3238"
488,0,"-105.986","984.717","-33.8886"
489,0,"-105.731","984.88","-34.3126"
490,0,"-105.79","985.35","-33.9379"
491,0,"-105.755","985.546","-33.4307"
492,0,"-105.752","984.848","-34.3077"
493,0,"-106.005","984.705","-33.9064"
494,0,"-106.025","984.702","-33.7999"
495,0,"-106.018","985.196","-33.4661"
496,0,"-106.022","985.219","-33.462"
497,0,"-106.027","984.78","-33.8641"
498,0,"-106.009","984.732","-33.9062"
499,0,"-106.007","984.709","-33.9265"
500,0,"-106.018","984.713","-33.8828"
501,0,"-106.074","984.502","-33.9384"
502,0,"-105.761","984.876","-34.3009"
503,0,"-105.958","985.165","-33.4216"
504,0,"-105.999","984.785","-33.8785"
505,0,"-105.94","985.096","-33.4192"
506,0,"-105.997","984.777","-33.879"
507,0,"-106.027","985.225","-33.4693"
508,0,"-106.019","984.778","-33.8959"
509,0,"-105.757","984.893","-34.2998"
510,0,"-105.996","984.74","-33.9089"
511,0,"-106.043","985.22","-33.4328"
512,0,"-106.013","984.772","-33.9098"
513,0,"-105.776","985.369","-33.9442"
514,0,"-105.785","985.344","-33.9351"
515,0,"-106.017","984.707","-33.8772"
516,0,"-106.011","984.76","-33.9251"
517,0,"-106.007","984.726","-33.908"
518,0,"-106.021","985.232","-33.5262"
519,0,"-106.05","984.748","-33.8527"
520,0,"-106.01","984.766","-33.8787"
521,0,"-106.01","984.758","-33.8903"
522,0,"-106.428","985.578","-33.765"
523,0,"-106.041","985.266","-33.5378"
524,0,"-106.022","984.728","-33.8192"
525,0,"-106.025","984.737","-33.8508"
526,0,"-106.05","985.198","-33.4569"
527,0,"-106.035","985.238","-33.5125"
528,0,"-106.004","984.74","-33.9172"
529,0,"-106.343","985.436","-33.6199"
530,0,"-106.007","984.754","-33.9324"
531,0,"-106.049","985.22","-33.4348"
532,0,"-105.733","984.881","-34.3014"
533,0,"-106.025","984.769","-33.8433"
534,0,"-106.052","985.213","-33.4705"
535,0,"-106.001","984.717","-33.8243"
536,0,"-106.021","985.229","-33.5216"
537,0,"-105.734","984.901","-34.3101"
538,0,"-106.019","984.784","-33.8292"
539,0,"-105.742","984.867","-34.3078"
540,0,"-105.644","984.83","-34.2328"
541,0,"-105.798","985.356","-33.9237"
542,0,"-105.994","984.709","-33.8815"
543,0,"-106.009","984.764","-33.8386"
544,0,"-106.01","985.197","-33.4776"
545,0,"-106.02","984.752","-33.8825"
546,0,"-106.018","984.731","-33.8421"
547,0,"-106.026","984.745","-33.876"
548,0,"-106.042","985.214","-33.4481"
549,0,"-106.039","984.772","-33.8679"
550,0,"-105.747","984.87","-34.3036"
551,0,"-106.003","984.748","-33.9337"
552,0,"-106.007","984.734","-33.8709"
553,0,"-106.021","984.78","-33.8903"
554,0,"-105.943","984.7","-33.8356"
555,0,"-106.028","984.761","-33.85"
556,0,"-106.083","985.225","-33.4143"
557,0,"-105.998","984.726","-33.8943"
558,0,"-106.012","984.76","-33.925"
559,0,"-106.041","985.242","-33.5215"
560,0,"-105.992","984.69","-33.8681"
561,0,"-106.035","985.248","-33.4778"
562,0,"-106.026","984.745","-33.8905"
563,0,"-106.451","985.1","-34.017"
564,0,"-105.751","984.886","-34.2978"
565,0,"-105.745","984.886","-34.3026"
566,0,"-105.763","984.905","-34.2628"
567,0,"-106.02","984.727","-33.8334"
568,0,"-105.827","985.392","-33.8919"
569,0,"-106.006","984.78","-33.9116"
570,0,"-106.003","984.762","-33.8938"
571,0,"-106.012","984.718","-33.8523"
572,0,"-106.012","984.746","-33.876"
573,0,"-106.023","985.272","-33.5033"
574,0,"-106.005","984.786","-33.9441"
575,0,"-106.013","984.748","-33.8492"
576,0,"-106.004","984.782","-33.8613"
577,0,"-106.044","985.197","-33.3988"
578,0,"-106.03","985.235","-33.4894"
579,0,"-106.033","984.759","-33.8367"
580,0,"-105.802","985.552","-33.4064"
581,0,"-105.802","985.335","-33.9431"
582,0,"-106.004","984.743","-33.906"
583,0,"-106.011","984.763","-33.8983"
584,0,"-106.415","985.117","-34.1546"
585,0,"-106.021","984.772","-33.9096"
586,0,"-106.001","984.768","-33.9288"
587,0,"-106.052","985.252","-33.5122"
588,0,"-105.998","984.737","-33.9156"
589,0,"-106.022","984.719","-33.8879"
590,0,"-105.733","984.858","-34.3254"
591,0,"-106.027","985.2","-33.4561"
592,0,"-106.008","984.742","-33.8277"
593,0,"-106.023","984.764","-33.8019"
594,0,"-106.019","984.769","-33.9335"
595,0,"-106.017","984.755","-33.8594"
596,0,"-106.031","985.209","-33.4678"
597,0,"-106.028","984.663","-33.8406"
598,0,"-105.739","984.88","-34.2904"
599,0,"-106.02","984.743","-33.8692"
600,0,"-106.01","984.748","-33.8856"
601,0,"-106.021","984.737","-33.9017"
602,0,"-105.76","985.334","-33.965"
603,0,"-106.023","984.73","-33.8101"
604,0,"-105.999","984.75","-33.9266"
605,0,"-106.021","984.758","-33.9174"
606,0,"-106.029","984.749","-33.896"
607,0,"-106.064","984.521","-33.9593"
608,0,"-106.031","985.212","-33.4822"
609,0,"-106.027","985.263","-33.5148"
610,0,"-105.741","984.84","-34.3411"
611,0,"-106.011","984.759","-33.9085"
612,0,"-106.012","984.782","-33.8978"
613,0,"-105.74","984.841","-34.3072"
614,0,"-106.027","984.716","-33.8419"
615,0,"-105.999","984.713","-33.9034"
616,0,"-106.02","984.725","-33.8558"
617,0,"-105.74","984.862","-34.328"
618,0,"-105.736","984.866","-34.3249"
619,0,"-106.023","984.735","-33.8925"
620,0,"-106.025","984.773","-33.8943"
621,0,"-105.755","984.9","-34.2965"
622,0,"-106.028","984.753","-33.9105"
623,0,"-105.752","984.882","-34.2879"
624,0,"-105.752","984.904","-34.2907"
625,0,"-106.022","985.185","-33.4838"
626,0,"-106.014","984.758","-33.8732"
627,0,"-106.015","984.757","-33.8916"
628,0,"-106.015","984.729","-33.907"
629,0,"-106.043","985.226","-33.463"
630,0,"-106.049","985.183","-33.4581"
631,0,"-105.735","984.863","-34.32"
632,0,"-106.017","984.747","-33.9073"
633,0,"-106.018","984.737","-33.9201"
634,0,"-106.038","984.732","-33.8644"
635,0,"-106.022","984.757","-33.9038"
636,0,"-106.009","984.749","-33.9307"
637,0,"-106.021","984.697","-33.8262"
638,0,"-105.753","985.318","-33.9731"
639,0,"-105.663","984.875","-34.2279"
640,0,"-106.008","984.717","-33.8742"
641,0,"-106.035","985.208","-33.4238"
642,0,"-106.005","984.75","-33.9101"
643,0,"-106.025","984.739","-33.9199"
644,0,"-105.759","984.85","-34.3219"
645,0,"-106.001","984.767","-33.9352"
646,0,"-106.02","984.73","-33.8948"
647,0,"-106.035","984.722","-33.7836"
648,0,"-105.749","984.901","-34.2865"
649,0,"-105.765","985.308","-33.9741"
650,0,"-106.041","985.205","-33.5116"
651,0,"-106.048","985.186","-33.4788"
652,0,"-105.986","985.081","-33.3757"
653,0,"-105.742","984.881","-34.317"
654,0,"-105.939","984.736","-33.8108"
655,0,"-105.767","984.889","-34.2814"
656,0,"-105.992","984.736","-33.9112"
657,0,"-106.033","985.226","-33.5634"
658,0,"-106.421","985.133","-34.0694"
659,0,"-106.063","985.233","-33.4313"
660,0,"-105.737","984.872","-34.3337"
661,0,"-106.037","985.234","-33.5032"
662,0,"-106.444","985.161","-34.1125"
663,0,"-106.008","984.727","-33.8968"
664,0,"-106.003","984.776","-33.9067"
665,0,"-106.017","984.735","-33.8744"
666,0,"-106.028","985.237","-33.5285"
