Frame,Sub Frame,"Position - TelloUWB11",,
134,0,"-67.186","948.275","-17.6777"
135,0,"-67.1877","948.295","-17.704"
136,0,"-67.1893","948.301","-17.7278"
137,0,"-67.1888","948.299","-17.7192"
138,0,"-67.2001","948.297","-17.724"
139,0,"-67.2068","948.289","-17.7226"
140,0,"-67.2005","948.297","-17.709"
141,0,"-67.1935","948.285","-17.7051"
142,0,"-67.1526","948.335","-17.6933"
143,0,"-67.1911","948.301","-17.7119"
144,0,"-67.1945","948.271","-17.7117"
145,0,"-67.2023","948.29","-17.7131"
146,0,"-67.2057","948.3","-17.7096"
147,0,"-67.4321","947.932","-17.1132"
148,0,"-67.2016","948.288","-17.7092"
149,0,"-67.19","948.292","-17.7341"
150,0,"-67.196","948.283","-17.7121"
151,0,"-67.1975","948.294","-17.7041"
152,0,"-67.1956","948.289","-17.7356"
153,0,"-67.1336","948.437","-17.4829"
154,0,"-67.1961","948.287","-17.7085"
155,0,"-67.1561","948.336","-17.6906"
156,0,"-67.1931","948.3","-17.7222"
157,0,"-67.1986","948.285","-17.7269"
158,0,"-67.4192","947.906","-17.1076"
159,0,"-67.4264","947.915","-17.1"
160,0,"-67.1871","948.288","-17.7138"
161,0,"-67.202","948.289","-17.7088"
162,0,"-67.1965","948.295","-17.7086"
163,0,"-67.1648","948.354","-17.6723"
164,0,"-67.3933","948.074","-17.1717"
165,0,"-67.1994","948.294","-17.7105"
166,0,"-67.1968","948.291","-17.7213"
167,0,"-67.2019","948.304","-17.7254"
168,0,"-67.1551","948.351","-17.6777"
169,0,"-67.1931","948.286","-17.7209"
170,0,"-67.2039","948.296","-17.7255"
171,0,"-67.1952","948.283","-17.699"
172,0,"-67.1613","948.352","-17.6864"
173,0,"-67.1966","948.292","-17.7186"
174,0,"-67.1911","948.305","-17.7359"
175,0,"-67.1913","948.277","-17.7126"
176,0,"-67.1999","948.296","-17.7337"
177,0,"-67.1907","948.281","-17.705"
178,0,"-67.1557","948.352","-17.7014"
179,0,"-67.2012","948.302","-17.7075"
180,0,"-67.1672","948.35","-17.6844"
181,0,"-67.1518","948.348","-17.672"
182,0,"-67.1974","948.306","-17.7242"
183,0,"-67.1884","948.282","-17.6987"
184,0,"-67.1868","948.296","-17.6973"
185,0,"-67.1913","948.299","-17.7096"
186,0,"-67.2057","948.304","-17.7163"
187,0,"-67.1872","948.289","-17.7038"
188,0,"-67.1877","948.277","-17.7068"
189,0,"-67.199","948.296","-17.7288"
190,0,"-67.1469","948.349","-17.685"
191,0,"-67.1874","948.312","-17.7191"
192,0,"-67.154","948.365","-17.682"
193,0,"-67.188","948.304","-17.7188"
194,0,"-67.1934","948.313","-17.7169"
195,0,"-67.1903","948.283","-17.7162"
196,0,"-67.2021","948.303","-17.728"
197,0,"-67.1899","948.303","-17.7328"
198,0,"-67.1888","948.293","-17.7018"
199,0,"-67.1975","948.294","-17.716"
200,0,"-67.1379","948.355","-17.6741"
201,0,"-67.1838","948.284","-17.7166"
202,0,"-67.1921","948.297","-17.7067"
203,0,"-67.1474","948.354","-17.6799"
204,0,"-67.1506","948.343","-17.6988"
205,0,"-67.1818","948.28","-17.7002"
206,0,"-67.4081","947.9","-17.087"
207,0,"-67.1973","948.295","-17.7101"
208,0,"-67.1945","948.289","-17.7207"
209,0,"-67.1857","948.295","-17.7168"
210,0,"-67.1857","948.3","-17.722"
211,0,"-67.136","948.347","-17.6721"
212,0,"-67.1914","948.303","-17.7146"
213,0,"-67.1829","948.298","-17.7159"
214,0,"-67.1873","948.285","-17.7113"
215,0,"-67.1599","948.369","-17.6811"
216,0,"-67.1811","948.289","-17.7086"
217,0,"-67.1891","948.301","-17.701"
218,0,"-67.1903","948.292","-17.7154"
219,0,"-67.1886","948.3","-17.7193"
220,0,"-67.1524","948.344","-17.6902"
221,0,"-67.4044","947.911","-17.0779"
222,0,"-67.1822","948.301","-17.7177"
223,0,"-67.193","948.285","-17.7129"
224,0,"-67.1958","948.293","-17.7243"
225,0,"-67.1832","948.305","-17.7022"
226,0,"-67.1761","948.281","-17.7141"
227,0,"-67.1571","948.356","-17.6931"
228,0,"-67.1919","948.299","-17.7182"
229,0,"-67.1692","948.307","-17.691"
230,0,"-67.1858","948.298","-17.7141"
231,0,"-67.1909","948.287","-17.7219"
232,0,"-67.1811","948.294","-17.715"
233,0,"-67.1805","948.297","-17.7226"
234,0,"-67.1396","948.348","-17.6849"
235,0,"-67.183","948.299","-17.7083"
236,0,"-67.1408","948.355","-17.6887"
237,0,"-67.1392","948.342","-17.7076"
238,0,"-67.1826","948.297","-17.7112"
239,0,"-67.1365","948.379","-17.4737"
240,0,"-67.1484","948.359","-17.6915"
241,0,"-67.2029","948.285","-17.7345"
242,0,"-67.1865","948.279","-17.7028"
243,0,"-67.1839","948.295","-17.7085"
244,0,"-67.1784","948.287","-17.7058"
245,0,"-67.1843","948.287","-17.7069"
246,0,"-67.1816","948.305","-17.7211"
247,0,"-67.1768","948.29","-17.7053"
248,0,"-67.191","948.286","-17.7176"
249,0,"-67.1789","948.285","-17.7158"
250,0,"-67.1773","948.31","-17.7223"
251,0,"-67.1914","948.3","-17.7217"
252,0,"-67.1736","948.308","-17.7241"
253,0,"-67.1465","948.341","-17.6878"
254,0,"-67.1856","948.297","-17.73"
255,0,"-67.1582","948.343","-17.7099"
256,0,"-67.2022","948.313","-17.7241"
257,0,"-67.1775","948.297","-17.7138"
258,0,"-67.1501","948.341","-17.6849"
259,0,"-67.1869","948.29","-17.7158"
260,0,"-67.1993","948.298","-17.7135"
261,0,"-67.1899","948.281","-17.7283"
262,0,"-67.1892","948.296","-17.7179"
263,0,"-67.1941","948.283","-17.7195"
264,0,"-67.1944","948.299","-17.7176"
265,0,"-67.1949","948.292","-17.7352"
266,0,"-67.2042","948.301","-17.7294"
267,0,"-67.1899","948.284","-17.7196"
268,0,"-67.1561","948.344","-17.7075"
269,0,"-67.2023","948.292","-17.7345"
270,0,"-67.196","948.291","-17.7207"
271,0,"-67.1937","948.294","-17.7316"
272,0,"-67.1787","948.285","-17.7137"
273,0,"-67.1839","948.304","-17.7236"
274,0,"-67.193","948.297","-17.729"
275,0,"-67.1868","948.308","-17.7292"
276,0,"-67.1448","948.346","-17.6993"
277,0,"-67.1856","948.294","-17.7383"
278,0,"-67.1913","948.28","-17.7099"
279,0,"-67.1814","948.289","-17.7115"
280,0,"-67.1915","948.288","-17.7216"
281,0,"-67.1822","948.293","-17.7084"
282,0,"-67.1909","948.292","-17.7124"
283,0,"-67.1989","948.292","-17.7171"
284,0,"-67.203","948.281","-17.7018"
285,0,"-67.1881","948.291","-17.7391"
286,0,"-67.4225","947.907","-17.1004"
287,0,"-67.1985","948.302","-17.7223"
288,0,"-67.1817","948.3","-17.7242"
289,0,"-67.1908","948.292","-17.7228"
290,0,"-67.1968","948.291","-17.7237"
291,0,"-67.1938","948.298","-17.7179"
292,0,"-67.3149","948.329","-17.6391"
293,0,"-67.1927","948.304","-17.7273"
294,0,"-67.416","947.901","-17.1206"
295,0,"-67.182","948.292","-17.7232"
296,0,"-67.1486","948.352","-17.7163"
297,0,"-67.1961","948.294","-17.7187"
298,0,"-67.196","948.301","-17.7431"
299,0,"-67.1923","948.296","-17.7473"
300,0,"-67.1986","948.298","-17.7321"
301,0,"-67.1936","948.289","-17.7251"
302,0,"-67.1907","948.297","-17.7352"
303,0,"-67.199","948.298","-17.7359"
304,0,"-67.151","948.344","-17.7011"
305,0,"-67.4187","947.911","-17.1307"
306,0,"-67.1491","948.358","-17.7171"
307,0,"-67.1963","948.287","-17.7121"
308,0,"-67.1521","948.389","-17.5046"
309,0,"-67.1922","948.291","-17.7343"
310,0,"-67.1949","948.29","-17.7365"
311,0,"-67.1923","948.292","-17.7175"
312,0,"-67.1867","948.293","-17.7371"
313,0,"-67.2952","948.372","-17.6118"
314,0,"-67.1627","948.345","-17.7196"
315,0,"-67.1421","948.361","-17.6933"
316,0,"-67.1988","948.3","-17.7423"
317,0,"-67.3221","948.336","-17.6372"
318,0,"-67.1573","948.347","-17.7052"
319,0,"-67.1873","948.301","-17.7265"
320,0,"-67.1794","948.293","-17.7279"
321,0,"-67.1969","948.297","-17.7364"
322,0,"-67.1909","948.305","-17.7387"
323,0,"-67.1863","948.296","-17.7349"
324,0,"-67.1915","948.305","-17.7348"
325,0,"-67.166","948.397","-17.4886"
326,0,"-67.1888","948.291","-17.7307"
327,0,"-67.3192","948.323","-17.6328"
328,0,"-67.1836","948.299","-17.7412"
329,0,"-67.1813","948.313","-17.7476"
330,0,"-67.1864","948.29","-17.7239"
331,0,"-67.1843","948.305","-17.73"
332,0,"-67.1419","948.353","-17.7095"
333,0,"-67.1904","948.295","-17.7477"
334,0,"-67.1885","948.302","-17.7308"
335,0,"-67.188","948.296","-17.7122"
336,0,"-67.1847","948.311","-17.7241"
337,0,"-67.1787","948.305","-17.7395"
338,0,"-67.1874","948.299","-17.7396"
339,0,"-67.188","948.303","-17.7461"
340,0,"-67.1874","948.305","-17.7292"
341,0,"-67.1838","948.292","-17.7264"
342,0,"-67.568","947.954","-17.0051"
343,0,"-67.1933","948.284","-17.7194"
344,0,"-67.1968","948.304","-17.7398"
345,0,"-67.1802","948.303","-17.7181"
346,0,"-67.1892","948.285","-17.7063"
347,0,"-67.1791","948.294","-17.7254"
348,0,"-67.1739","948.3","-17.6926"
349,0,"-67.1471","948.348","-17.7077"
350,0,"-67.1904","948.308","-17.7301"
351,0,"-67.3677","948.22","-17.3424"
352,0,"-67.2037","948.287","-17.7324"
353,0,"-67.1824","948.303","-17.7099"
354,0,"-67.1772","948.299","-17.7235"
355,0,"-67.1813","948.3","-17.7088"
356,0,"-67.3224","948.325","-17.6541"
357,0,"-67.1833","948.308","-17.7252"
358,0,"-67.185","948.296","-17.7312"
359,0,"-67.1944","948.288","-17.727"
360,0,"-67.1693","948.442","-17.8753"
361,0,"-67.1343","948.352","-17.6831"
362,0,"-67.1765","948.296","-17.7142"
363,0,"-67.166","948.441","-17.8569"
364,0,"-67.1466","948.371","-17.4833"
365,0,"-67.1826","948.293","-17.7228"
366,0,"-67.1677","948.456","-17.8748"
367,0,"-67.1805","948.303","-17.7165"
368,0,"-67.1835","948.298","-17.7224"
369,0,"-67.2001","948.285","-17.7289"
370,0,"-67.1476","948.414","-17.738"
371,0,"-67.1959","948.294","-17.7255"
372,0,"-67.1813","948.29","-17.7199"
373,0,"-67.1812","948.295","-17.7287"
374,0,"-67.1871","948.282","-17.7135"
375,0,"-67.3263","948.33","-17.6526"
376,0,"-67.1894","948.297","-17.7196"
377,0,"-67.1898","948.307","-17.7406"
378,0,"-67.1685","948.438","-17.8458"
379,0,"-67.1795","948.293","-17.7343"
380,0,"-67.4088","947.917","-17.1001"
381,0,"-67.1856","948.289","-17.7369"
382,0,"-67.1877","948.302","-17.725"
383,0,"-67.1886","948.307","-17.7142"
384,0,"-67.1902","948.294","-17.7368"
385,0,"-67.181","948.292","-17.7145"
386,0,"-67.153","948.355","-17.7109"
387,0,"-67.1797","948.293","-17.7232"
388,0,"-67.1502","948.34","-17.7054"
389,0,"-67.4313","947.921","-17.1137"
390,0,"-67.177","948.309","-17.7181"
391,0,"-67.19","948.306","-17.7191"
392,0,"-67.1849","948.3","-17.7262"
393,0,"-67.1946","948.287","-17.7339"
394,0,"-67.1408","948.353","-17.7203"
395,0,"-67.1682","948.436","-17.8466"
396,0,"-67.1808","948.305","-17.7285"
397,0,"-67.1533","948.386","-17.481"
398,0,"-67.1912","948.307","-17.7156"
399,0,"-67.1953","948.295","-17.737"
400,0,"-67.1758","948.356","-17.7573"
401,0,"-67.1921","948.293","-17.727"
402,0,"-67.1417","948.394","-17.4681"
403,0,"-67.201","948.294","-17.7367"
404,0,"-67.1519","948.381","-17.4699"
405,0,"-67.1804","948.296","-17.7223"
406,0,"-67.1857","948.292","-17.7115"
407,0,"-67.3323","948.335","-17.6682"
408,0,"-67.1805","948.306","-17.7278"
409,0,"-67.1878","948.29","-17.7288"
410,0,"-67.1818","948.291","-17.7382"
411,0,"-67.1311","948.44","-17.4924"
412,0,"-67.1913","948.306","-17.7342"
413,0,"-67.1813","948.299","-17.7108"
414,0,"-67.1889","948.294","-17.7224"
415,0,"-67.1981","948.297","-17.7083"
416,0,"-67.1213","948.543","-17.6123"
417,0,"-67.1692","948.447","-17.8599"
418,0,"-67.1909","948.314","-17.7376"
419,0,"-67.145","948.359","-17.696"
420,0,"-67.1898","948.286","-17.7018"
421,0,"-67.1813","948.295","-17.7274"
422,0,"-67.1874","948.303","-17.7132"
423,0,"-67.1876","948.29","-17.7045"
424,0,"-67.1595","948.346","-17.6836"
425,0,"-67.1262","948.503","-17.6181"
426,0,"-67.2019","948.298","-17.7345"
427,0,"-67.2878","948.386","-17.5938"
428,0,"-67.1917","948.305","-17.7159"
429,0,"-67.1623","948.437","-17.8364"
430,0,"-67.1881","948.287","-17.7114"
431,0,"-67.1884","948.287","-17.6893"
432,0,"-67.1979","948.296","-17.7136"
433,0,"-67.3175","948.356","-17.6417"
434,0,"-67.1709","948.44","-17.851"
435,0,"-67.1896","948.298","-17.7152"
436,0,"-67.3118","948.384","-17.6655"
437,0,"-67.1982","948.305","-17.7388"
438,0,"-67.1803","948.305","-17.7104"
439,0,"-67.185","948.305","-17.7195"
440,0,"-67.1558","948.382","-17.4969"
441,0,"-67.1903","948.307","-17.7113"
442,0,"-67.1906","948.311","-17.7285"
443,0,"-67.2005","948.309","-17.7438"
444,0,"-67.1899","948.31","-17.7158"
445,0,"-67.1528","948.365","-17.7192"
446,0,"-67.1847","948.309","-17.7029"
447,0,"-67.4201","947.918","-17.0914"
448,0,"-67.1987","948.309","-17.7076"
449,0,"-67.1951","948.309","-17.7236"
450,0,"-67.1827","948.313","-17.7233"
451,0,"-67.1923","948.291","-17.7215"
452,0,"-67.145","948.372","-17.4777"
453,0,"-67.4095","947.967","-16.9297"
454,0,"-67.1826","948.366","-17.7575"
455,0,"-67.1939","948.316","-17.7357"
456,0,"-67.1784","948.296","-17.7193"
457,0,"-67.1961","948.306","-17.7248"
458,0,"-67.3326","948.327","-17.6484"
459,0,"-67.1971","948.309","-17.7385"
460,0,"-67.1947","948.305","-17.7331"
461,0,"-67.1747","948.367","-17.7631"
462,0,"-67.194","948.302","-17.7322"
463,0,"-67.1881","948.321","-17.7223"
464,0,"-67.2004","948.302","-17.7154"
465,0,"-67.1514","948.401","-17.4815"
466,0,"-67.1826","948.295","-17.713"
467,0,"-67.1859","948.296","-17.7178"
468,0,"-67.3257","948.332","-17.625"
469,0,"-67.1914","948.317","-17.721"
470,0,"-67.1976","948.32","-17.7112"
471,0,"-67.1852","948.301","-17.7201"
472,0,"-67.1909","948.305","-17.7404"
473,0,"-67.197","948.296","-17.7294"
474,0,"-67.1854","948.294","-17.7035"
475,0,"-67.427","947.921","-17.0922"
476,0,"-67.1904","948.303","-17.7259"
477,0,"-67.1522","948.397","-17.4605"
478,0,"-67.1908","948.285","-17.7163"
479,0,"-67.1852","948.299","-17.7124"
480,0,"-67.1156","948.45","-17.4782"
481,0,"-67.4151","947.923","-17.1253"
482,0,"-67.1919","948.308","-17.7055"
483,0,"-67.1998","948.306","-17.7203"
484,0,"-67.4231","947.929","-17.093"
485,0,"-67.1889","948.318","-17.7099"
486,0,"-67.1436","948.364","-17.6915"
487,0,"-67.1383","948.376","-17.4635"
488,0,"-67.1844","948.29","-17.7059"
489,0,"-67.1406","948.369","-17.468"
490,0,"-67.1879","948.295","-17.7375"
491,0,"-67.1912","948.312","-17.7477"
492,0,"-67.1973","948.302","-17.7197"
493,0,"-67.411","947.93","-17.1129"
494,0,"-67.1929","948.316","-17.7225"
495,0,"-67.19","948.318","-17.7177"
496,0,"-67.1855","948.3","-17.7246"
497,0,"-67.1896","948.309","-17.7271"
498,0,"-67.1868","948.298","-17.7163"
499,0,"-67.1907","948.299","-17.7039"
500,0,"-67.153","948.362","-17.6826"
501,0,"-67.1437","948.397","-17.4738"
502,0,"-67.181","948.32","-17.7172"
503,0,"-67.1929","948.315","-17.7233"
504,0,"-67.1465","948.397","-17.4587"
505,0,"-67.1927","948.304","-17.7437"
506,0,"-67.1875","948.304","-17.7215"
507,0,"-67.1946","948.3","-17.7368"
508,0,"-67.187","948.298","-17.7121"
509,0,"-67.1982","948.301","-17.7006"
510,0,"-67.1179","948.533","-17.6018"
511,0,"-67.1842","948.32","-17.731"
512,0,"-67.1977","948.313","-17.7307"
513,0,"-67.3278","948.326","-17.6474"
514,0,"-67.187","948.297","-17.7066"
515,0,"-67.1919","948.294","-17.7161"
516,0,"-67.1933","948.3","-17.7203"
517,0,"-67.1699","948.447","-17.8622"
518,0,"-67.1311","948.53","-17.581"
519,0,"-67.1953","948.314","-17.7215"
520,0,"-67.1501","948.375","-17.4725"
521,0,"-67.1968","948.312","-17.7174"
522,0,"-67.1829","948.297","-17.7041"
523,0,"-67.1479","948.381","-17.4609"
524,0,"-67.2924","948.421","-17.3774"
525,0,"-67.1292","948.557","-17.6053"
526,0,"-67.1961","948.303","-17.7056"
527,0,"-67.1855","948.314","-17.7128"
528,0,"-67.1324","948.381","-17.4832"
529,0,"-67.279","948.407","-17.3777"
530,0,"-67.1673","948.439","-17.8592"
531,0,"-67.2045","948.32","-17.7336"
532,0,"-67.1551","948.417","-17.4863"
533,0,"-67.4107","947.944","-17.1016"
534,0,"-67.1682","948.442","-17.8528"
535,0,"-67.1806","948.319","-17.7288"
536,0,"-67.1413","948.384","-17.488"
537,0,"-67.1548","948.359","-17.699"
538,0,"-67.1948","948.328","-17.7202"
539,0,"-67.1942","948.32","-17.7416"
540,0,"-67.2903","948.386","-17.6121"
541,0,"-67.1819","948.294","-17.715"
542,0,"-67.1586","948.386","-17.4826"
543,0,"-67.1507","948.401","-17.4687"
544,0,"-67.2029","948.325","-17.7177"
545,0,"-67.1654","948.455","-17.8661"
546,0,"-67.1483","948.352","-17.6858"
547,0,"-67.194","948.292","-17.7311"
548,0,"-67.1958","948.313","-17.726"
549,0,"-67.1534","948.404","-17.497"
550,0,"-67.1885","948.298","-17.7071"
551,0,"-67.3278","948.342","-17.6455"
552,0,"-67.1568","948.397","-17.4799"
553,0,"-67.16","948.357","-17.7149"
554,0,"-67.1854","948.314","-17.7278"
555,0,"-67.1397","948.405","-17.473"
556,0,"-67.1948","948.305","-17.7244"
557,0,"-67.1506","948.356","-17.6924"
558,0,"-67.1975","948.317","-17.7348"
559,0,"-67.1515","948.393","-17.4941"
560,0,"-67.1958","948.327","-17.728"
561,0,"-67.1784","948.303","-17.7202"
562,0,"-67.1819","948.306","-17.7283"
563,0,"-67.1906","948.302","-17.7287"
564,0,"-67.3402","948.36","-17.6511"
565,0,"-67.1816","948.309","-17.7355"
566,0,"-67.1828","948.312","-17.719"
567,0,"-67.1396","948.372","-17.6859"
568,0,"-67.1962","948.333","-17.732"
569,0,"-67.186","948.304","-17.7223"
570,0,"-67.2898","948.435","-17.3822"
571,0,"-67.2123","948.313","-17.7166"
572,0,"-67.2003","948.322","-17.7424"
573,0,"-67.1459","948.413","-17.4872"
574,0,"-67.1645","948.412","-17.4786"
575,0,"-67.1488","948.371","-17.6902"
576,0,"-67.1841","948.308","-17.725"
577,0,"-67.1913","948.325","-17.7268"
578,0,"-67.1474","948.406","-17.4911"
579,0,"-67.1894","948.315","-17.74"
580,0,"-67.1966","948.318","-17.7281"
581,0,"-67.1892","948.31","-17.7193"
582,0,"-67.1816","948.304","-17.7091"
583,0,"-67.1774","948.324","-17.7323"
584,0,"-67.2034","948.321","-17.717"
585,0,"-67.1982","948.315","-17.7444"
586,0,"-67.195","948.327","-17.7226"
587,0,"-67.1892","948.311","-17.7338"
588,0,"-67.1848","948.306","-17.7271"
589,0,"-67.1669","948.42","-17.4928"
590,0,"-67.1448","948.393","-17.4799"
591,0,"-67.2027","948.335","-17.7395"
592,0,"-67.1898","948.308","-17.7304"
593,0,"-67.1868","948.299","-17.7269"
594,0,"-67.2048","948.319","-17.7156"
595,0,"-67.1603","948.397","-17.4803"
596,0,"-67.1462","948.393","-17.4772"
597,0,"-67.1989","948.315","-17.7442"
598,0,"-67.2001","948.31","-17.7281"
599,0,"-67.1839","948.33","-17.7291"
600,0,"-67.1924","948.328","-17.7158"
601,0,"-67.1574","948.403","-17.4872"
602,0,"-67.1849","948.333","-17.7422"
603,0,"-67.1958","948.308","-17.7411"
604,0,"-67.3318","948.346","-17.6381"
605,0,"-67.1465","948.4","-17.4828"
606,0,"-67.2015","948.32","-17.7075"
607,0,"-67.1954","948.318","-17.7128"
608,0,"-67.1455","948.382","-17.4806"
609,0,"-67.1857","948.31","-17.7415"
610,0,"-67.1946","948.317","-17.7091"
611,0,"-67.1886","948.321","-17.7268"
612,0,"-67.2015","948.314","-17.7399"
613,0,"-67.319","948.411","-17.6715"
614,0,"-67.1573","948.404","-17.457"
615,0,"-67.2794","948.438","-17.3791"
616,0,"-67.1902","948.313","-17.7304"
617,0,"-67.1585","948.371","-17.7235"
618,0,"-67.1935","948.33","-17.7346"
619,0,"-67.1899","948.319","-17.7389"
620,0,"-67.1907","948.309","-17.7246"
621,0,"-67.1869","948.307","-17.7482"
622,0,"-67.1943","948.319","-17.7367"
623,0,"-67.1531","948.361","-17.7211"
624,0,"-67.1859","948.303","-17.725"
625,0,"-67.1538","948.389","-17.4974"
626,0,"-67.1826","948.371","-17.7568"
627,0,"-67.1947","948.32","-17.742"
628,0,"-67.1435","948.385","-17.4813"
629,0,"-67.1532","948.4","-17.4727"
630,0,"-67.1983","948.309","-17.732"
631,0,"-67.1866","948.312","-17.7428"
632,0,"-67.2787","948.436","-17.376"
633,0,"-67.1442","948.415","-17.4805"
634,0,"-67.1334","948.354","-17.4912"
635,0,"-67.198","948.319","-17.7326"
636,0,"-67.1938","948.316","-17.7308"
637,0,"-67.1568","948.396","-17.4914"
638,0,"-67.1482","948.377","-17.4948"
