
115134978,POS,0,0FAC,0.04,-0.26,0.44,52,x0C
115134989,POS,1,C6AC,0.09,0.71,0.25,64,x0E
115135081,POS,0,0FAC,0.04,-0.28,0.50,48,x0C
115135090,POS,1,C6AC,0.11,0.63,0.30,69,x0E
115135185,POS,0,0FAC,0.04,-0.25,0.46,59,x0C
115135189,POS,1,C6AC,0.12,0.62,0.29,65,x0E
115135282,POS,0,0FAC,0.04,-0.29,0.53,49,x0C
115135290,POS,1,C6AC,0.11,0.67,0.23,63,x0E
115135385,POS,0,0FAC,0.06,-0.31,0.54,53,x0C
115135391,POS,1,C6AC,0.10,0.69,0.19,65,x0E
115135479,POS,0,0FAC,0.05,-0.32,0.57,49,x0C
115135491,POS,1,C6AC,0.10,0.68,0.23,71,x0E
115135578,POS,0,0FAC,0.05,-0.32,0.60,48,x0C
115135578,POS,1,C6AC,0.09,0.71,0.19,63,x0E
115135684,POS,0,0FAC,0.05,-0.33,0.58,52,x0C
115135684,POS,1,C6AC,0.09,0.71,0.22,68,x0E
115135778,POS,0,0FAC,0.06,-0.31,0.51,54,x0C
115135789,POS,1,C6AC,0.08,0.73,0.20,63,x0E
115135879,POS,0,0FAC,0.06,-0.33,0.54,52,x0C
115135890,POS,1,C6AC,0.08,0.75,0.18,63,x0E
115135981,POS,0,0FAC,0.06,-0.18,0.30,67,x0C
115135988,POS,1,C6AC,0.08,0.75,0.22,70,x0E
115136080,POS,0,0FAC,0.06,-0.21,0.39,48,x0C
115136080,POS,1,C6AC,0.09,0.73,0.19,65,x0E
115136186,POS,0,0FAC,0.06,-0.25,0.44,52,x0C
115136186,POS,1,C6AC,0.11,0.65,0.28,74,x0E
115136281,POS,0,0FAC,0.08,-0.28,0.47,54,x0C
115136281,POS,1,C6AC,0.10,0.66,0.31,73,x0E
115136381,POS,0,0FAC,0.09,-0.31,0.48,55,x0C
115136381,POS,1,C6AC,0.10,0.68,0.32,73,x0E
115136479,POS,0,0FAC,0.09,-0.32,0.50,53,x0C
115136479,POS,1,C6AC,0.08,0.71,0.27,63,x0E
115136579,POS,0,0FAC,0.10,-0.35,0.49,58,x0C
115136591,POS,1,C6AC,0.09,0.71,0.28,71,x0E
115136686,POS,0,0FAC,0.09,-0.35,0.51,50,x0C
115136686,POS,1,C6AC,0.09,0.70,0.31,73,x0E
115136781,POS,0,0FAC,0.07,-0.34,0.55,47,x0C
115136781,POS,1,C6AC,0.09,0.71,0.31,71,x0E
115136881,POS,0,0FAC,0.07,-0.19,0.31,64,x0C
115136881,POS,1,C6AC,0.08,0.74,0.27,64,x0E
115136980,POS,0,0FAC,0.09,-0.25,0.30,80,x0C
115136980,POS,1,C6AC,0.09,0.70,0.35,81,x0E
115137080,POS,0,0FAC,0.09,-0.29,0.36,54,x0C
115137087,POS,1,C6AC,0.08,0.71,0.34,68,x0E
115137180,POS,0,0FAC,0.07,-0.30,0.42,49,x0C
115137180,POS,1,C6AC,0.09,0.72,0.32,70,x0E
115137286,POS,0,0FAC,0.08,-0.18,0.22,63,x0C
115137290,POS,1,C6AC,0.09,0.75,0.26,63,x0E
115137385,POS,0,0FAC,0.08,-0.16,0.19,63,x0C
115137388,POS,1,C6AC,0.09,0.77,0.22,63,x0E
115137485,POS,0,0FAC,0.06,-0.10,0.15,72,x0C
115137485,POS,1,C6AC,0.09,0.75,0.27,74,x0E
115137580,POS,0,0FAC,0.06,-0.17,0.26,51,x0C
115137580,POS,1,C6AC,0.09,0.75,0.22,64,x0E
115137686,POS,0,0FAC,0.07,-0.14,0.22,64,x0C
115137690,POS,1,C6AC,0.09,0.73,0.24,68,x0E
115137780,POS,0,0FAC,0.08,-0.21,0.33,52,x0C
115137780,POS,1,C6AC,0.09,0.75,0.19,64,x0E
115137880,POS,0,0FAC,0.08,-0.09,0.15,67,x0C
115137880,POS,1,C6AC,0.11,0.66,0.31,76,x0E
115137982,POS,0,0FAC,0.07,-0.16,0.26,52,x0C
115137989,POS,1,C6AC,0.12,0.61,0.35,72,x0E
115138085,POS,0,0FAC,0.08,-0.21,0.34,53,x0C
115138088,POS,1,C6AC,0.10,0.65,0.29,64,x0E
115138184,POS,0,0FAC,0.07,-0.15,0.25,69,x0C
115138184,POS,1,C6AC,0.10,0.69,0.24,63,x0E
115138286,POS,0,0FAC,0.06,-0.20,0.33,51,x0C
115138286,POS,1,C6AC,0.10,0.73,0.21,63,x0E
115138385,POS,0,0FAC,0.06,-0.25,0.40,51,x0C
115138385,POS,1,C6AC,0.09,0.76,0.18,62,x0E
115138485,POS,0,0FAC,0.06,-0.11,0.20,67,x0C
115138485,POS,1,C6AC,0.10,0.74,0.22,71,x0E
115138584,POS,0,0FAC,0.06,-0.17,0.32,48,x0C
115138584,POS,1,C6AC,0.10,0.71,0.25,69,x0E
115138683,POS,0,0FAC,0.06,-0.18,0.32,56,x0C
115138683,POS,1,C6AC,0.09,0.73,0.23,63,x0E
115138783,POS,0,0FAC,0.06,-0.22,0.38,52,x0C
115138783,POS,1,C6AC,0.11,0.67,0.27,69,x0E
115138885,POS,0,0FAC,0.05,-0.24,0.44,47,x0C
115138889,POS,1,C6AC,0.10,0.70,0.23,63,x0E
115138981,POS,0,0FAC,0.07,-0.29,0.46,56,x0C
115138989,POS,1,C6AC,0.10,0.74,0.20,63,x0E
115139082,POS,0,0FAC,0.07,-0.15,0.27,69,x0C
115139088,POS,1,C6AC,0.09,0.74,0.22,69,x0E
115139180,POS,0,0FAC,0.07,-0.15,0.27,62,x0C
115139180,POS,1,C6AC,0.09,0.76,0.19,63,x0E
115139280,POS,0,0FAC,0.07,-0.05,0.10,64,x0C
115139280,POS,1,C6AC,0.08,0.77,0.18,64,x0E
115139380,POS,0,0FAC,0.07,-0.14,0.22,53,x0C
115139380,POS,1,C6AC,0.09,0.77,0.15,63,x0E
115139480,POS,0,0FAC,0.07,-0.10,0.17,68,x0C
115139480,POS,1,C6AC,0.09,0.79,0.14,62,x0E
115139584,POS,0,0FAC,0.07,-0.02,0.04,66,x0C
115139589,POS,1,C6AC,0.09,0.79,0.15,63,x0E
115139680,POS,0,0FAC,0.07,-0.03,0.07,65,x0C
115139689,POS,1,C6AC,0.08,0.77,0.17,66,x0E
115139783,POS,0,0FAC,0.07,-0.04,0.06,63,x0C
115139783,POS,1,C6AC,0.09,0.69,0.24,68,x0E
115139880,POS,0,0FAC,0.08,0.01,-0.04,64,x0C
115139880,POS,1,C6AC,0.09,0.70,0.27,73,x0E
115139980,POS,0,0FAC,0.08,0.08,-0.12,69,x0C
115139980,POS,1,C6AC,0.09,0.71,0.27,69,x0E
115140081,POS,0,0FAC,0.08,-0.03,0.04,54,x0C
115140081,POS,1,C6AC,0.08,0.71,0.29,71,x0E
115140184,POS,0,0FAC,0.08,-0.12,0.19,52,x0C
115140189,POS,1,C6AC,0.10,0.65,0.34,73,x0E
115140284,POS,0,0FAC,0.08,-0.10,0.13,63,x0C
115140288,POS,1,C6AC,0.09,0.69,0.27,64,x0E
115140380,POS,0,0FAC,0.09,-0.11,0.18,62,x0C
115140389,POS,1,C6AC,0.11,0.63,0.32,71,x0E
115140481,POS,0,0FAC,0.07,-0.06,0.13,72,x0C
115140481,POS,1,C6AC,0.09,0.67,0.27,64,x0E
115140580,POS,0,0FAC,0.06,-0.12,0.26,47,x0C
115140587,POS,1,C6AC,0.11,0.63,0.31,71,x0E
115140685,POS,0,0FAC,0.06,-0.08,0.20,70,x0C
115140686,POS,1,C6AC,0.11,0.66,0.26,63,x0E
115140782,POS,0,0FAC,0.06,-0.10,0.17,58,x0C
115140782,POS,1,C6AC,0.10,0.65,0.28,69,x0E
115140882,POS,0,0FAC,0.05,-0.04,0.10,73,x0C
115140889,POS,1,C6AC,0.09,0.70,0.25,63,x0E
115140985,POS,0,0FAC,0.06,-0.06,0.13,62,x0C
115140988,POS,1,C6AC,0.09,0.69,0.27,71,x0E
115141081,POS,0,0FAC,0.06,-0.14,0.25,51,x0C
