Frame,Sub Frame,"Position - TelloUWB22",,
128,0,"-18.5323","-0.556432","36.5256"
129,0,"-18.5698","-0.613474","36.657"
130,0,"-18.5285","-0.549436","36.5154"
131,0,"-18.537","-0.561399","36.5283"
132,0,"-18.5284","-0.555123","36.5218"
133,0,"-18.5285","-0.550536","36.524"
134,0,"-18.532","-0.559337","36.5159"
135,0,"-18.5194","-0.553156","36.5243"
136,0,"-18.5239","-0.557521","36.5189"
137,0,"-18.5641","-0.621901","36.661"
138,0,"-18.5332","-0.555252","36.5161"
139,0,"-18.5238","-0.560239","36.5357"
140,0,"-18.527","-0.561082","36.5274"
141,0,"-18.5277","-0.563027","36.5258"
142,0,"-18.5256","-0.555857","36.5199"
143,0,"-18.533","-0.560242","36.5247"
144,0,"-18.5775","-0.618967","36.6628"
145,0,"-18.573","-0.62183","36.652"
146,0,"-18.5276","-0.56313","36.5204"
147,0,"-18.5352","-0.551828","36.5126"
148,0,"-18.529","-0.555602","36.521"
149,0,"-18.5274","-0.562324","36.5315"
150,0,"-18.5334","-0.559407","36.5211"
151,0,"-18.533","-0.556648","36.5143"
152,0,"-18.5261","-0.5549","36.515"
153,0,"-18.5264","-0.553802","36.5121"
154,0,"-18.5308","-0.565469","36.528"
155,0,"-18.534","-0.576136","36.5279"
156,0,"-18.5739","-0.617471","36.647"
157,0,"-18.5311","-0.557516","36.5314"
158,0,"-18.5237","-0.546993","36.5237"
159,0,"-18.5769","-0.628155","36.6379"
160,0,"-18.5333","-0.560065","36.5204"
161,0,"-18.5681","-0.616517","36.6608"
162,0,"-18.579","-0.612953","36.6483"
163,0,"-18.4334","-0.598224","36.6547"
164,0,"-18.5172","-0.562666","36.532"
165,0,"-18.5239","-0.564034","36.5195"
166,0,"-18.5612","-0.615929","36.6489"
167,0,"-18.5233","-0.556439","36.5161"
168,0,"-18.5231","-0.558475","36.5072"
169,0,"-18.5651","-0.620937","36.643"
170,0,"-18.5357","-0.561576","36.5192"
171,0,"-18.5307","-0.55693","36.5059"
172,0,"-18.5298","-0.571","36.5399"
173,0,"-18.5288","-0.560139","36.5178"
174,0,"-18.5269","-0.557281","36.5015"
175,0,"-18.5779","-0.625604","36.6446"
176,0,"-18.5315","-0.562481","36.5307"
177,0,"-18.5287","-0.562375","36.5187"
178,0,"-18.5763","-0.623175","36.6569"
179,0,"-18.5395","-0.554817","36.5258"
180,0,"-18.5869","-0.62362","36.6558"
181,0,"-18.5795","-0.620768","36.6687"
182,0,"-18.5777","-0.633523","36.6587"
183,0,"-18.576","-0.62803","36.6711"
184,0,"-18.5329","-0.561074","36.521"
185,0,"-18.5682","-0.622653","36.663"
186,0,"-18.5271","-0.559657","36.5078"
187,0,"-18.5711","-0.62724","36.6548"
188,0,"-18.5227","-0.557372","36.5058"
189,0,"-18.5315","-0.554427","36.5264"
190,0,"-18.5218","-0.559947","36.5148"
191,0,"-18.529","-0.559781","36.5187"
192,0,"-18.61","-0.650108","36.67"
193,0,"-18.5219","-0.551115","36.5107"
194,0,"-18.5723","-0.621275","36.6539"
195,0,"-18.5299","-0.5492","36.5186"
196,0,"-18.5747","-0.627633","36.6684"
197,0,"-18.5233","-0.56413","36.5257"
198,0,"-18.5276","-0.561934","36.5192"
199,0,"-18.5293","-0.559987","36.5209"
200,0,"-18.5298","-0.556692","36.5237"
201,0,"-18.5822","-0.617799","36.6605"
202,0,"-18.5743","-0.625496","36.6718"
203,0,"-18.5694","-0.619471","36.657"
204,0,"-18.5291","-0.56447","36.5365"
205,0,"-18.6078","-0.64632","36.6792"
206,0,"-18.5335","-0.564706","36.519"
207,0,"-18.5321","-0.558017","36.5149"
208,0,"-18.5203","-0.563545","36.5331"
209,0,"-18.5312","-0.565567","36.5131"
210,0,"-18.5698","-0.614629","36.6507"
211,0,"-18.5682","-0.625057","36.6677"
212,0,"-18.5252","-0.562367","36.5255"
213,0,"-18.5356","-0.551501","36.5208"
214,0,"-18.5251","-0.546026","36.5257"
215,0,"-18.5233","-0.556241","36.5194"
216,0,"-18.5672","-0.620734","36.6606"
217,0,"-18.5246","-0.556472","36.5296"
218,0,"-18.5184","-0.550788","36.5164"
219,0,"-18.5591","-0.585973","36.5366"
220,0,"-18.5239","-0.554663","36.5209"
221,0,"-18.573","-0.618168","36.677"
222,0,"-18.5677","-0.625751","36.6747"
223,0,"-18.5768","-0.625711","36.6707"
224,0,"-18.5271","-0.554599","36.5205"
225,0,"-18.5155","-0.550495","36.5201"
226,0,"-18.5267","-0.555371","36.5208"
227,0,"-18.5329","-0.555304","36.5291"
228,0,"-18.5301","-0.561407","36.5345"
229,0,"-18.4329","-0.599598","36.6443"
230,0,"-18.5281","-0.558577","36.5238"
231,0,"-18.527","-0.552068","36.5249"
232,0,"-18.596","-0.656413","36.6878"
233,0,"-18.5233","-0.553558","36.5323"
234,0,"-18.5243","-0.557378","36.5286"
235,0,"-18.579","-0.617213","36.6556"
236,0,"-18.5226","-0.559232","36.5192"
237,0,"-18.5742","-0.612015","36.6618"
238,0,"-18.5372","-0.556032","36.5048"
239,0,"-18.575","-0.624262","36.6676"
240,0,"-18.5211","-0.546189","36.5186"
241,0,"-18.5666","-0.611803","36.6618"
242,0,"-18.5737","-0.626316","36.6629"
243,0,"-18.5751","-0.626342","36.6559"
244,0,"-18.5681","-0.62308","36.6683"
245,0,"-18.5705","-0.619968","36.6706"
246,0,"-18.574","-0.611224","36.6602"
247,0,"-18.5228","-0.556319","36.5252"
248,0,"-18.5243","-0.547261","36.5319"
249,0,"-18.5248","-0.543534","36.5295"
250,0,"-18.5724","-0.627408","36.6579"
251,0,"-18.5628","-0.589983","36.5292"
252,0,"-18.5257","-0.561382","36.516"
253,0,"-18.5192","-0.562912","36.5294"
254,0,"-18.5685","-0.621138","36.6581"
255,0,"-18.5298","-0.564632","36.5305"
256,0,"-18.5293","-0.554253","36.5209"
257,0,"-18.5724","-0.61649","36.6697"
258,0,"-18.5709","-0.628355","36.6672"
259,0,"-18.5308","-0.560098","36.5292"
260,0,"-18.5286","-0.557445","36.5163"
261,0,"-18.4275","-0.594571","36.6444"
262,0,"-18.5666","-0.615443","36.6728"
263,0,"-18.5293","-0.559136","36.5289"
264,0,"-18.5616","-0.616259","36.6454"
265,0,"-18.5272","-0.562366","36.5152"
266,0,"-18.5742","-0.62339","36.6637"
267,0,"-18.5249","-0.552315","36.5133"
268,0,"-18.526","-0.555974","36.5231"
269,0,"-18.5305","-0.549284","36.5242"
270,0,"-18.5229","-0.559093","36.5259"
271,0,"-18.5285","-0.555166","36.5115"
272,0,"-18.5296","-0.554367","36.5245"
273,0,"-18.5327","-0.563505","36.5232"
274,0,"-18.5195","-0.561711","36.533"
275,0,"-18.58","-0.621432","36.6682"
276,0,"-18.5235","-0.552801","36.5268"
277,0,"-18.5768","-0.621115","36.6623"
278,0,"-18.5209","-0.559066","36.5067"
279,0,"-18.5748","-0.619234","36.6622"
280,0,"-18.574","-0.621134","36.668"
281,0,"-18.5238","-0.55623","36.5183"
282,0,"-18.5229","-0.547314","36.5339"
283,0,"-18.5316","-0.547708","36.5261"
284,0,"-18.5306","-0.557776","36.5127"
285,0,"-18.5312","-0.555904","36.5196"
286,0,"-18.5685","-0.615862","36.644"
287,0,"-18.565","-0.613369","36.6534"
288,0,"-18.5712","-0.618256","36.6648"
289,0,"-18.5297","-0.559275","36.52"
290,0,"-18.568","-0.61509","36.6526"
291,0,"-18.579","-0.627099","36.6656"
292,0,"-18.5333","-0.557324","36.5184"
293,0,"-18.5726","-0.622775","36.6575"
294,0,"-18.5289","-0.562317","36.5238"
295,0,"-18.5757","-0.627954","36.655"
296,0,"-18.5248","-0.557504","36.5235"
297,0,"-18.5269","-0.554577","36.5036"
298,0,"-18.529","-0.564846","36.5177"
299,0,"-18.5311","-0.564405","36.5341"
300,0,"-18.536","-0.559463","36.5269"
301,0,"-18.534","-0.555528","36.5045"
302,0,"-18.53","-0.555748","36.5093"
303,0,"-18.5797","-0.61225","36.6554"
304,0,"-18.5742","-0.62812","36.646"
305,0,"-18.5263","-0.558978","36.5142"
306,0,"-18.58","-0.622862","36.6581"
307,0,"-18.5691","-0.620457","36.6526"
308,0,"-18.5368","-0.565979","36.5131"
309,0,"-18.5823","-0.620121","36.6587"
310,0,"-18.5768","-0.619923","36.6542"
311,0,"-18.5184","-0.552792","36.5216"
312,0,"-18.5379","-0.546383","36.5189"
313,0,"-18.5739","-0.617269","36.6451"
314,0,"-18.5221","-0.552418","36.5196"
315,0,"-18.5265","-0.566632","36.5229"
316,0,"-18.5718","-0.626067","36.6765"
317,0,"-18.5234","-0.554731","36.5168"
318,0,"-18.5312","-0.552243","36.5328"
319,0,"-18.5244","-0.556592","36.5173"
320,0,"-18.5722","-0.616419","36.6532"
321,0,"-18.5762","-0.612911","36.6567"
322,0,"-18.5343","-0.560197","36.5122"
323,0,"-18.5638","-0.615313","36.6597"
324,0,"-18.5274","-0.552545","36.517"
325,0,"-18.5737","-0.62065","36.6699"
326,0,"-18.529","-0.563812","36.501"
327,0,"-18.5274","-0.561142","36.5194"
328,0,"-18.4384","-0.594696","36.6524"
329,0,"-18.5307","-0.559329","36.5265"
330,0,"-18.5274","-0.565272","36.5275"
331,0,"-18.5254","-0.558358","36.5207"
332,0,"-18.527","-0.557837","36.5202"
333,0,"-18.5729","-0.628415","36.662"
334,0,"-18.5836","-0.610628","36.6534"
335,0,"-18.5753","-0.621415","36.6517"
336,0,"-18.5267","-0.552519","36.5284"
337,0,"-18.5728","-0.623946","36.664"
338,0,"-18.5307","-0.554896","36.5128"
339,0,"-18.527","-0.555746","36.519"
340,0,"-18.5747","-0.619043","36.6548"
341,0,"-18.5216","-0.563088","36.5249"
342,0,"-18.5604","-0.585213","36.5402"
343,0,"-18.5188","-0.555198","36.518"
344,0,"-18.5273","-0.552929","36.5125"
345,0,"-18.4668","-0.654088","36.7853"
346,0,"-18.5196","-0.555213","36.5284"
347,0,"-18.5647","-0.625871","36.6538"
348,0,"-18.5706","-0.615496","36.6561"
349,0,"-18.527","-0.554616","36.5132"
350,0,"-18.5685","-0.619565","36.6587"
351,0,"-18.5798","-0.631291","36.666"
352,0,"-18.5715","-0.614891","36.6589"
353,0,"-18.5257","-0.556256","36.5108"
354,0,"-18.5257","-0.55644","36.5197"
355,0,"-18.5811","-0.614557","36.6487"
356,0,"-18.5223","-0.556379","36.5311"
357,0,"-18.5332","-0.566701","36.5316"
358,0,"-18.5255","-0.558354","36.5194"
359,0,"-18.5256","-0.563382","36.5247"
360,0,"-18.5255","-0.559981","36.5075"
361,0,"-18.5224","-0.560977","36.518"
362,0,"-18.5784","-0.619302","36.6612"
363,0,"-18.5359","-0.5532","36.5146"
364,0,"-18.5229","-0.553318","36.5204"
365,0,"-18.5747","-0.626232","36.6624"
366,0,"-18.5732","-0.618432","36.6603"
367,0,"-18.5216","-0.563636","36.54"
368,0,"-18.5257","-0.552226","36.5213"
369,0,"-18.5711","-0.621735","36.6608"
370,0,"-18.5763","-0.619607","36.6704"
371,0,"-18.5698","-0.618998","36.6567"
372,0,"-18.5642","-0.616301","36.6526"
373,0,"-18.5247","-0.553741","36.5099"
374,0,"-18.5279","-0.554823","36.5171"
375,0,"-18.5268","-0.553478","36.5261"
376,0,"-18.5285","-0.550997","36.5239"
377,0,"-18.5794","-0.624795","36.6541"
378,0,"-18.5769","-0.628736","36.6589"
379,0,"-18.53","-0.559116","36.5181"
380,0,"-18.5235","-0.555832","36.5121"
381,0,"-18.5349","-0.553133","36.5201"
382,0,"-18.5732","-0.602342","36.6537"
383,0,"-18.5308","-0.547681","36.533"
384,0,"-18.5669","-0.61665","36.6667"
385,0,"-18.5852","-0.619063","36.657"
386,0,"-18.5735","-0.600681","36.6401"
387,0,"-18.5798","-0.613949","36.6532"
388,0,"-18.517","-0.559481","36.5305"
389,0,"-18.5312","-0.55071","36.511"
390,0,"-18.525","-0.561295","36.5122"
391,0,"-18.5196","-0.555927","36.5194"
392,0,"-18.5719","-0.617951","36.6501"
393,0,"-18.573","-0.624571","36.658"
394,0,"-18.5297","-0.549249","36.5078"
395,0,"-18.5672","-0.616771","36.6528"
396,0,"-18.5692","-0.624844","36.6589"
397,0,"-18.555","-0.605475","36.6421"
398,0,"-18.5132","-0.560305","36.525"
399,0,"-18.5239","-0.558659","36.5036"
400,0,"-18.5229","-0.558919","36.5231"
401,0,"-18.5715","-0.628227","36.658"
402,0,"-18.5267","-0.560393","36.5148"
403,0,"-18.5176","-0.547425","36.5248"
404,0,"-18.5214","-0.556733","36.5286"
405,0,"-18.577","-0.620367","36.6547"
406,0,"-18.5233","-0.554485","36.5182"
407,0,"-18.5248","-0.549199","36.5189"
408,0,"-18.5215","-0.562145","36.5227"
409,0,"-18.5722","-0.625553","36.6551"
410,0,"-18.5686","-0.620684","36.6605"
411,0,"-18.5297","-0.555157","36.5119"
412,0,"-18.5308","-0.558719","36.5072"
413,0,"-18.5293","-0.558536","36.5043"
414,0,"-18.5241","-0.560359","36.535"
415,0,"-18.5695","-0.621491","36.6657"
416,0,"-18.5741","-0.624431","36.6588"
417,0,"-18.5401","-0.557807","36.5222"
418,0,"-18.5214","-0.554333","36.5311"
419,0,"-18.5274","-0.551594","36.527"
420,0,"-18.5638","-0.630557","36.66"
421,0,"-18.5284","-0.550859","36.5214"
422,0,"-18.4329","-0.598942","36.6539"
423,0,"-18.569","-0.616206","36.6558"
424,0,"-18.5306","-0.555236","36.5232"
425,0,"-18.5645","-0.621268","36.6589"
426,0,"-18.5293","-0.555622","36.5263"
427,0,"-18.5288","-0.548402","36.5136"
428,0,"-18.5656","-0.609559","36.6585"
429,0,"-18.5828","-0.6233","36.6669"
430,0,"-18.5288","-0.55881","36.5192"
431,0,"-18.5703","-0.627591","36.6599"
432,0,"-18.5183","-0.555928","36.5257"
433,0,"-18.5282","-0.559202","36.5062"
434,0,"-18.5302","-0.543867","36.512"
435,0,"-18.5168","-0.557944","36.5155"
436,0,"-18.5644","-0.624885","36.6462"
437,0,"-18.5245","-0.540999","36.5181"
438,0,"-18.5247","-0.548703","36.5229"
439,0,"-18.525","-0.556286","36.509"
440,0,"-18.5691","-0.616441","36.6665"
441,0,"-18.526","-0.562057","36.5254"
442,0,"-18.5217","-0.548261","36.5242"
443,0,"-18.5183","-0.559251","36.5227"
444,0,"-18.5331","-0.562016","36.5142"
445,0,"-18.5636","-0.617148","36.661"
446,0,"-18.5645","-0.611094","36.6741"
447,0,"-18.5238","-0.554277","36.5229"
448,0,"-18.5184","-0.553849","36.5217"
449,0,"-18.5205","-0.545947","36.5276"
450,0,"-18.5693","-0.629101","36.6646"
451,0,"-18.5724","-0.619362","36.6746"
452,0,"-18.566","-0.620663","36.6544"
453,0,"-18.5649","-0.61269","36.6588"
454,0,"-18.5285","-0.549996","36.5268"
455,0,"-18.5745","-0.612172","36.6663"
456,0,"-18.5831","-0.63168","36.6577"
457,0,"-18.5234","-0.559579","36.5431"
458,0,"-18.533","-0.562874","36.5261"
459,0,"-18.5751","-0.619632","36.6549"
460,0,"-18.52","-0.564048","36.5202"
461,0,"-18.5278","-0.559611","36.5199"
462,0,"-18.5286","-0.558496","36.5269"
463,0,"-18.5269","-0.55956","36.5116"
464,0,"-18.5643","-0.599754","36.5434"
465,0,"-18.5363","-0.559926","36.5134"
466,0,"-18.5207","-0.558812","36.5285"
467,0,"-18.5657","-0.61584","36.6614"
468,0,"-18.5629","-0.620755","36.6653"
469,0,"-18.5249","-0.555852","36.5171"
470,0,"-18.5213","-0.550737","36.5247"
471,0,"-18.5607","-0.581256","36.535"
472,0,"-18.5208","-0.557488","36.5282"
473,0,"-18.5659","-0.614973","36.642"
474,0,"-18.5581","-0.605408","36.6556"
475,0,"-18.5156","-0.562434","36.5331"
476,0,"-18.5607","-0.611206","36.6505"
477,0,"-18.5197","-0.54619","36.5222"
478,0,"-18.5683","-0.619366","36.6596"
479,0,"-18.5654","-0.613337","36.6549"
480,0,"-18.5139","-0.54994","36.5227"
481,0,"-18.5287","-0.559578","36.5193"
482,0,"-18.5947","-0.646471","36.6635"
483,0,"-18.5304","-0.557044","36.52"
484,0,"-18.5599","-0.624839","36.656"
485,0,"-18.525","-0.553441","36.5209"
486,0,"-18.5255","-0.555986","36.5151"
487,0,"-18.56","-0.617293","36.6545"
488,0,"-18.5709","-0.622421","36.6726"
489,0,"-18.5645","-0.624189","36.6547"
490,0,"-18.526","-0.555618","36.5338"
491,0,"-18.5248","-0.555572","36.5324"
492,0,"-18.5288","-0.552036","36.514"
493,0,"-18.5258","-0.550746","36.5218"
494,0,"-18.5207","-0.553873","36.5138"
495,0,"-18.5276","-0.553274","36.5192"
496,0,"-18.5314","-0.560966","36.508"
497,0,"-18.5166","-0.566597","36.5204"
498,0,"-18.5206","-0.556431","36.5287"
499,0,"-18.5652","-0.62767","36.6568"
500,0,"-18.5729","-0.620971","36.6731"
501,0,"-18.5227","-0.553734","36.5208"
502,0,"-18.5287","-0.558974","36.527"
503,0,"-18.5242","-0.54838","36.5131"
504,0,"-18.5322","-0.560759","36.5276"
505,0,"-18.5351","-0.559388","36.5224"
506,0,"-18.5295","-0.559357","36.5205"
507,0,"-18.5712","-0.607341","36.6517"
508,0,"-18.5646","-0.627617","36.6645"
509,0,"-18.5222","-0.560299","36.5229"
510,0,"-18.5249","-0.55611","36.5285"
511,0,"-18.5566","-0.583074","36.5225"
512,0,"-18.5275","-0.556839","36.5146"
513,0,"-18.5404","-0.561253","36.5134"
514,0,"-18.56","-0.621301","36.6627"
515,0,"-18.5666","-0.621612","36.6632"
516,0,"-18.5253","-0.561817","36.5172"
517,0,"-18.575","-0.620742","36.6537"
518,0,"-18.5262","-0.545152","36.5109"
519,0,"-18.5628","-0.629669","36.6569"
520,0,"-18.5671","-0.612771","36.6551"
521,0,"-18.5703","-0.622557","36.6549"
522,0,"-18.5698","-0.619559","36.6647"
523,0,"-18.5208","-0.549688","36.5214"
524,0,"-18.5203","-0.557166","36.5148"
525,0,"-18.5195","-0.557085","36.5201"
526,0,"-18.5743","-0.624805","36.6651"
527,0,"-18.576","-0.623673","36.6651"
528,0,"-18.523","-0.565574","36.5273"
529,0,"-18.5218","-0.552511","36.5093"
530,0,"-18.5147","-0.556722","36.508"
531,0,"-18.5287","-0.55426","36.5228"
532,0,"-18.5689","-0.618863","36.6558"
533,0,"-18.5191","-0.560376","36.5128"
534,0,"-18.5717","-0.619435","36.6688"
535,0,"-18.5169","-0.557103","36.5279"
536,0,"-18.5244","-0.557611","36.5096"
537,0,"-18.5302","-0.555756","36.5094"
538,0,"-18.528","-0.558583","36.526"
539,0,"-18.5271","-0.557733","36.5184"
540,0,"-18.5707","-0.628362","36.6772"
541,0,"-18.5694","-0.637584","36.663"
542,0,"-18.5236","-0.553048","36.5253"
543,0,"-18.5697","-0.62167","36.6575"
544,0,"-18.5307","-0.549047","36.5173"
545,0,"-18.5279","-0.557559","36.5314"
546,0,"-18.5688","-0.616649","36.6793"
547,0,"-18.5689","-0.618981","36.6513"
548,0,"-18.5247","-0.54981","36.5198"
549,0,"-18.5248","-0.57089","36.5115"
550,0,"-18.5621","-0.591321","36.5335"
551,0,"-18.5694","-0.611763","36.6383"
552,0,"-18.5708","-0.623525","36.6425"
553,0,"-18.5222","-0.548104","36.5177"
554,0,"-18.5271","-0.552765","36.5143"
555,0,"-18.4302","-0.602042","36.6616"
556,0,"-18.5676","-0.626625","36.6605"
557,0,"-18.6208","-0.503695","36.4903"
558,0,"-18.5155","-0.560663","36.524"
559,0,"-18.4709","-0.659304","36.7833"
560,0,"-18.567","-0.619798","36.6653"
561,0,"-18.5291","-0.556291","36.5169"
562,0,"-18.5695","-0.629164","36.6547"
563,0,"-18.5602","-0.617282","36.6387"
564,0,"-18.5709","-0.622958","36.6573"
565,0,"-18.5264","-0.559167","36.5269"
566,0,"-18.5272","-0.557266","36.5132"
567,0,"-18.5206","-0.551538","36.5271"
568,0,"-18.5763","-0.618805","36.656"
569,0,"-18.5674","-0.633252","36.6573"
570,0,"-18.5251","-0.559304","36.5157"
571,0,"-18.5707","-0.624417","36.6657"
572,0,"-18.5693","-0.618334","36.6566"
573,0,"-18.5753","-0.625589","36.6654"
574,0,"-18.5761","-0.624824","36.6648"
575,0,"-18.5337","-0.55762","36.518"
576,0,"-18.5286","-0.562358","36.5411"
577,0,"-18.522","-0.559322","36.5286"
578,0,"-18.5287","-0.556248","36.5213"
579,0,"-18.5664","-0.616469","36.6597"
580,0,"-18.5817","-0.623634","36.6586"
581,0,"-18.5767","-0.625682","36.6599"
582,0,"-18.5672","-0.621189","36.6589"
583,0,"-18.5664","-0.61732","36.6679"
584,0,"-18.57","-0.624039","36.6595"
585,0,"-18.5971","-0.644583","36.6821"
586,0,"-18.5159","-0.563809","36.5279"
587,0,"-18.5717","-0.619674","36.6617"
588,0,"-18.5718","-0.624353","36.689"
589,0,"-18.5286","-0.558131","36.52"
590,0,"-18.5617","-0.623681","36.6697"
591,0,"-18.5665","-0.616958","36.6502"
592,0,"-18.5186","-0.561134","36.5226"
593,0,"-18.5675","-0.621525","36.6601"
594,0,"-18.526","-0.55507","36.5268"
595,0,"-18.5694","-0.622664","36.6568"
596,0,"-18.5227","-0.559988","36.5228"
597,0,"-18.5625","-0.626711","36.6675"
598,0,"-18.5748","-0.620889","36.669"
599,0,"-18.5281","-0.550757","36.5193"
600,0,"-18.5228","-0.553426","36.5195"
601,0,"-18.5781","-0.622925","36.6569"
602,0,"-18.5274","-0.560293","36.5347"
603,0,"-18.5729","-0.630858","36.6484"
604,0,"-18.5679","-0.624125","36.6644"
605,0,"-18.5666","-0.614562","36.6619"
606,0,"-18.5673","-0.618432","36.6538"
607,0,"-18.5699","-0.61998","36.6574"
608,0,"-18.5789","-0.630597","36.6591"
609,0,"-18.5344","-0.551862","36.5178"
610,0,"-18.5232","-0.56364","36.5315"
611,0,"-18.5341","-0.555456","36.5142"
