Frame,Sub Frame,"Rotation (Helical) - TelloUWB11",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
137,0,"-0.878914","1.25301","-2.56467"
138,0,"-1.08976","1.38679","-2.38768"
139,0,"-0.705653","1.20393","-2.53593"
140,0,"-0.759947","1.54954","-2.39127"
141,0,"-0.714928","1.51873","-2.39096"
142,0,"-0.73045","1.52967","-2.38532"
143,0,"-0.742555","1.54358","-2.38317"
144,0,"-0.639103","1.00383","-2.54343"
145,0,"-0.866251","1.26043","-2.56844"
146,0,"-0.744054","1.54529","-2.39023"
147,0,"-0.73931","1.14686","-2.5709"
148,0,"-0.745632","1.44366","-2.44544"
149,0,"-0.878202","1.20166","-2.60608"
150,0,"-0.858157","1.20496","-2.59574"
151,0,"-0.75092","1.44998","-2.44255"
152,0,"-0.957373","1.68139","-2.20437"
153,0,"-0.725395","1.51939","-2.38836"
154,0,"-0.686236","1.51072","-2.37779"
155,0,"-0.883742","1.25253","-2.56533"
156,0,"-0.731449","1.51953","-2.38949"
157,0,"-0.916427","1.65454","-2.19732"
158,0,"-0.739116","1.5374","-2.39032"
159,0,"-0.735445","1.52421","-2.39317"
160,0,"-0.844151","1.28094","-2.55377"
161,0,"-0.719416","1.5326","-2.38806"
162,0,"-0.571575","1.47105","-2.35198"
163,0,"-0.727169","1.53963","-2.38357"
164,0,"-0.729162","1.52545","-2.38012"
165,0,"-0.735317","1.531","-2.38423"
166,0,"-0.720134","1.52242","-2.38252"
167,0,"-0.720053","1.52974","-2.38071"
168,0,"-0.531941","1.34184","-2.32746"
169,0,"-0.741602","1.44936","-2.44675"
170,0,"-0.753175","1.44785","-2.44622"
171,0,"-0.860482","1.27517","-2.55743"
172,0,"-0.754244","1.54892","-2.39428"
173,0,"-0.730926","1.53695","-2.38425"
174,0,"-0.734097","1.52622","-2.39041"
175,0,"-0.727004","1.52868","-2.39032"
176,0,"-0.881701","1.26806","-2.56435"
177,0,"-0.77187","1.46038","-2.45248"
