Frame,Sub Frame,"Rotation (Helical) - TelloUWB11",,
95,0,"1.11284","2.29402","2.2046"
96,0,"2.58928","1.19737","2.42107"
97,0,"2.60913","1.18085","2.42628"
98,0,"2.59013","1.18409","2.41416"
99,0,"2.59355","1.18653","2.41993"
100,0,"2.62392","1.18273","2.42512"
101,0,"2.56249","1.20509","2.41792"
102,0,"2.58136","1.19092","2.42064"
103,0,"2.57977","1.1954","2.42867"
104,0,"0.772604","2.51736","2.19833"
105,0,"2.59645","1.28792","2.43892"
106,0,"2.60429","1.17454","2.41755"
107,0,"2.60126","1.16998","2.42255"
108,0,"2.6239","1.16732","2.41686"
109,0,"2.5768","1.1998","2.40957"
110,0,"2.57952","1.19808","2.41084"
111,0,"2.58738","1.20613","2.42165"
112,0,"2.60078","1.18149","2.41875"
113,0,"2.57711","1.18944","2.41405"
114,0,"2.59448","1.18256","2.41971"
115,0,"2.58505","1.17085","2.42644"
116,0,"2.59378","1.18916","2.42258"
117,0,"2.55262","1.21372","2.41292"
118,0,"0.721758","2.56492","2.19303"
119,0,"2.64419","1.16825","2.41748"
120,0,"2.60466","1.16807","2.42355"
121,0,"2.59328","1.17719","2.42015"
122,0,"2.60909","1.17741","2.41913"
123,0,"2.5694","1.20535","2.41969"
124,0,"2.61387","1.18101","2.41912"
125,0,"2.63741","1.15113","2.42344"
126,0,"2.61219","1.16994","2.42275"
127,0,"2.58973","1.19571","2.41634"
128,0,"2.61697","1.1777","2.41813"
129,0,"2.60515","1.29196","2.43923"
130,0,"2.59089","1.29151","2.44909"
131,0,"2.61834","1.16757","2.42796"
132,0,"2.65539","1.16907","2.42476"
133,0,"2.55673","1.21288","2.41328"
134,0,"2.59648","1.18101","2.42518"
135,0,"2.57808","1.19125","2.41939"
136,0,"2.62877","1.16632","2.42191"
137,0,"2.6264","1.16886","2.42468"
138,0,"2.624","1.17061","2.42929"
139,0,"2.62026","1.18511","2.42155"
140,0,"2.57801","1.20253","2.41859"
141,0,"2.58118","1.1919","2.42373"
142,0,"2.62935","1.16889","2.42324"
143,0,"2.6164","1.18125","2.42193"
144,0,"2.60633","1.18313","2.42684"
145,0,"2.5976","1.20543","2.41342"
146,0,"2.58478","1.20994","2.4105"
147,0,"0.769405","2.56009","2.19617"
148,0,"2.62159","1.19085","2.42481"
149,0,"2.63038","1.17277","2.42556"
150,0,"2.57837","1.19899","2.42482"
151,0,"2.60951","1.17626","2.42743"
152,0,"2.63055","1.18142","2.4334"
153,0,"2.13603","1.55778","2.32776"
154,0,"2.593","1.20751","2.41882"
155,0,"2.60863","1.18436","2.42082"
156,0,"2.63428","1.17721","2.42159"
157,0,"2.64249","1.16616","2.43602"
158,0,"0.818319","2.52201","2.20742"
159,0,"0.741234","2.56605","2.19209"
160,0,"2.597","1.18715","2.42628"
161,0,"2.60081","1.19737","2.42241"
162,0,"2.59994","1.19933","2.42343"
163,0,"2.57042","1.22199","2.41079"
164,0,"1.07259","2.34686","2.18817"
165,0,"2.59318","1.19775","2.42178"
166,0,"2.64908","1.16237","2.42745"
167,0,"2.61643","1.1962","2.43059"
168,0,"2.60678","1.19031","2.41383"
169,0,"2.59973","1.19704","2.42301"
170,0,"2.63552","1.1757","2.42229"
171,0,"2.58022","1.20651","2.42076"
172,0,"2.62444","1.17826","2.42189"
173,0,"2.59719","1.18638","2.42664"
174,0,"2.6396","1.15307","2.43412"
175,0,"2.59483","1.18712","2.43136"
176,0,"2.62703","1.16337","2.43199"
177,0,"2.59942","1.17971","2.41993"
178,0,"2.63193","1.17626","2.42394"
179,0,"2.58729","1.21187","2.4172"
180,0,"2.61165","1.18617","2.41988"
181,0,"2.61775","1.18329","2.42512"
182,0,"2.62727","1.1833","2.42899"
183,0,"2.62963","1.14988","2.43004"
184,0,"2.58839","1.19362","2.43196"
185,0,"2.6218","1.19188","2.42022"
186,0,"2.61618","1.18157","2.42101"
187,0,"2.61454","1.17544","2.42151"
188,0,"2.59363","1.18354","2.42758"
189,0,"2.59588","1.19206","2.41924"
190,0,"2.58951","1.19549","2.4199"
191,0,"2.6531","1.14492","2.42668"
192,0,"2.64583","1.16647","2.43086"
193,0,"2.62435","1.16872","2.43332"
194,0,"2.62652","1.17609","2.427"
195,0,"2.60709","1.17679","2.43418"
196,0,"2.62674","1.17181","2.4255"
197,0,"2.64674","1.15357","2.42485"
198,0,"2.5621","1.19751","2.42846"
199,0,"2.5926","1.18095","2.4248"
200,0,"2.59919","1.18461","2.42401"
201,0,"2.59669","1.17948","2.42526"
202,0,"2.62354","1.17325","2.43491"
203,0,"2.59771","1.19494","2.41959"
204,0,"2.61305","1.16115","2.42401"
205,0,"2.58231","1.18807","2.42553"
206,0,"0.746065","2.55439","2.19197"
207,0,"2.62115","1.17792","2.42123"
208,0,"2.59907","1.17499","2.42967"
209,0,"2.59036","1.17991","2.42364"
210,0,"2.62708","1.16783","2.42767"
211,0,"2.55742","1.21515","2.42155"
212,0,"2.61224","1.18954","2.42546"
213,0,"2.62052","1.15608","2.42324"
214,0,"2.5965","1.19092","2.42888"
215,0,"2.61103","1.1741","2.4231"
216,0,"2.61806","1.16983","2.42622"
217,0,"2.61353","1.17434","2.42079"
218,0,"2.60402","1.16626","2.43242"
219,0,"2.6189","1.16528","2.42986"
220,0,"2.56997","1.20192","2.4194"
221,0,"0.722654","2.56742","2.18774"
222,0,"2.59318","1.1861","2.41729"
223,0,"2.5893","1.18877","2.4311"
224,0,"2.63507","1.15641","2.43696"
225,0,"2.60403","1.17423","2.42836"
226,0,"2.5729","1.18943","2.42134"
227,0,"2.59211","1.19533","2.42031"
228,0,"2.59156","1.1783","2.41863"
229,0,"2.59693","1.17319","2.42071"
230,0,"2.59138","1.19239","2.4315"
231,0,"2.6116","1.16222","2.43159"
232,0,"2.59175","1.16321","2.43169"
233,0,"2.6268","1.15171","2.43509"
234,0,"2.61308","1.17616","2.42805"
235,0,"2.59667","1.19049","2.42438"
236,0,"2.61646","1.18293","2.42374"
237,0,"2.65371","1.14387","2.43347"
238,0,"2.62429","1.16646","2.42771"
239,0,"2.12989","1.53724","2.33161"
240,0,"2.59286","1.19191","2.42343"
241,0,"2.59735","1.20869","2.434"
242,0,"2.55638","1.20984","2.42778"
243,0,"2.62136","1.18513","2.43108"
244,0,"2.58571","1.18812","2.41663"
245,0,"2.58281","1.18568","2.42493"
246,0,"2.61051","1.17401","2.43016"
247,0,"2.58579","1.1853","2.43602"
248,0,"2.57702","1.1864","2.4228"
249,0,"2.58044","1.194","2.42031"
250,0,"2.64083","1.15148","2.42719"
251,0,"2.6128","1.16402","2.42559"
252,0,"2.65665","1.14705","2.42878"
253,0,"2.60521","1.17629","2.43356"
254,0,"2.62324","1.16874","2.43059"
255,0,"2.59759","1.18048","2.4275"
256,0,"2.60404","1.19885","2.42352"
257,0,"2.5971","1.17791","2.42636"
258,0,"2.61405","1.16877","2.42628"
259,0,"2.61405","1.17063","2.42474"
260,0,"2.57659","1.20363","2.42182"
261,0,"2.61728","1.16008","2.43174"
262,0,"2.60509","1.17262","2.43475"
263,0,"2.59607","1.16696","2.43268"
264,0,"2.60199","1.18893","2.4333"
265,0,"2.62856","1.1556","2.43334"
266,0,"2.61383","1.18046","2.43295"
267,0,"2.61043","1.16152","2.42494"
268,0,"2.62664","1.15711","2.42975"
269,0,"2.5977","1.17349","2.4195"
270,0,"2.6077","1.18112","2.42045"
271,0,"2.61676","1.17714","2.42422"
272,0,"2.57217","1.21938","2.42431"
273,0,"2.644","1.1606","2.4332"
274,0,"2.60062","1.17823","2.42024"
275,0,"2.62312","1.17279","2.41899"
276,0,"2.5926","1.18406","2.41818"
277,0,"2.63502","1.15244","2.43586"
278,0,"2.5867","1.20703","2.42965"
279,0,"2.61297","1.15772","2.42383"
280,0,"2.61129","1.16254","2.42315"
281,0,"2.58653","1.18871","2.4278"
282,0,"2.59827","1.18487","2.42563"
283,0,"2.57858","1.19077","2.42231"
284,0,"2.56132","1.21427","2.41587"
285,0,"2.62063","1.15432","2.42894"
286,0,"0.726512","2.57276","2.19334"
287,0,"2.60391","1.18235","2.4225"
288,0,"2.61643","1.16708","2.4268"
289,0,"2.58447","1.19859","2.43129"
290,0,"2.61851","1.15602","2.42677"
291,0,"2.59123","1.20634","2.42263"
292,0,"2.62015","1.26739","2.45653"
293,0,"2.61651","1.19149","2.41795"
294,0,"0.789778","2.52709","2.20756"
295,0,"2.58822","1.18927","2.41981"
296,0,"2.61846","1.17404","2.43153"
297,0,"2.57528","1.21192","2.42982"
298,0,"2.61491","1.17719","2.427"
299,0,"2.64509","1.16733","2.43334"
300,0,"2.59845","1.1855","2.42332"
301,0,"2.60477","1.18279","2.41764"
302,0,"2.6265","1.16767","2.43751"
303,0,"2.58307","1.20005","2.43031"
304,0,"2.58284","1.19427","2.42127"
305,0,"0.791288","2.51923","2.2079"
306,0,"2.6334","1.17098","2.43357"
307,0,"2.59895","1.20116","2.42985"
308,0,"2.13772","1.55406","2.34522"
309,0,"2.5774","1.19482","2.42483"
310,0,"2.63881","1.16616","2.4334"
311,0,"2.57993","1.20974","2.42598"
312,0,"2.599","1.19002","2.42067"
313,0,"2.5933","1.28518","2.45279"
314,0,"2.61284","1.20232","2.42432"
315,0,"2.60607","1.20356","2.42805"
316,0,"2.59025","1.20459","2.42914"
317,0,"2.62661","1.27578","2.45509"
318,0,"2.57077","1.2106","2.4194"
319,0,"2.59499","1.19215","2.43237"
320,0,"2.59999","1.18141","2.42969"
321,0,"2.63086","1.17801","2.43252"
322,0,"2.62487","1.18306","2.4287"
323,0,"2.59013","1.18699","2.43183"
324,0,"2.62011","1.17919","2.428"
325,0,"2.09693","1.5952","2.33112"
326,0,"2.62836","1.1815","2.43042"
327,0,"2.58907","1.27773","2.44709"
328,0,"2.6319","1.18327","2.43759"
329,0,"2.64901","1.14933","2.43197"
330,0,"2.60728","1.18453","2.43038"
331,0,"2.5829","1.21132","2.41356"
332,0,"2.60899","1.17316","2.43195"
333,0,"2.64305","1.15531","2.43309"
334,0,"2.60771","1.18987","2.42756"
335,0,"2.60895","1.18848","2.43504"
336,0,"2.63451","1.16723","2.42861"
337,0,"2.6186","1.14857","2.42351"
338,0,"2.62659","1.16784","2.43607"
339,0,"2.64388","1.16724","2.43444"
340,0,"2.61489","1.18132","2.43456"
341,0,"2.56948","1.18683","2.43014"
342,0,"0.729692","2.68105","2.22787"
343,0,"2.59635","1.17254","2.42229"
344,0,"2.62916","1.16879","2.43529"
345,0,"2.62711","1.15111","2.42488"
346,0,"2.59077","1.19313","2.42834"
347,0,"2.6241","1.15868","2.43036"
348,0,"2.58602","1.18341","2.4182"
349,0,"2.61478","1.16868","2.42443"
350,0,"2.60165","1.18156","2.42305"
351,0,"1.20627","2.50931","2.35837"
352,0,"2.57723","1.1912","2.41827"
353,0,"2.60149","1.18252","2.42895"
354,0,"2.60229","1.18258","2.42641"
355,0,"2.59343","1.16594","2.42971"
356,0,"2.64592","1.23835","2.45765"
357,0,"2.62557","1.16892","2.43435"
358,0,"2.64158","1.16738","2.4209"
359,0,"2.59339","1.17202","2.42108"
360,0,"2.72218","1.36068","2.58838"
361,0,"2.60249","1.17294","2.42638"
362,0,"2.61133","1.16179","2.42774"
363,0,"2.7123","1.38059","2.59088"
364,0,"2.086","1.56527","2.32797"
365,0,"2.60549","1.17035","2.42399"
366,0,"2.72467","1.38368","2.58448"
367,0,"2.59903","1.16325","2.43279"
368,0,"2.59314","1.17233","2.42511"
369,0,"2.61369","1.16479","2.435"
370,0,"2.64196","1.2258","2.49635"
371,0,"2.60294","1.18507","2.43513"
372,0,"2.58271","1.17641","2.43168"
373,0,"2.58845","1.18225","2.43453"
374,0,"2.57002","1.19512","2.42312"
375,0,"2.6169","1.26157","2.4594"
376,0,"2.57895","1.16786","2.43535"
377,0,"2.63175","1.14858","2.43152"
378,0,"2.66809","1.4151","2.58748"
379,0,"2.6159","1.16112","2.42932"
380,0,"0.745962","2.54487","2.19806"
381,0,"2.59069","1.17216","2.42295"
382,0,"2.58443","1.18828","2.42723"
383,0,"2.58574","1.18402","2.42292"
384,0,"2.60389","1.16939","2.43457"
385,0,"2.59213","1.17958","2.42721"
386,0,"2.58995","1.1843","2.42531"
387,0,"2.57566","1.199","2.42958"
388,0,"2.60886","1.17563","2.42668"
389,0,"0.746655","2.55564","2.20092"
390,0,"2.61369","1.17401","2.43165"
391,0,"2.63862","1.16187","2.43388"
392,0,"2.57674","1.17842","2.42616"
393,0,"2.61269","1.16077","2.4385"
394,0,"2.6249","1.1548","2.42744"
395,0,"2.68974","1.39116","2.57637"
396,0,"2.63821","1.14482","2.43614"
397,0,"2.07044","1.57491","2.32628"
398,0,"2.59386","1.1712","2.42589"
399,0,"2.61108","1.16727","2.42481"
400,0,"2.63568","1.22861","2.50112"
401,0,"2.58399","1.19069","2.428"
402,0,"2.10532","1.55673","2.33561"
403,0,"2.6081","1.16175","2.43124"
404,0,"2.08496","1.57794","2.3314"
405,0,"2.61112","1.15882","2.43244"
406,0,"2.57153","1.18983","2.42894"
407,0,"2.64684","1.24091","2.46579"
408,0,"2.6298","1.15234","2.42882"
409,0,"2.5706","1.18143","2.43124"
410,0,"2.58774","1.16801","2.4273"
411,0,"2.11069","1.6401","2.40704"
412,0,"2.61225","1.16452","2.42821"
413,0,"2.57806","1.1917","2.41595"
414,0,"2.59605","1.16202","2.42291"
415,0,"2.59423","1.17402","2.42294"
416,0,"2.20775","1.77432","2.48513"
417,0,"2.71746","1.37023","2.59197"
418,0,"2.6332","1.1589","2.43593"
419,0,"2.61794","1.16273","2.42812"
420,0,"2.58336","1.18871","2.42798"
421,0,"2.61778","1.16447","2.42731"
422,0,"2.58548","1.17214","2.43437"
423,0,"2.57122","1.18583","2.42931"
424,0,"2.59223","1.17745","2.42383"
425,0,"2.1823","1.7734","2.49732"
426,0,"2.58836","1.17598","2.42234"
427,0,"2.57789","1.29518","2.44882"
428,0,"2.6326","1.13628","2.43225"
429,0,"2.69642","1.39059","2.58248"
430,0,"2.60856","1.16115","2.42457"
431,0,"2.57199","1.19345","2.4287"
432,0,"2.57704","1.1896","2.42483"
433,0,"2.61841","1.26714","2.46126"
434,0,"2.67965","1.40258","2.58933"
435,0,"2.60903","1.16661","2.4336"
436,0,"2.6477","1.32267","2.51859"
437,0,"2.65062","1.14345","2.43592"
438,0,"2.61429","1.16904","2.42632"
439,0,"2.60699","1.16873","2.42813"
440,0,"2.12096","1.5414","2.34363"
441,0,"2.58849","1.18283","2.42559"
442,0,"2.61359","1.17564","2.42988"
443,0,"2.60849","1.17132","2.42748"
444,0,"2.58423","1.18998","2.41689"
445,0,"2.6228","1.15326","2.4313"
446,0,"2.59699","1.18075","2.4223"
447,0,"0.744555","2.54253","2.19588"
448,0,"2.57441","1.1931","2.41877"
449,0,"2.62226","1.17157","2.43042"
450,0,"2.61228","1.16116","2.43076"
451,0,"2.61904","1.15589","2.43068"
452,0,"2.1269","1.54607","2.34062"
453,0,"0.333447","2.8572","2.12578"
454,0,"2.6213","1.24344","2.49237"
455,0,"2.66029","1.13847","2.43658"
456,0,"2.61345","1.16679","2.42736"
457,0,"2.63175","1.16151","2.43181"
458,0,"2.60992","1.27233","2.46186"
459,0,"2.61512","1.1563","2.42801"
460,0,"2.60374","1.18106","2.43156"
461,0,"2.66697","1.22164","2.4972"
462,0,"2.62751","1.16171","2.42983"
463,0,"2.61416","1.17111","2.42086"
464,0,"2.59661","1.19214","2.43128"
465,0,"2.08506","1.58544","2.32529"
466,0,"2.58625","1.18724","2.43158"
467,0,"2.57101","1.20736","2.42088"
468,0,"2.59584","1.27541","2.45366"
469,0,"2.59704","1.19376","2.42447"
470,0,"2.63546","1.17096","2.42828"
471,0,"2.60768","1.1786","2.42761"
472,0,"2.66286","1.14022","2.43941"
473,0,"2.60248","1.16937","2.42814"
474,0,"2.57862","1.20308","2.42447"
475,0,"0.743439","2.56411","2.19522"
476,0,"2.63088","1.16309","2.43262"
477,0,"2.07307","1.60395","2.32297"
478,0,"2.59227","1.18299","2.42813"
479,0,"2.60621","1.16515","2.42824"
480,0,"2.15906","1.52232","2.32239"
481,0,"0.79297","2.51488","2.20019"
482,0,"2.59148","1.20674","2.42509"
483,0,"2.60529","1.17483","2.42497"
484,0,"0.760706","2.55323","2.19586"
485,0,"2.59931","1.18466","2.42079"
486,0,"2.61028","1.17022","2.42409"
487,0,"2.09888","1.57321","2.3359"
488,0,"2.5918","1.18614","2.42814"
489,0,"2.07234","1.58293","2.32946"
490,0,"2.60449","1.16838","2.42653"
491,0,"2.65212","1.15105","2.42745"
492,0,"2.59231","1.17838","2.42084"
493,0,"0.789825","2.52417","2.20484"
494,0,"2.64524","1.14661","2.43547"
495,0,"2.62129","1.16207","2.42333"
496,0,"2.62598","1.16026","2.43175"
497,0,"2.62553","1.15374","2.42851"
498,0,"2.60781","1.16595","2.42549"
499,0,"2.57674","1.18167","2.42995"
500,0,"2.59282","1.1967","2.41542"
501,0,"2.11365","1.5634","2.32427"
502,0,"2.65035","1.14175","2.43383"
503,0,"2.61373","1.17535","2.42754"
504,0,"2.10872","1.57274","2.32819"
505,0,"2.67634","1.13569","2.42903"
506,0,"2.63213","1.16193","2.43491"
507,0,"2.63067","1.16906","2.43256"
508,0,"2.61714","1.16957","2.43192"
509,0,"2.59181","1.19177","2.42917"
510,0,"2.20766","1.77437","2.505"
511,0,"2.65164","1.14926","2.42281"
512,0,"2.66034","1.15594","2.43507"
513,0,"2.66642","1.23704","2.46709"
514,0,"2.58882","1.19434","2.42242"
515,0,"2.61168","1.17003","2.42665"
516,0,"2.62656","1.16312","2.42826"
517,0,"2.72628","1.37661","2.58743"
518,0,"2.16961","1.80813","2.48983"
519,0,"2.61707","1.17339","2.42742"
520,0,"2.09501","1.57692","2.33819"
521,0,"2.61788","1.19349","2.42746"
522,0,"2.59565","1.18865","2.42571"
523,0,"2.10107","1.5836","2.33743"
524,0,"2.1224","1.6646","2.35908"
525,0,"2.25208","1.75479","2.48498"
526,0,"2.60345","1.18628","2.42613"
527,0,"2.60663","1.17974","2.43418"
528,0,"2.11374","1.55496","2.34237"
529,0,"2.09973","1.68709","2.37551"
530,0,"2.72305","1.38975","2.59087"
531,0,"2.64856","1.15153","2.42213"
532,0,"2.12093","1.56338","2.32264"
533,0,"0.778632","2.52945","2.18997"
534,0,"2.71253","1.3898","2.58914"
535,0,"2.62304","1.17983","2.42358"
536,0,"2.10498","1.56303","2.34023"
537,0,"2.61616","1.18875","2.42914"
538,0,"2.63351","1.15778","2.41473"
539,0,"2.65909","1.15627","2.43564"
540,0,"2.63803","1.27254","2.44679"
541,0,"2.61457","1.17144","2.42636"
542,0,"2.08873","1.5781","2.32543"
543,0,"2.08483","1.57033","2.3275"
544,0,"2.61978","1.18682","2.42133"
545,0,"2.73747","1.38133","2.58476"
546,0,"2.59645","1.19753","2.41379"
547,0,"2.61578","1.17038","2.4294"
548,0,"2.62203","1.18981","2.4247"
549,0,"2.16139","1.54249","2.33124"
550,0,"2.58558","1.20222","2.41965"
551,0,"2.63297","1.27092","2.4576"
552,0,"2.08614","1.58731","2.327"
553,0,"2.63009","1.16702","2.42625"
554,0,"2.65396","1.15789","2.42913"
555,0,"2.08421","1.58886","2.32202"
556,0,"2.61466","1.18201","2.43367"
557,0,"2.624","1.16845","2.42842"
558,0,"2.62217","1.1663","2.42577"
559,0,"2.13428","1.55473","2.33958"
560,0,"2.63769","1.15519","2.42424"
561,0,"2.63409","1.16122","2.42635"
562,0,"2.63056","1.16882","2.43957"
563,0,"2.61281","1.16527","2.43079"
564,0,"2.66214","1.26191","2.46362"
565,0,"2.62534","1.15915","2.42565"
566,0,"2.63471","1.16615","2.43456"
567,0,"2.6109","1.19191","2.41811"
568,0,"2.64658","1.16249","2.42849"
569,0,"2.59333","1.18008","2.4346"
570,0,"2.11628","1.67338","2.36398"
571,0,"2.63003","1.18191","2.41855"
572,0,"2.67424","1.13471","2.43016"
573,0,"2.14375","1.56713","2.33644"
574,0,"2.11915","1.58193","2.33389"
575,0,"2.62803","1.18557","2.42202"
576,0,"2.61805","1.17318","2.43585"
577,0,"2.65619","1.16843","2.4327"
578,0,"2.15236","1.54967","2.34373"
579,0,"2.63924","1.16978","2.42941"
580,0,"2.64314","1.1578","2.43283"
581,0,"2.61117","1.18619","2.43371"
582,0,"2.60848","1.16929","2.43019"
583,0,"2.66023","1.14117","2.44507"
584,0,"2.64399","1.16303","2.43453"
585,0,"2.65979","1.15348","2.4425"
586,0,"2.62615","1.17062","2.42474"
587,0,"2.63016","1.15538","2.42994"
588,0,"2.6008","1.18905","2.42903"
589,0,"2.13352","1.56426","2.33355"
590,0,"2.11275","1.56171","2.33165"
591,0,"2.64958","1.1698","2.4344"
592,0,"2.621","1.18322","2.43649"
593,0,"2.61892","1.16809","2.42768"
594,0,"2.62178","1.18437","2.42832"
595,0,"2.12297","1.57558","2.33652"
596,0,"2.12739","1.56092","2.3443"
597,0,"2.6697","1.14114","2.43296"
598,0,"2.64805","1.15765","2.4276"
599,0,"2.63726","1.16198","2.43296"
600,0,"2.62996","1.16904","2.43362"
601,0,"2.12822","1.54343","2.3456"
602,0,"2.6667","1.13809","2.42953"
603,0,"2.65973","1.14376","2.43662"
604,0,"2.63226","1.2617","2.45011"
605,0,"2.12232","1.56768","2.3482"
606,0,"2.59018","1.1985","2.42303"
607,0,"2.64729","1.17032","2.42759"
608,0,"2.09457","1.55114","2.34053"
609,0,"2.67585","1.12369","2.44043"
610,0,"2.61217","1.18981","2.42237"
611,0,"2.62708","1.181","2.43951"
612,0,"2.64374","1.15213","2.42609"
613,0,"2.67369","1.31942","2.52545"
614,0,"2.08748","1.58659","2.33035"
615,0,"2.13174","1.66506","2.35886"
616,0,"2.64681","1.15207","2.43181"
617,0,"2.64138","1.17157","2.43174"
618,0,"2.65274","1.15353","2.42834"
619,0,"2.64172","1.15417","2.43278"
620,0,"2.60079","1.18467","2.43364"
621,0,"2.6738","1.13149","2.43178"
622,0,"2.65065","1.153","2.43947"
623,0,"2.63085","1.17166","2.42433"
624,0,"2.61032","1.17139","2.43177"
625,0,"2.11967","1.55056","2.34643"
626,0,"2.65187","1.23355","2.49038"
627,0,"2.63545","1.16742","2.43471"
628,0,"2.09895","1.5878","2.33496"
629,0,"2.08585","1.58639","2.32318"
630,0,"2.62148","1.16309","2.42922"
631,0,"2.69313","1.12677","2.44508"
632,0,"2.12456","1.67592","2.36341"
633,0,"2.1172","1.58084","2.32773"
634,0,"2.09944","1.57532","2.35263"
635,0,"2.61691","1.16796","2.42822"
636,0,"2.62414","1.1648","2.42639"
637,0,"2.08854","1.59635","2.34325"
638,0,"2.10159","1.57871","2.3373"
639,0,"2.5765","1.20028","2.43139"
640,0,"2.13329","1.56","2.34257"
641,0,"2.12167","1.57944","2.33793"
642,0,"2.1034","1.59007","2.33951"
643,0,"2.13178","1.56198","2.34075"
644,0,"2.63392","1.15584","2.42532"
645,0,"2.64309","1.1693","2.42605"
646,0,"2.09314","1.57286","2.32864"
647,0,"2.62694","1.18305","2.43569"
648,0,"2.61879","1.17334","2.42887"
649,0,"2.62902","1.16824","2.43937"
650,0,"2.10503","1.57932","2.32785"
651,0,"2.63738","1.15418","2.43525"
652,0,"2.66024","1.14515","2.43563"
653,0,"2.62283","1.17595","2.42908"
654,0,"2.58822","1.18754","2.41708"
655,0,"2.12291","1.55999","2.3273"
656,0,"2.09057","1.58883","2.33002"
657,0,"2.18351","1.51979","2.36374"
658,0,"2.62158","1.17863","2.43408"
659,0,"2.64811","1.16685","2.42817"
660,0,"2.59176","1.19025","2.43162"
661,0,"2.1927","1.5339","2.33119"
662,0,"2.11851","1.56645","2.33744"
663,0,"2.13564","1.55929","2.33833"
