Frame,Sub Frame,"Rotation (Helical) - TelloUWB11",,
95,0,"3.06528","3.89163","1.65316"
96,0,"3.0219","3.66402","1.56694"
97,0,"2.99333","3.73407","1.62799"
98,0,"2.98448","3.65647","1.58351"
99,0,"3.01198","3.80284","1.59471"
100,0,"2.40835","4.24871","1.51081"
101,0,"3.05088","3.71232","1.6329"
102,0,"3.00311","3.64969","1.57176"
103,0,"3.01832","3.68524","1.63172"
104,0,"3.01623","3.76942","1.61167"
105,0,"3.05217","3.87624","1.66127"
106,0,"2.98869","3.66412","1.5815"
107,0,"2.44108","4.3122","1.55776"
108,0,"3.03847","3.71998","1.62424"
109,0,"3.0013","3.71295","1.63382"
110,0,"2.99909","3.92747","1.64653"
111,0,"2.38889","4.04805","1.49387"
112,0,"3.02387","3.88302","1.66667"
113,0,"3.00307","3.80281","1.60104"
114,0,"2.96535","3.80023","1.60411"
115,0,"3.01875","3.60857","1.58481"
116,0,"2.43971","4.3028","1.55998"
117,0,"2.99853","3.72512","1.62169"
118,0,"3.00232","3.90021","1.64929"
119,0,"2.41386","4.2464","1.50398"
120,0,"3.01906","3.73339","1.62077"
121,0,"3.03809","3.72508","1.61991"
122,0,"3.06415","3.88871","1.65434"
123,0,"3.02047","3.72762","1.62834"
124,0,"3.02231","3.79729","1.6113"
125,0,"2.99234","3.73171","1.63263"
126,0,"3.0072","3.70799","1.6381"
127,0,"2.98814","3.73602","1.6326"
128,0,"2.98373","3.91552","1.65196"
129,0,"3.03134","3.90616","1.65807"
130,0,"2.98856","3.7979","1.61141"
131,0,"3.00901","3.70353","1.63228"
132,0,"3.04567","3.78012","1.60707"
133,0,"2.98897","3.63492","1.59394"
134,0,"3.02045","3.72612","1.62801"
135,0,"3.02835","3.80234","1.60465"
136,0,"3.04452","3.8733","1.65656"
137,0,"2.98486","3.65336","1.57924"
138,0,"3.04385","3.72086","1.61914"
139,0,"3.05936","3.86525","1.656"
140,0,"2.98146","3.81948","1.60817"
141,0,"3.02355","3.89405","1.65449"
142,0,"2.98308","3.64999","1.58082"
143,0,"3.01763","3.77617","1.61378"
144,0,"3.00333","3.62877","1.59433"
145,0,"3.0321","3.71904","1.63214"
146,0,"3.01989","3.74744","1.62737"
147,0,"2.97591","3.74969","1.61462"
148,0,"3.07047","3.87917","1.65276"
149,0,"3.03159","3.77424","1.59918"
150,0,"3.05597","3.62709","1.57293"
151,0,"3.04335","3.71965","1.62679"
152,0,"3.0053","3.80497","1.60217"
153,0,"2.98422","3.81115","1.60803"
154,0,"3.02548","3.63564","1.57254"
155,0,"3.0354","3.61447","1.59552"
156,0,"3.04102","3.90557","1.64678"
157,0,"2.43688","4.23035","1.50798"
158,0,"3.04561","3.8741","1.65864"
159,0,"3.05186","3.72223","1.61972"
160,0,"3.11827","3.48811","1.72315"
161,0,"3.03071","3.79368","1.5988"
162,0,"3.02653","3.79624","1.60544"
163,0,"3.00216","3.64264","1.57872"
164,0,"2.99321","3.66944","1.57362"
165,0,"2.39459","4.11153","1.65232"
166,0,"3.01378","3.6263","1.58865"
167,0,"3.00645","3.7466","1.62313"
168,0,"2.98308","3.63996","1.58284"
169,0,"3.05551","3.90239","1.64917"
170,0,"3.00258","3.65333","1.57275"
171,0,"3.02413","3.7352","1.62174"
172,0,"3.0038","3.65432","1.57511"
173,0,"3.0352","3.70744","1.63298"
174,0,"2.44461","4.29801","1.57158"
175,0,"2.98374","3.64141","1.57956"
176,0,"3.02161","3.79487","1.59832"
177,0,"2.39636","4.09332","1.47846"
178,0,"3.01778","3.73203","1.62699"
179,0,"3.01103","3.62933","1.58642"
180,0,"2.43007","4.12971","1.5304"
181,0,"3.00204","3.65952","1.57269"
182,0,"3.02264","3.63254","1.57583"
183,0,"3.02267","3.90779","1.65118"
184,0,"3.05009","3.77651","1.6083"
185,0,"3.05104","3.78169","1.60488"
186,0,"3.0564","3.7302","1.62189"
187,0,"3.02475","3.65217","1.57397"
188,0,"3.03213","3.75889","1.60991"
189,0,"3.01351","3.78825","1.59686"
190,0,"3.00175","3.65371","1.57241"
191,0,"3.02256","3.81392","1.60081"
192,0,"2.46035","4.19649","1.51233"
193,0,"3.05187","3.7355","1.60972"
194,0,"3.04656","3.73404","1.62013"
195,0,"3.03873","3.63675","1.58213"
196,0,"2.98599","3.68067","1.56628"
197,0,"3.03603","3.73815","1.61986"
198,0,"2.99071","3.68402","1.5646"
199,0,"3.00915","3.63628","1.57889"
200,0,"3.02883","3.63481","1.5847"
201,0,"3.02592","3.65973","1.57458"
202,0,"3.04367","3.7886","1.59454"
203,0,"3.04428","3.71188","1.62776"
204,0,"3.01805","3.76483","1.61127"
205,0,"2.96824","3.65284","1.58359"
206,0,"3.01639","3.72881","1.63194"
207,0,"2.98541","3.8056","1.60989"
208,0,"3.03325","3.63803","1.58122"
209,0,"3.04697","3.72555","1.62674"
210,0,"3.02289","3.65696","1.57356"
211,0,"3.01281","3.80946","1.59516"
212,0,"3.05197","3.72691","1.61336"
213,0,"3.04297","3.81721","1.60103"
214,0,"3.02247","3.90121","1.65501"
215,0,"3.0379","3.78193","1.6014"
216,0,"3.01131","3.70878","1.639"
217,0,"2.40315","4.07654","1.47666"
218,0,"3.03","3.74531","1.6209"
219,0,"3.00524","3.65308","1.58008"
220,0,"3.03257","3.72795","1.62167"
221,0,"3.04969","3.79525","1.59779"
222,0,"3.01876","3.71997","1.63396"
223,0,"3.01907","3.64568","1.57215"
224,0,"2.9973","3.75322","1.61923"
225,0,"3.0249","3.72865","1.62029"
226,0,"2.97234","3.64802","1.59621"
227,0,"3.03738","3.79653","1.60349"
228,0,"2.37942","4.07678","1.48256"
229,0,"2.97691","3.6546","1.57837"
230,0,"3.06","3.78782","1.60501"
231,0,"3.02216","3.73547","1.62697"
232,0,"3.01208","3.73759","1.62606"
233,0,"3.01209","3.62975","1.58282"
234,0,"3.05454","3.7241","1.62104"
235,0,"2.98703","3.66227","1.57798"
236,0,"2.99206","3.66707","1.57298"
237,0,"2.38419","4.07204","1.48975"
238,0,"2.96749","3.65391","1.58906"
239,0,"3.00174","3.64454","1.58761"
240,0,"3.01943","3.67216","1.57228"
241,0,"3.01668","3.66382","1.58244"
242,0,"2.99292","3.65484","1.57971"
243,0,"3.0281","3.82203","1.58517"
244,0,"3.02745","3.64884","1.57987"
245,0,"2.4141","4.07469","1.48537"
246,0,"3.00533","3.63254","1.59687"
247,0,"2.39282","4.07853","1.47613"
248,0,"2.39939","4.10761","1.46442"
249,0,"3.05019","3.79738","1.60298"
250,0,"3.0356","3.65037","1.5788"
251,0,"3.02876","3.64212","1.57673"
252,0,"2.97782","3.66866","1.5746"
253,0,"3.05721","3.64101","1.57478"
254,0,"2.44874","4.04915","1.48811"
255,0,"2.45238","4.06354","1.47201"
256,0,"3.00185","3.63074","1.58702"
257,0,"3.0117","3.68","1.56998"
258,0,"2.98367","3.66912","1.57694"
259,0,"2.4207","4.23684","1.51326"
260,0,"3.03851","3.63818","1.57531"
261,0,"2.9892","3.66561","1.57668"
262,0,"3.05559","3.72492","1.63168"
263,0,"2.98285","3.66869","1.5754"
264,0,"2.97188","3.67195","1.57635"
265,0,"3.01468","3.836","1.60041"
266,0,"3.02289","3.80049","1.60023"
267,0,"3.01832","3.65517","1.57347"
268,0,"3.02319","3.65496","1.57259"
269,0,"2.41558","4.05665","1.48347"
270,0,"3.05108","3.65501","1.56618"
271,0,"3.00762","3.63872","1.58278"
272,0,"3.02497","3.63727","1.57824"
273,0,"3.00807","3.81073","1.5941"
274,0,"3.00817","3.65582","1.57618"
275,0,"3.0196","3.67397","1.56821"
276,0,"2.99684","3.66293","1.57846"
277,0,"3.01136","3.65648","1.57449"
278,0,"3.00875","3.64532","1.57697"
279,0,"3.00873","3.67332","1.56726"
280,0,"3.02157","3.64312","1.57419"
281,0,"3.02305","3.65793","1.5699"
282,0,"3.02575","3.65159","1.57618"
283,0,"2.4275","4.23453","1.50076"
284,0,"3.01839","3.653","1.56654"
285,0,"3.05362","3.63024","1.57628"
286,0,"3.01891","3.81455","1.59022"
287,0,"3.03075","3.7179","1.62882"
288,0,"3.02804","3.64443","1.57833"
289,0,"2.98895","3.63945","1.57696"
290,0,"3.04983","3.64103","1.5696"
291,0,"3.01511","3.62879","1.58444"
292,0,"3.04655","3.6277","1.57635"
293,0,"3.00841","3.62749","1.5827"
294,0,"2.95194","3.67763","1.56707"
295,0,"2.99776","3.65822","1.57023"
296,0,"3.01072","3.65208","1.57333"
297,0,"3.00764","3.66239","1.5668"
298,0,"3.04885","3.65167","1.56161"
299,0,"3.01254","3.65546","1.57163"
300,0,"3.02653","3.66574","1.55768"
301,0,"3.06128","3.77886","1.60152"
302,0,"3.09496","3.78294","1.59123"
303,0,"3.04408","3.65178","1.57609"
304,0,"3.0336","3.64545","1.5732"
305,0,"3.01045","3.66593","1.57068"
306,0,"3.02932","3.74312","1.6217"
307,0,"3.03394","3.66974","1.56218"
308,0,"3.00946","3.64865","1.57392"
309,0,"3.03328","3.65113","1.57223"
310,0,"3.02484","3.66615","1.56669"
311,0,"3.00602","3.66942","1.56543"
312,0,"3.04169","3.63682","1.56913"
313,0,"3.04014","3.6757","1.55185"
314,0,"2.9869","3.69143","1.56167"
315,0,"3.01825","3.6601","1.56594"
316,0,"3.02787","3.65049","1.57552"
317,0,"3.01903","3.66399","1.57473"
318,0,"3.03861","3.65258","1.56788"
319,0,"2.43493","4.08289","1.47046"
320,0,"2.38601","4.09855","1.47226"
321,0,"3.04757","3.65019","1.55774"
322,0,"3.02196","3.65681","1.55982"
323,0,"3.06488","3.65666","1.56026"
324,0,"3.02508","3.64183","1.57541"
325,0,"2.9977","3.65498","1.57451"
326,0,"2.99645","3.66562","1.56554"
327,0,"2.45505","4.08","1.45836"
328,0,"2.39703","4.10302","1.47103"
329,0,"3.04211","3.67014","1.56093"
330,0,"2.99319","3.66159","1.57406"
331,0,"3.01349","3.64413","1.57489"
332,0,"3.01531","3.65934","1.567"
333,0,"3.00832","3.66619","1.5656"
334,0,"3.05287","3.79257","1.59653"
335,0,"3.00647","3.64412","1.57556"
336,0,"2.9731","3.65055","1.58466"
337,0,"3.03388","3.63842","1.58564"
338,0,"2.9865","3.68704","1.56623"
339,0,"2.98979","3.66373","1.5686"
340,0,"2.99379","3.64364","1.58384"
341,0,"3.00452","3.65248","1.57606"
342,0,"3.01123","3.83632","1.58438"
343,0,"2.99889","3.66531","1.5813"
344,0,"3.19332","3.49228","1.70839"
345,0,"3.03926","3.64765","1.57643"
346,0,"3.02049","3.66839","1.56699"
347,0,"2.99598","3.66047","1.58004"
348,0,"2.98609","3.66619","1.56967"
349,0,"3.00553","3.65262","1.57856"
350,0,"3.03319","3.784","1.60015"
351,0,"3.01319","3.65306","1.57398"
352,0,"2.98491","3.66585","1.57798"
353,0,"2.40766","4.0755","1.47863"
354,0,"2.99677","3.66074","1.56927"
355,0,"3.01691","3.67003","1.5697"
356,0,"2.98335","3.66193","1.56852"
357,0,"2.38993","4.08666","1.47678"
358,0,"2.99954","3.64713","1.59085"
359,0,"3.01361","3.64194","1.58709"
360,0,"2.40775","4.08961","1.47821"
361,0,"2.98018","3.64751","1.59459"
362,0,"3.00186","3.64377","1.58531"
363,0,"2.98841","3.66077","1.57975"
364,0,"3.0263","3.82412","1.59025"
365,0,"3.01076","3.64323","1.57538"
366,0,"3.02036","3.82448","1.60816"
367,0,"2.99334","3.65712","1.58177"
368,0,"2.40244","4.09958","1.47253"
369,0,"2.40426","4.1524","1.53528"
370,0,"2.99112","3.68441","1.56599"
371,0,"3.04728","3.63854","1.572"
372,0,"2.37362","4.10706","1.47265"
373,0,"3.00073","3.66363","1.58181"
374,0,"2.4025","4.09378","1.46215"
375,0,"3.01764","3.64561","1.58618"
376,0,"2.98905","3.68139","1.57123"
377,0,"2.99066","3.65414","1.57871"
378,0,"3.02451","3.74137","1.61671"
379,0,"3.0603","3.81147","1.59606"
380,0,"2.35024","4.11756","1.46677"
381,0,"3.00185","3.65464","1.57684"
382,0,"3.0031","3.65843","1.58412"
383,0,"2.42744","4.07322","1.48129"
384,0,"2.99415","3.67767","1.57232"
385,0,"2.39089","4.09562","1.47659"
386,0,"2.99918","3.66168","1.57536"
387,0,"2.99972","3.66581","1.56517"
388,0,"2.40987","4.08207","1.47858"
389,0,"2.97816","3.69487","1.56303"
390,0,"3.01187","3.66412","1.57523"
391,0,"3.03087","3.80952","1.59689"
392,0,"3.0183","3.66657","1.56715"
393,0,"3.03548","3.73367","1.61961"
394,0,"3.00636","3.65645","1.5819"
395,0,"3.0256","3.64524","1.57544"
396,0,"2.98985","3.83651","1.59185"
397,0,"2.98756","3.66169","1.57138"
398,0,"2.36937","4.11553","1.47138"
399,0,"2.99016","3.66656","1.57407"
400,0,"3.01871","3.65729","1.57121"
401,0,"3.02487","3.64389","1.58731"
402,0,"3.03175","3.64227","1.57705"
403,0,"2.40796","4.10426","1.47421"
404,0,"2.46468","4.33967","1.54764"
405,0,"3.02484","3.65854","1.56567"
406,0,"3.01319","3.66456","1.57055"
407,0,"2.38884","4.11885","1.47448"
408,0,"2.99749","3.64913","1.57825"
409,0,"2.496","3.96623","1.61275"
410,0,"3.17755","3.59918","1.77677"
411,0,"2.37918","4.08871","1.48726"
412,0,"3.06627","3.79847","1.58487"
413,0,"3.01956","3.65194","1.57434"
414,0,"2.39325","4.08698","1.48546"
415,0,"3.05033","3.80128","1.6019"
416,0,"2.36953","4.10976","1.46748"
417,0,"3.02448","3.6701","1.55957"
418,0,"3.04105","3.65931","1.56254"
419,0,"3.01144","3.67983","1.56769"
420,0,"3.02651","3.7694","1.60848"
421,0,"3.06822","3.81237","1.5924"
422,0,"2.44513","4.093","1.46987"
423,0,"3.03098","3.66643","1.57276"
424,0,"2.46651","4.33108","1.55862"
425,0,"3.06476","3.7491","1.62023"
426,0,"3.02025","3.65894","1.57201"
427,0,"2.43791","4.17226","1.51953"
428,0,"3.01324","3.66531","1.57265"
429,0,"2.44817","4.34379","1.5517"
430,0,"2.98658","3.65489","1.58495"
431,0,"3.03656","3.66714","1.56858"
432,0,"2.99637","3.67335","1.56528"
433,0,"3.03473","3.65185","1.56483"
434,0,"3.0373","3.8196","1.5977"
435,0,"2.48842","4.22943","1.49145"
436,0,"3.05623","3.65496","1.56981"
437,0,"3.03285","3.74823","1.62075"
438,0,"2.37043","4.10661","1.47623"
439,0,"2.39857","4.07569","1.47976"
440,0,"3.02578","3.6542","1.56843"
441,0,"3.03962","3.66032","1.55867"
442,0,"3.04559","3.82255","1.58262"
443,0,"3.06062","3.64522","1.56972"
444,0,"3.02695","3.68696","1.56097"
445,0,"3.0325","3.68412","1.56187"
446,0,"3.01592","3.67705","1.56976"
447,0,"3.05767","3.82338","1.59132"
448,0,"3.02436","3.67639","1.55294"
449,0,"3.03467","3.66923","1.56156"
450,0,"3.02606","3.65716","1.56104"
451,0,"3.046","3.67583","1.55401"
452,0,"3.0384","3.67884","1.56609"
453,0,"3.05428","3.66386","1.57"
454,0,"2.38525","4.10813","1.47016"
455,0,"2.37634","4.13973","1.45006"
456,0,"3.03761","3.67263","1.56312"
457,0,"2.44761","4.0955","1.46581"
458,0,"3.04702","3.65196","1.56722"
459,0,"3.06334","3.82075","1.58714"
460,0,"3.01189","3.65816","1.57884"
461,0,"3.00771","3.67922","1.56961"
462,0,"3.02225","3.67792","1.5771"
463,0,"3.06554","3.75879","1.606"
464,0,"3.01569","3.78355","1.59427"
465,0,"3.03551","3.75803","1.61571"
466,0,"2.98298","3.69908","1.55974"
467,0,"3.02774","3.66828","1.56644"
468,0,"3.07458","3.66659","1.55983"
469,0,"3.00124","3.67439","1.57771"
470,0,"3.0053","3.76469","1.60942"
471,0,"3.03931","3.823","1.58773"
472,0,"2.99713","3.66495","1.57448"
473,0,"3.07054","3.66932","1.55722"
474,0,"2.42418","4.07958","1.46965"
475,0,"2.99915","3.68152","1.56212"
476,0,"3.02338","3.65866","1.56907"
477,0,"3.02809","3.74394","1.62112"
478,0,"3.05865","3.7347","1.62497"
479,0,"2.43714","4.10192","1.46912"
480,0,"3.02652","3.66863","1.56919"
481,0,"2.4157","4.16532","1.52395"
482,0,"3.0373","3.63733","1.58643"
483,0,"3.04528","3.64662","1.56721"
484,0,"2.43262","4.14387","1.51273"
485,0,"3.03994","3.65136","1.57491"
486,0,"3.03142","3.75469","1.61169"
487,0,"3.00544","3.66153","1.57081"
488,0,"3.03384","3.64616","1.57685"
489,0,"2.36125","4.12227","1.45922"
490,0,"3.01339","3.66444","1.5667"
491,0,"3.05135","3.65966","1.56451"
492,0,"3.01225","3.68685","1.56076"
493,0,"2.98351","3.66383","1.58273"
494,0,"3.04576","3.73662","1.62048"
495,0,"3.06151","3.7595","1.59514"
496,0,"2.99955","3.66827","1.56945"
497,0,"2.42497","4.08922","1.46224"
498,0,"2.43085","4.08911","1.47295"
499,0,"3.0278","3.90198","1.65722"
500,0,"2.99161","3.68651","1.57203"
501,0,"3.00948","3.66869","1.57607"
502,0,"2.99005","3.67114","1.57214"
503,0,"3.00248","3.69087","1.56326"
504,0,"3.00185","3.65636","1.57071"
505,0,"2.98186","3.66436","1.57819"
506,0,"2.98687","3.75693","1.61767"
507,0,"3.07082","3.73017","1.61314"
508,0,"2.99165","3.75658","1.62216"
509,0,"3.05078","3.64511","1.57629"
510,0,"2.40378","4.10938","1.47505"
511,0,"2.99927","3.67096","1.56665"
512,0,"2.9977","3.66798","1.566"
513,0,"3.0362","3.75463","1.61633"
514,0,"3.04308","3.6295","1.5798"
515,0,"3.1916","3.49917","1.70562"
516,0,"3.00602","3.66554","1.57023"
517,0,"3.04668","3.63409","1.56738"
518,0,"3.04786","3.74243","1.62197"
519,0,"2.99292","3.64624","1.57572"
520,0,"3.04323","3.74521","1.62504"
521,0,"2.96634","3.68551","1.56716"
522,0,"3.02896","3.75906","1.61026"
523,0,"2.98993","3.68136","1.56675"
524,0,"3.01298","3.65686","1.58425"
525,0,"2.9968","3.65594","1.5857"
526,0,"2.38937","4.09172","1.46833"
527,0,"3.00289","3.65895","1.57361"
528,0,"3.02796","3.66264","1.57862"
529,0,"3.01673","3.76268","1.61866"
530,0,"3.00394","3.67597","1.56992"
531,0,"3.02498","3.75176","1.62134"
532,0,"2.99296","3.77174","1.61722"
533,0,"2.38807","4.12651","1.45561"
534,0,"3.03365","3.64467","1.57979"
535,0,"2.9883","3.67055","1.56765"
536,0,"3.03311","3.64988","1.56949"
537,0,"3.0479","3.65354","1.56517"
538,0,"3.02682","3.63615","1.58262"
539,0,"3.04883","3.91913","1.641"
540,0,"2.41415","4.09858","1.47596"
541,0,"3.00091","3.66974","1.5707"
542,0,"3.04558","3.84799","1.58522"
543,0,"2.42046","4.10266","1.47699"
544,0,"3.029","3.67277","1.56448"
545,0,"3.03234","3.825","1.60032"
546,0,"3.01492","3.67579","1.56985"
547,0,"3.0468","3.73303","1.62945"
548,0,"3.03864","3.75688","1.6098"
549,0,"3.03632","3.75152","1.6219"
550,0,"3.01013","3.64817","1.58389"
551,0,"2.98236","3.66584","1.57807"
552,0,"2.99295","3.67799","1.56665"
553,0,"3.01017","3.66248","1.57018"
554,0,"3.05641","3.65798","1.57656"
555,0,"2.45917","4.17373","1.52283"
556,0,"3.01216","3.74614","1.62236"
557,0,"2.99759","3.66302","1.58174"
558,0,"3.0435","3.63843","1.58818"
559,0,"3.03814","3.74443","1.62423"
560,0,"3.02532","3.6556","1.5837"
561,0,"3.03606","3.7469","1.61529"
562,0,"2.99522","3.66809","1.57096"
563,0,"3.01128","3.67552","1.56762"
564,0,"3.04809","3.76099","1.61525"
565,0,"3.02671","3.6707","1.5731"
566,0,"3.03711","3.65254","1.57171"
567,0,"3.02267","3.68517","1.56361"
568,0,"3.06564","3.75454","1.61145"
569,0,"3.0463","3.64432","1.56952"
570,0,"2.99072","3.76459","1.62319"
571,0,"3.01152","3.67253","1.57002"
572,0,"3.04768","3.75969","1.61173"
573,0,"3.05296","3.75663","1.61713"
574,0,"3.06958","3.93003","1.6261"
575,0,"3.00532","3.64901","1.57608"
576,0,"2.98257","3.6862","1.5634"
577,0,"3.01365","3.76827","1.61396"
578,0,"3.04065","3.77194","1.61"
579,0,"3.02274","3.65555","1.57612"
580,0,"3.03339","3.68319","1.55879"
581,0,"3.01892","3.65611","1.57539"
582,0,"3.02744","3.65149","1.57927"
583,0,"2.47063","4.07585","1.46923"
584,0,"3.19387","3.60745","1.76824"
585,0,"3.04274","3.65372","1.56579"
586,0,"3.02135","3.67197","1.56224"
587,0,"3.017","3.65974","1.57343"
588,0,"2.38679","4.09879","1.47025"
589,0,"3.01762","3.68039","1.56097"
590,0,"2.40199","4.09979","1.47502"
591,0,"2.43088","4.09076","1.46923"
592,0,"3.02547","3.67364","1.55703"
593,0,"3.00984","3.66964","1.5777"
594,0,"2.43582","4.22491","1.51621"
595,0,"3.01218","3.77521","1.60837"
596,0,"2.4127","4.13026","1.46331"
597,0,"3.0476","3.66975","1.56265"
598,0,"3.02844","3.76601","1.60578"
599,0,"3.01312","3.7691","1.61419"
600,0,"3.02094","3.67839","1.56665"
601,0,"3.05853","3.7943","1.59871"
602,0,"3.06018","3.74735","1.61108"
603,0,"2.44141","4.09197","1.46954"
604,0,"3.02508","3.66338","1.57453"
605,0,"3.00369","3.67751","1.56733"
606,0,"3.02741","3.68429","1.56383"
607,0,"3.00282","3.69086","1.5587"
608,0,"3.00545","3.68314","1.56775"
609,0,"3.0311","3.68157","1.55709"
610,0,"3.03729","3.68697","1.55328"
611,0,"3.05935","3.75154","1.61904"
612,0,"3.03252","3.76248","1.61569"
613,0,"3.01003","3.67817","1.56497"
614,0,"3.00275","3.65884","1.57389"
615,0,"3.00079","3.68378","1.57122"
616,0,"3.02853","3.75007","1.61713"
617,0,"3.03091","3.66852","1.56747"
618,0,"3.00608","3.7557","1.61672"
619,0,"2.41438","4.08671","1.47483"
620,0,"3.03214","3.66239","1.57215"
621,0,"2.41937","4.19321","1.50175"
622,0,"2.40264","4.18608","1.50955"
623,0,"3.22347","3.48915","1.71524"
624,0,"3.04088","3.68074","1.55517"
625,0,"2.95543","3.6978","1.57173"
626,0,"3.03582","3.67166","1.57745"
627,0,"3.01946","3.681","1.55549"
628,0,"3.01666","3.66185","1.57293"
629,0,"3.05477","3.76312","1.60381"
630,0,"3.00464","3.65094","1.5783"
631,0,"3.02076","3.69061","1.56065"
632,0,"3.17675","3.50393","1.70425"
633,0,"3.02286","3.67529","1.57175"
634,0,"2.41252","4.1021","1.46355"
635,0,"3.06693","3.65176","1.57138"
636,0,"2.99106","3.70216","1.56555"
637,0,"3.0605","3.66485","1.56314"
638,0,"3.03936","3.67421","1.56851"
639,0,"3.00744","3.66887","1.56373"
640,0,"3.06327","3.75445","1.61573"
641,0,"3.01354","3.66644","1.56907"
642,0,"2.40726","4.11391","1.45525"
643,0,"3.01021","3.66457","1.56809"
644,0,"3.00435","3.67731","1.56856"
645,0,"3.02502","3.67552","1.55877"
646,0,"3.00431","3.68858","1.55715"
647,0,"3.00758","3.6941","1.55313"
648,0,"3.01709","3.68438","1.56073"
649,0,"3.03517","3.84445","1.5843"
650,0,"3.00703","3.68344","1.56605"
651,0,"3.0211","3.67731","1.56836"
652,0,"3.01576","3.68315","1.56915"
653,0,"3.03083","3.68287","1.56331"
654,0,"3.02185","3.66287","1.56945"
655,0,"3.04857","3.64643","1.57821"
656,0,"2.97986","3.70632","1.55643"
657,0,"3.00793","3.68292","1.56593"
658,0,"2.97599","3.68435","1.56861"
659,0,"2.97417","3.68317","1.56757"
660,0,"3.04156","3.66525","1.5768"
661,0,"3.04688","3.67666","1.5671"
662,0,"3.06393","3.79041","1.60279"
663,0,"3.00801","3.69691","1.55582"
