Time,Ax,Ay,Az,Sx,Sy,Sz,x,y,z
1762168178.058077,21.0,2.0,-1005.0,0,0,1,0.3016324043273926,0.0,6.937642574310303
1762168178.1584659,17.0,7.0,-968.0,0,0,1,0.3016324043273926,0.0,7.038031339645386
1762168178.2591076,4.0,9.0,-916.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168178.3595555,-4.0,16.0,-973.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168178.4603407,-17.0,1.0,-992.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168178.560718,0.0,-25.0,-974.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168178.6609735,26.0,-15.0,-1011.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168178.761508,4.0,-18.0,-970.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168178.861703,10.0,1.0,-1031.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168178.962275,6.0,-2.0,-969.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.0631957,3.0,1.0,-1026.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.1634684,1.0,-8.0,-1000.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.2637477,12.0,-8.0,-1020.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.3643692,-10.0,5.0,-984.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.4648747,10.0,-24.0,-1013.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.565664,29.0,2.0,-1014.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.6660354,2.0,8.0,-994.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.766279,-6.0,6.0,-996.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.8665285,0.0,9.0,-988.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168179.967358,20.0,6.0,-1025.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.0677161,-18.0,1.0,-973.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.1686463,14.0,5.0,-1008.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.2689483,15.0,-14.0,-988.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.3694134,7.0,-20.0,-981.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.4696205,0.0,-17.0,-999.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.5702417,25.0,6.0,-1002.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.6706622,-3.0,-8.0,-998.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.7719169,0.0,-6.0,-988.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.8726804,23.0,-1.0,-977.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168180.9731452,4.0,-14.0,-992.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168181.07369,19.0,-15.0,-985.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168181.1741674,25.0,-4.0,-973.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168181.274904,44.0,6.0,-1002.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168181.3756409,31.0,-22.0,-1001.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168181.4758515,40.0,-7.0,-1010.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168181.5761492,4.0,24.0,-1015.0,0,0,0,0.3016324043273926,0.0,7.038031339645386
1762168181.6765375,21.0,-4.0,-1017.0,1,0,0,0.4020206928253174,0.0,7.038031339645386
1762168181.7771816,22.0,-20.0,-1018.0,1,0,0,0.5026648044586182,0.0,7.038031339645386
1762168181.8776467,2.0,10.0,-1008.0,1,0,0,0.6031298637390137,0.0,7.038031339645386
1762168181.9784577,10.0,26.0,-993.0,1,0,0,0.7039408683776855,0.0,7.038031339645386
1762168182.0791137,5.0,20.0,-1001.0,1,0,0,0.8045969009399414,0.0,7.038031339645386
1762168182.1796005,9.0,15.0,-981.0,1,0,0,0.9050836563110352,0.0,7.038031339645386
1762168182.280204,6.0,1.0,-992.0,1,0,0,1.0056872367858887,0.0,7.038031339645386
1762168182.3806818,4.0,5.0,-997.0,1,0,0,1.1061649322509766,0.0,7.038031339645386
1762168182.481062,-4.0,10.0,-996.0,1,0,0,1.206545114517212,0.0,7.038031339645386
1762168182.5814347,9.0,4.0,-987.0,1,0,0,1.3069179058074951,0.0,7.038031339645386
1762168182.6817813,18.0,10.0,-1010.0,1,0,0,1.4072644710540771,0.0,7.038031339645386
1762168182.7825322,-9.0,14.0,-989.0,1,0,0,1.5080153942108154,0.0,7.038031339645386
1762168182.8830557,-2.0,13.0,-998.0,0,0,0,1.5080153942108154,0.0,7.038031339645386
1762168182.9833374,-12.0,16.0,-980.0,1,0,0,1.6082971096038818,0.0,7.038031339645386
1762168183.0841572,9.0,2.0,-1006.0,1,0,0,1.7091169357299805,0.0,7.038031339645386
1762168183.1848323,-4.0,17.0,-998.0,1,0,0,1.8097920417785645,0.0,7.038031339645386
1762168183.2852695,11.0,-2.0,-1010.0,0,0,0,1.8097920417785645,0.0,7.038031339645386
1762168183.385747,-10.0,-5.0,-1026.0,0,0,0,1.8097920417785645,0.0,7.038031339645386
1762168183.4863806,0.0,0.0,-1019.0,0,0,0,1.8097920417785645,0.0,7.038031339645386
1762168183.5868237,3.0,26.0,-1031.0,0,0,0,1.8097920417785645,0.0,7.038031339645386
1762168183.6871696,4.0,14.0,-975.0,0,0,0,1.8097920417785645,0.0,7.038031339645386
1762168183.787572,8.0,-1.0,-1000.0,1,0,0,1.9101943969726562,0.0,7.038031339645386
1762168183.88783,4.0,-5.0,-979.0,1,0,0,2.0104525089263916,0.0,7.038031339645386
1762168183.9881253,15.0,14.0,-995.0,1,0,0,2.110747814178467,0.0,7.038031339645386
1762168184.0882716,11.0,-3.0,-986.0,1,0,0,2.2108941078186035,0.0,7.038031339645386
1762168184.1888041,16.0,-5.0,-1003.0,1,0,0,2.3114266395568848,0.0,7.038031339645386
1762168184.289542,11.0,13.0,-1003.0,0,0,0,2.3114266395568848,0.0,7.038031339645386
1762168184.3898358,24.0,-22.0,-981.0,0,0,0,2.3114266395568848,0.0,7.038031339645386
1762168184.4901383,-15.0,6.0,-993.0,1,0,0,2.411729097366333,0.0,7.038031339645386
1762168184.5904055,-15.0,6.0,-993.0,1,0,0,2.511996269226074,0.0,7.038031339645386
1762168184.690696,-10.0,-5.0,-995.0,1,0,0,2.6122868061065674,0.0,7.038031339645386
1762168184.791381,8.0,0.0,-1002.0,1,0,0,2.7129716873168945,0.0,7.038031339645386
1762168184.8921335,16.0,-6.0,-983.0,1,0,0,2.8137242794036865,0.0,7.038031339645386
1762168184.9927163,-7.0,8.0,-1025.0,0,0,0,2.8137242794036865,0.0,7.038031339645386
1762168185.0934324,16.0,15.0,-1008.0,0,0,0,2.8137242794036865,0.0,7.038031339645386
1762168185.1937542,16.0,4.0,-1015.0,0,0,0,2.8137242794036865,0.0,7.038031339645386
1762168185.2940812,8.0,-14.0,-975.0,1,0,0,2.9140512943267822,0.0,7.038031339645386
1762168185.394825,24.0,-1.0,-986.0,1,0,0,3.0147950649261475,0.0,7.038031339645386
1762168185.4952583,11.0,10.0,-979.0,1,0,0,3.1152284145355225,0.0,7.038031339645386
1762168185.5955513,9.0,-13.0,-1027.0,1,0,0,3.2155213356018066,0.0,7.038031339645386
1762168185.6960685,22.0,-4.0,-993.0,1,0,0,3.3160386085510254,0.0,7.038031339645386
1762168185.7962658,7.0,-23.0,-999.0,1,0,0,3.41623592376709,0.0,7.038031339645386
1762168185.8968496,3.0,-1.0,-1030.0,1,0,0,3.516819715499878,0.0,7.038031339645386
1762168185.997129,24.0,0.0,-1012.0,1,0,0,3.6170990467071533,0.0,7.038031339645386
1762168186.0979493,-8.0,6.0,-1003.0,0,0,0,3.6170990467071533,0.0,7.038031339645386
1762168186.1985586,46.0,8.0,-943.0,0,0,0,3.6170990467071533,0.0,7.038031339645386
1762168186.2987618,-6.0,18.0,-1002.0,0,0,0,3.6170990467071533,0.0,7.038031339645386
1762168186.3991227,-32.0,-18.0,-997.0,-2,0,0,3.416377305984497,0.0,7.038031339645386
1762168186.4995534,-2.0,8.0,-1036.0,-2,0,0,3.2155158519744873,0.0,7.038031339645386
1762168186.5998967,5.0,17.0,-1017.0,-2,0,0,3.014829397201538,0.0,7.038031339645386
1762168186.700685,-5.0,-1.0,-1015.0,-2,0,0,2.8132526874542236,0.0,7.038031339645386
1762168186.8013778,-9.0,0.0,-976.0,-2,0,0,2.6118671894073486,0.0,7.038031339645386
1762168186.901716,-4.0,-5.0,-985.0,-2,0,0,2.4111907482147217,0.0,7.038031339645386
1762168187.001885,-16.0,0.0,-1000.0,-2,0,0,2.210852861404419,0.0,7.038031339645386
1762168187.1027265,0.0,-11.0,-999.0,-3,0,0,1.9083282947540283,0.0,7.038031339645386
1762168187.2034752,-8.0,-13.0,-991.0,-3,0,0,1.6060819625854492,0.0,7.038031339645386
1762168187.3038006,-14.0,11.0,-1028.0,-2,0,0,1.4054312705993652,0.0,7.038031339645386
1762168187.4040122,3.0,7.0,-978.0,-2,0,0,1.2050080299377441,0.0,7.038031339645386
1762168187.50437,-31.0,20.0,-1010.0,-2,0,0,1.0042924880981445,0.0,7.038031339645386
1762168187.6050577,-35.0,0.0,-1046.0,-1,0,0,0.9036047458648682,0.0,7.038031339645386
1762168187.7054977,16.0,0.0,-1018.0,0,0,0,0.9036047458648682,0.0,7.038031339645386
1762168187.806032,10.0,-6.0,-1031.0,-1,0,0,0.8030705451965332,0.0,7.038031339645386
1762168187.906335,-13.0,-14.0,-992.0,-1,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.0066657,6.0,-2.0,-985.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.1069853,-5.0,-13.0,-1010.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.207415,-2.0,-12.0,-1007.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.3077607,4.0,-5.0,-983.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.408009,16.0,16.0,-993.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.508694,10.0,-32.0,-1030.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.6094098,9.0,2.0,-1008.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.709721,17.0,18.0,-983.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.8100197,14.0,8.0,-1010.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168188.9104564,-1.0,0.0,-1016.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.0109422,7.0,0.0,-1013.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.1115456,19.0,-5.0,-1043.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.21225,10.0,27.0,-972.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.3125477,2.0,18.0,-1012.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.4132767,15.0,4.0,-1000.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.5136719,2.0,9.0,-993.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.614195,34.0,25.0,-1017.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.7148905,14.0,13.0,-1012.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.8155484,20.0,24.0,-1025.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168189.9158726,19.0,29.0,-981.0,0,0,0,0.7027673721313477,0.0,7.038031339645386
1762168190.0166218,7.0,8.0,-1043.0,1,0,0,0.8035166263580322,0.0,7.038031339645386
1762168190.1167846,21.0,-5.0,-1023.0,1,0,0,0.903679370880127,0.0,7.038031339645386
1762168190.2175896,8.0,-5.0,-1017.0,1,0,0,1.0044844150543213,0.0,7.038031339645386
1762168190.318232,0.0,8.0,-1027.0,1,0,0,1.1051268577575684,0.0,7.038031339645386
1762168190.418849,4.0,0.0,-1038.0,1,0,0,1.2057437896728516,0.0,7.038031339645386
1762168190.5193055,36.0,18.0,-1009.0,1,0,0,1.3062002658843994,0.0,7.038031339645386
1762168190.619792,17.0,-4.0,-1001.0,0,0,0,1.3062002658843994,0.0,7.038031339645386
1762168190.7200933,1.0,-13.0,-1039.0,0,0,0,1.3062002658843994,0.0,7.038031339645386
1762168190.8205278,43.0,-4.0,-1023.0,0,0,0,1.3062002658843994,0.0,7.038031339645386
1762168190.9209259,2.0,-19.0,-987.0,0,0,0,1.3062002658843994,0.0,7.038031339645386
1762168191.0213294,5.0,-17.0,-984.0,1,0,0,1.4066038131713867,0.0,7.038031339645386
1762168191.121948,10.0,-6.0,-991.0,1,0,0,1.5072224140167236,0.0,7.038031339645386
1762168191.2221367,40.0,15.0,-962.0,1,0,0,1.6074111461639404,0.0,7.038031339645386
1762168191.3226955,32.0,-4.0,-963.0,0,0,0,1.6074111461639404,0.0,7.038031339645386
1762168191.422976,32.0,-4.0,-963.0,0,0,0,1.6074111461639404,0.0,7.038031339645386
1762168191.5233548,16.0,2.0,-996.0,0,0,0,1.6074111461639404,0.0,7.038031339645386
1762168191.6237926,15.0,13.0,-996.0,0,0,0,1.6074111461639404,0.0,7.038031339645386
1762168191.723966,24.0,-20.0,-1031.0,1,0,0,1.7075843811035156,0.0,7.038031339645386
1762168191.8245926,23.0,14.0,-1017.0,1,0,0,1.808211088180542,0.0,7.038031339645386
1762168191.924741,45.0,-12.0,-1033.0,1,0,0,1.9083595275878906,0.0,7.038031339645386
1762168192.025643,39.0,5.0,-1017.0,1,0,0,2.0092616081237793,0.0,7.038031339645386
1762168192.1265485,52.0,9.0,-991.0,0,0,0,2.0092616081237793,0.0,7.038031339645386
1762168192.2267027,25.0,-7.0,-967.0,0,0,0,2.0092616081237793,0.0,7.038031339645386
1762168192.327272,34.0,-3.0,-990.0,1,0,0,2.109830856323242,0.0,7.038031339645386
1762168192.4275982,49.0,26.0,-1029.0,1,0,0,2.2101571559906006,0.0,7.038031339645386
1762168192.5279498,10.0,1.0,-999.0,1,0,0,2.3105087280273438,0.0,7.038031339645386
1762168192.628433,31.0,12.0,-985.0,1,0,0,2.410991907119751,0.0,7.038031339645386
1762168192.729404,38.0,12.0,-1013.0,0,0,0,2.410991907119751,0.0,7.038031339645386
1762168192.8296454,40.0,4.0,-979.0,0,0,0,2.410991907119751,0.0,7.038031339645386
1762168192.9299722,33.0,-29.0,-1038.0,0,0,0,2.410991907119751,0.0,7.038031339645386
1762168193.0303557,39.0,32.0,-991.0,0,0,0,2.410991907119751,0.0,7.038031339645386
1762168193.130976,19.0,-18.0,-1060.0,0,0,0,2.410991907119751,0.0,7.038031339645386
1762168193.2317877,20.0,27.0,-1028.0,1,0,0,2.51180362701416,0.0,7.038031339645386
1762168193.332656,-9.0,-1.0,-982.0,1,0,0,2.6126718521118164,0.0,7.038031339645386
1762168193.4329355,31.0,11.0,-959.0,1,0,1,2.712951421737671,0.0,7.13831090927124
1762168193.5333397,24.0,-11.0,-1017.0,1,0,1,2.8133556842803955,0.0,7.238715171813965
1762168193.6336076,36.0,-11.0,-980.0,1,0,1,2.913623571395874,0.0,7.338983058929443
1762168193.734058,-1.0,-16.0,-971.0,1,0,1,3.0140738487243652,0.0,7.439433336257935
1762168193.834492,6.0,10.0,-936.0,1,0,0,3.1145079135894775,0.0,7.439433336257935
1762168193.935098,35.0,-17.0,-992.0,1,0,0,3.215113878250122,0.0,7.439433336257935
1762168194.0357175,35.0,-4.0,-949.0,1,0,0,3.3157334327697754,0.0,7.439433336257935
1762168194.136498,17.0,7.0,-982.0,1,0,0,3.4165139198303223,0.0,7.439433336257935
1762168194.2370236,39.0,-32.0,-1007.0,1,0,0,3.5170395374298096,0.0,7.439433336257935
1762168194.3374414,32.0,-14.0,-987.0,1,0,0,3.617457389831543,0.0,7.439433336257935
1762168194.4379518,34.0,8.0,-988.0,1,0,0,3.7179677486419678,0.0,7.439433336257935
1762168194.5382125,34.0,8.0,-988.0,1,0,0,3.8182284832000732,0.0,7.439433336257935
