Frame,Sub Frame,"Position - TelloUWB11",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
391,0,"833.484","30.8426","92.3821"
392,0,"833.674","30.7305","92.3152"
393,0,"833.495","30.8441","92.3829"
394,0,"833.48","30.8666","92.3855"
395,0,"833.472","30.8578","92.4027"
396,0,"833.495","30.842","92.3821"
397,0,"833.476","30.8599","92.3794"
398,0,"833.485","30.8465","92.3733"
399,0,"833.494","30.8589","92.3863"
400,0,"833.461","30.8651","92.3946"
401,0,"833.467","30.8695","92.368"
402,0,"833.462","30.8638","92.3675"
403,0,"833.481","30.854","92.3681"
404,0,"833.49","30.8505","92.3895"
405,0,"833.49","30.8328","92.3988"
406,0,"833.196","31.2196","92.2053"
407,0,"833.202","31.2096","92.2278"
408,0,"833.475","30.8462","92.3694"
409,0,"833.206","31.2145","92.2213"
410,0,"833.194","31.2313","92.2188"
411,0,"833.498","30.8568","92.3825"
412,0,"833.206","31.2206","92.1816"
413,0,"833.194","31.2236","92.195"
414,0,"833.497","30.8454","92.3662"
415,0,"833.48","30.8517","92.379"
416,0,"833.492","30.8405","92.3791"
417,0,"833.479","30.8515","92.3584"
418,0,"833.482","30.8513","92.375"
419,0,"833.201","31.2369","92.2125"
420,0,"833.679","30.7359","92.315"
421,0,"833.183","31.2496","92.2087"
422,0,"833.204","31.2272","92.2014"
423,0,"833.471","30.8547","92.3671"
424,0,"833.481","30.8584","92.3521"
425,0,"833.477","30.8717","92.4101"
426,0,"833.482","30.8538","92.389"
427,0,"833.487","30.8406","92.3673"
428,0,"833.475","30.8594","92.3648"
429,0,"833.198","31.2193","92.2006"
430,0,"833.491","30.848","92.3734"
431,0,"833.21","31.2107","92.2147"
432,0,"833.204","31.2311","92.2119"
433,0,"833.484","30.8443","92.3826"
434,0,"833.176","31.2494","92.212"
435,0,"833.481","30.8507","92.3893"
436,0,"833.489","30.8458","92.3876"
437,0,"833.194","31.2233","92.2078"
438,0,"833.482","30.8572","92.3744"
439,0,"833.114","31.4322","91.9538"
440,0,"833.189","31.2183","92.2171"
441,0,"833.48","30.8539","92.373"
442,0,"833.489","30.847","92.3848"
443,0,"833.201","31.2342","92.2122"
444,0,"833.194","31.2235","92.1915"
445,0,"833.489","30.8565","92.3726"
446,0,"833.496","30.8536","92.3868"
447,0,"833.485","30.8345","92.4082"
448,0,"833.684","30.7238","92.3103"
449,0,"833.187","31.2195","92.2052"
450,0,"833.471","30.8753","92.3678"
451,0,"833.488","30.8623","92.3735"
452,0,"833.498","30.8393","92.3781"
453,0,"833.485","30.8593","92.3742"
454,0,"833.488","30.8563","92.3893"
455,0,"833.192","31.2363","92.2142"
456,0,"833.492","30.8482","92.3665"
457,0,"833.479","30.8628","92.3819"
458,0,"833.462","30.8658","92.3692"
459,0,"833.194","31.2227","92.2152"
460,0,"833.473","30.8573","92.3793"
461,0,"833.2","31.2064","92.1935"
462,0,"833.483","30.8489","92.3775"
463,0,"833.186","31.2378","92.2203"
464,0,"833.484","30.8409","92.3823"
465,0,"833.476","30.8479","92.3886"
466,0,"833.475","30.8534","92.3722"
467,0,"833.183","31.239","92.2117"
468,0,"833.205","31.2163","92.2159"
469,0,"833.481","30.8599","92.37"
470,0,"833.48","30.8505","92.3638"
471,0,"833.469","30.8639","92.385"
472,0,"833.485","30.8523","92.4002"
473,0,"833.466","30.8636","92.3741"
474,0,"833.192","31.2261","92.1962"
475,0,"833.488","30.8421","92.3906"
476,0,"833.486","30.8606","92.3816"
477,0,"833.473","30.8681","92.362"
478,0,"833.472","30.8664","92.3986"
479,0,"833.198","31.2219","92.2067"
480,0,"833.475","30.8629","92.3635"
481,0,"833.471","30.8474","92.3776"
482,0,"833.205","31.2303","92.2221"
483,0,"833.497","30.8473","92.3893"
484,0,"833.479","30.8533","92.3948"
485,0,"833.195","31.2224","92.2098"
486,0,"833.19","31.2324","92.2145"
487,0,"833.476","30.8601","92.3968"
488,0,"833.476","30.8385","92.4078"
489,0,"833.477","30.8534","92.3746"
490,0,"833.204","31.2115","92.2137"
491,0,"833.463","30.8546","92.4032"
492,0,"833.193","31.2285","92.2229"
493,0,"833.485","30.8433","92.3988"
494,0,"833.199","31.2356","92.1976"
495,0,"833.475","30.8367","92.372"
496,0,"833.172","31.2264","92.2104"
497,0,"833.19","31.2341","92.2065"
498,0,"833.197","31.2185","92.2238"
499,0,"833.476","30.8535","92.3864"
500,0,"833.466","30.8376","92.3981"
501,0,"833.482","30.8455","92.3679"
502,0,"833.475","30.854","92.391"
503,0,"833.49","30.8412","92.3662"
504,0,"833.669","30.7367","92.3248"
505,0,"833.483","30.8595","92.3701"
506,0,"833.466","30.8417","92.3703"
