Frame,Sub Frame,"Rotation (Helical) - TelloUWB22",,
94,0,"-1.66374","6.23288","170.299"
95,0,"-0.968793","5.52346","170.458"
96,0,"-1.65998","6.26227","170.297"
97,0,"-1.64503","6.2398","170.303"
98,0,"-0.974877","5.57091","170.444"
99,0,"-0.970756","5.5436","170.455"
100,0,"-0.979478","5.5507","170.463"
101,0,"-0.984288","5.52779","170.464"
102,0,"-1.67023","6.23373","170.299"
103,0,"-1.66318","6.26473","170.296"
104,0,"-0.98099","5.54369","170.454"
105,0,"-0.969553","5.5415","170.45"
106,0,"-1.67399","6.23602","170.295"
107,0,"-0.972095","5.52488","170.456"
108,0,"-1.67487","6.25343","170.301"
109,0,"-1.66398","6.26187","170.301"
110,0,"-1.65649","6.24142","170.291"
111,0,"-0.971999","5.54169","170.459"
112,0,"-1.64188","6.25687","170.293"
113,0,"-1.6368","6.24555","170.294"
114,0,"-1.12214","5.54211","170.443"
115,0,"-1.10387","5.54314","170.445"
116,0,"-1.64877","6.26866","170.293"
117,0,"-0.976264","5.54634","170.451"
118,0,"-1.67073","6.23901","170.302"
119,0,"-1.66956","6.23012","170.306"
120,0,"-0.97604","5.54784","170.459"
121,0,"-1.64888","6.24578","170.311"
122,0,"-1.67402","6.2475","170.303"
123,0,"-1.66448","6.25959","170.298"
124,0,"-1.66985","6.24511","170.305"
125,0,"-1.67732","6.25255","170.302"
126,0,"-1.65202","6.22157","170.292"
127,0,"-1.64234","6.24795","170.297"
128,0,"-0.974042","5.51218","170.451"
129,0,"-0.964546","5.55001","170.458"
130,0,"-1.65036","6.22981","170.299"
131,0,"-1.6574","6.23592","170.29"
132,0,"-1.65719","6.24022","170.309"
133,0,"-1.65536","6.23697","170.293"
134,0,"-1.67446","6.24513","170.316"
135,0,"-0.97113","5.54832","170.453"
136,0,"-1.66233","6.22494","170.295"
137,0,"-1.66131","6.25589","170.314"
138,0,"-1.65091","6.23235","170.303"
139,0,"-1.68039","6.23039","170.315"
140,0,"-1.67392","6.24446","170.313"
141,0,"-1.68886","6.24976","170.302"
142,0,"-0.973526","5.51109","170.455"
143,0,"-1.64528","6.2303","170.301"
144,0,"-1.66768","6.21201","170.309"
145,0,"-0.988351","5.51948","170.463"
146,0,"-1.68429","6.2375","170.311"
147,0,"-1.65895","6.26325","170.305"
148,0,"-1.65315","6.23267","170.297"
149,0,"-1.65615","6.24341","170.298"
150,0,"-0.974776","5.54733","170.462"
151,0,"-1.65161","6.26052","170.295"
152,0,"-1.66025","6.25751","170.308"
153,0,"-1.65599","6.23448","170.3"
154,0,"-1.66575","6.26228","170.292"
155,0,"-1.65491","6.23648","170.305"
156,0,"-1.67294","6.24736","170.299"
157,0,"-1.64861","6.22428","170.296"
158,0,"-1.66061","6.25633","170.296"
159,0,"-0.975998","5.51717","170.461"
160,0,"-1.68667","6.25799","170.302"
161,0,"-0.968251","5.50165","170.455"
162,0,"-1.65531","6.22734","170.298"
163,0,"-1.65121","6.26074","170.3"
164,0,"-1.65756","6.24667","170.304"
165,0,"-0.993173","5.51954","170.468"
166,0,"-1.67832","6.24156","170.305"
167,0,"-1.66038","6.24314","170.294"
168,0,"-1.67419","6.24802","170.314"
169,0,"-1.69671","6.22865","170.313"
170,0,"-1.67505","6.2323","170.3"
171,0,"-0.974975","5.53632","170.45"
172,0,"-1.66203","6.24916","170.298"
173,0,"-1.66693","6.23347","170.304"
174,0,"-1.67772","6.24041","170.312"
175,0,"-1.64451","6.22752","170.3"
176,0,"-1.66775","6.25271","170.301"
177,0,"-1.65467","6.23548","170.297"
178,0,"-1.65459","6.25438","170.295"
179,0,"-1.67095","6.24009","170.303"
180,0,"-1.66815","6.22374","170.293"
181,0,"-1.65486","6.24305","170.315"
182,0,"-1.67169","6.25338","170.303"
183,0,"-1.64788","6.27662","170.292"
184,0,"-0.970765","5.54321","170.447"
185,0,"-1.64612","6.25212","170.306"
186,0,"-1.6615","6.27447","170.303"
187,0,"-1.65743","6.26627","170.296"
188,0,"-1.67163","6.26803","170.296"
189,0,"-0.971126","5.55688","170.459"
190,0,"-1.06027","5.64167","170.418"
191,0,"-1.66073","6.28767","170.295"
192,0,"-1.64279","6.24074","170.289"
193,0,"-1.66843","6.25855","170.292"
194,0,"-1.66601","6.24462","170.298"
195,0,"-0.985559","5.54159","170.463"
196,0,"-0.956001","5.53122","170.46"
197,0,"-1.66352","6.23761","170.304"
198,0,"-1.64605","6.2597","170.304"
199,0,"-0.97488","5.54687","170.45"
200,0,"-1.66924","6.24995","170.302"
201,0,"-1.65188","6.27504","170.292"
202,0,"-0.975118","5.52482","170.446"
203,0,"-1.68632","6.20154","170.297"
204,0,"-1.6461","6.28378","170.306"
205,0,"-1.66961","6.26149","170.303"
206,0,"-1.67295","6.24275","170.284"
207,0,"-1.6608","6.24717","170.3"
208,0,"-1.66672","6.26974","170.302"
209,0,"-0.980096","5.52004","170.461"
210,0,"-1.66839","6.23926","170.311"
211,0,"-1.66106","6.24588","170.301"
212,0,"-0.970376","5.54249","170.453"
213,0,"-0.979365","5.53555","170.457"
214,0,"-1.68732","6.26617","170.302"
215,0,"-1.79741","6.27671","170.299"
216,0,"-1.82554","6.25862","170.297"
217,0,"-1.6549","6.2494","170.294"
218,0,"-0.979055","5.54907","170.465"
219,0,"-1.67071","6.20626","170.307"
220,0,"-1.12504","5.51786","170.449"
221,0,"-1.66921","6.2306","170.301"
222,0,"-1.67542","6.24134","170.306"
223,0,"-1.65545","6.26319","170.289"
224,0,"-1.67097","6.24679","170.292"
225,0,"-1.65961","6.21675","170.301"
226,0,"-1.65697","6.24043","170.302"
227,0,"-1.69162","6.25058","170.315"
228,0,"-1.64372","6.25923","170.299"
229,0,"-1.63887","6.25113","170.296"
230,0,"-1.66698","6.24226","170.304"
231,0,"-1.67117","6.24054","170.301"
232,0,"-1.67139","6.22031","170.305"
233,0,"-1.66856","6.24683","170.312"
234,0,"-1.6758","6.25305","170.301"
235,0,"-1.67305","6.23943","170.305"
236,0,"-1.65672","6.26621","170.307"
237,0,"-1.66631","6.27933","170.293"
238,0,"-1.66223","6.26152","170.301"
239,0,"-1.82231","6.2252","170.29"
240,0,"-1.6725","6.26289","170.295"
241,0,"-1.65017","6.25084","170.306"
242,0,"-1.6535","6.25873","170.296"
243,0,"-1.65144","6.24343","170.307"
244,0,"-1.82621","6.25305","170.291"
245,0,"-1.82282","6.25305","170.299"
246,0,"-1.66089","6.23918","170.287"
247,0,"-0.98558","5.519","170.463"
248,0,"-0.986441","5.54827","170.468"
249,0,"-0.966472","5.55472","170.45"
250,0,"-1.65213","6.23638","170.303"
251,0,"-1.65665","6.24152","170.302"
252,0,"-1.63307","6.26331","170.291"
253,0,"-1.65921","6.2402","170.295"
254,0,"-1.66495","6.26684","170.293"
255,0,"-1.66307","6.26045","170.288"
256,0,"-1.65232","6.23968","170.297"
257,0,"-1.65795","6.26889","170.307"
258,0,"-0.97191","5.53386","170.452"
259,0,"-0.969373","5.52203","170.463"
260,0,"-1.68054","6.24368","170.306"
261,0,"-1.64968","6.26303","170.294"
262,0,"-1.65991","6.22492","170.305"
263,0,"-1.68422","6.24236","170.293"
264,0,"-1.66587","6.28242","170.288"
265,0,"-1.64324","6.25836","170.299"
266,0,"-1.6747","6.26463","170.301"
267,0,"-1.65652","6.23741","170.286"
268,0,"-1.65251","6.25931","170.305"
269,0,"-1.67811","6.23333","170.298"
270,0,"-1.65578","6.25806","170.31"
271,0,"-1.65392","6.2442","170.297"
272,0,"-0.975962","5.54166","170.455"
273,0,"-1.65992","6.27617","170.294"
274,0,"-0.959893","5.53971","170.451"
275,0,"-1.67155","6.25768","170.291"
276,0,"-1.67147","6.25472","170.296"
277,0,"-0.967464","5.53808","170.457"
278,0,"-1.66345","6.26411","170.295"
279,0,"-0.97199","5.52449","170.465"
280,0,"-1.64663","6.23446","170.292"
281,0,"-1.66259","6.24904","170.31"
282,0,"-1.67919","6.26373","170.3"
283,0,"-1.65129","6.25755","170.308"
284,0,"-1.65636","6.23163","170.293"
285,0,"-1.64755","6.26921","170.288"
286,0,"-1.68248","6.25176","170.311"
287,0,"-1.67049","6.25577","170.301"
288,0,"-1.64998","6.25031","170.295"
289,0,"-1.65538","6.25138","170.299"
290,0,"-1.64365","6.26003","170.3"
291,0,"-1.6811","6.23172","170.298"
292,0,"-1.66591","6.24349","170.302"
293,0,"-1.67049","6.24078","170.3"
294,0,"-1.65438","6.25146","170.296"
295,0,"-1.81889","6.25687","170.301"
296,0,"-1.64571","6.25701","170.286"
297,0,"-1.67297","6.24602","170.305"
298,0,"-1.65518","6.2381","170.297"
299,0,"-1.6492","6.25416","170.307"
300,0,"-1.64727","6.23314","170.294"
301,0,"-1.64475","6.24209","170.293"
302,0,"-0.96836","5.53946","170.465"
303,0,"-1.66078","6.25688","170.305"
304,0,"-1.66328","6.23069","170.306"
305,0,"-1.65989","6.22744","170.309"
306,0,"-1.65513","6.25923","170.292"
307,0,"-1.66845","6.25238","170.303"
308,0,"-1.67631","6.23597","170.305"
309,0,"-0.978751","5.54108","170.452"
310,0,"-1.67464","6.24806","170.304"
311,0,"-1.67416","6.25978","170.304"
312,0,"-1.64822","6.25626","170.296"
313,0,"-1.64569","6.24329","170.289"
314,0,"-0.994316","5.53971","170.447"
315,0,"-1.66684","6.22538","170.304"
316,0,"-0.987252","5.52527","170.462"
317,0,"-1.67218","6.2247","170.308"
318,0,"-1.66766","6.25052","170.301"
319,0,"-0.972741","5.55589","170.456"
320,0,"-1.63795","6.2523","170.279"
321,0,"-1.62725","6.26427","170.29"
322,0,"-0.984557","5.51447","170.452"
323,0,"-1.67523","6.21744","170.304"
324,0,"-1.65765","6.23005","170.298"
325,0,"-0.983175","5.53733","170.457"
326,0,"-1.67217","6.26331","170.306"
327,0,"-0.972247","5.52873","170.456"
328,0,"-1.64354","6.26152","170.293"
329,0,"-1.66127","6.22773","170.299"
330,0,"-1.65495","6.25904","170.309"
331,0,"-1.65614","6.24754","170.301"
332,0,"-1.64794","6.24229","170.296"
333,0,"-1.66893","6.24581","170.307"
334,0,"-1.66348","6.28308","170.295"
335,0,"-0.981096","5.51892","170.452"
336,0,"-0.97972","5.51523","170.465"
337,0,"-1.67461","6.23546","170.313"
338,0,"-1.67576","6.25298","170.298"
339,0,"-1.6696","6.23788","170.311"
340,0,"-1.66211","6.25294","170.298"
341,0,"-1.66108","6.2669","170.302"
342,0,"-0.97152","5.52387","170.459"
343,0,"-1.6609","6.21529","170.305"
344,0,"-1.66042","6.24012","170.297"
345,0,"-1.81876","6.24738","170.296"
346,0,"-1.66576","6.25346","170.302"
347,0,"-1.64214","6.23714","170.306"
348,0,"-1.66392","6.23492","170.293"
349,0,"-1.66967","6.24771","170.304"
350,0,"-1.65867","6.25268","170.294"
351,0,"-1.65982","6.21642","170.306"
352,0,"-0.974401","5.52933","170.455"
353,0,"-1.64414","6.22347","170.3"
354,0,"-1.66019","6.24467","170.31"
355,0,"-1.66705","6.23972","170.302"
356,0,"-0.985657","5.54095","170.454"
357,0,"-1.65842","6.22685","170.297"
358,0,"-0.959938","5.53476","170.459"
359,0,"-1.65341","6.24491","170.303"
360,0,"-1.67226","6.25088","170.311"
361,0,"-1.68399","6.25717","170.313"
362,0,"-1.66491","6.26831","170.304"
363,0,"-1.67746","6.22269","170.3"
364,0,"-1.68979","6.2252","170.312"
365,0,"-1.64472","6.21951","170.296"
366,0,"-1.66695","6.23301","170.303"
367,0,"-1.65152","6.24578","170.298"
368,0,"-1.64486","6.24986","170.296"
369,0,"-1.66645","6.22774","170.31"
370,0,"-1.67305","6.2523","170.313"
371,0,"-1.6542","6.2479","170.305"
372,0,"-1.66302","6.21823","170.307"
373,0,"-1.66702","6.20746","170.304"
374,0,"-1.66569","6.23462","170.3"
375,0,"-0.962104","5.54124","170.459"
376,0,"-1.67008","6.23671","170.29"
377,0,"-1.66622","6.25502","170.306"
378,0,"-1.66579","6.23071","170.3"
379,0,"-0.955892","5.55096","170.451"
380,0,"-1.01098","5.54034","170.476"
381,0,"-1.66471","6.24576","170.305"
382,0,"-1.66943","6.24371","170.313"
383,0,"-1.67758","6.26446","170.303"
384,0,"-0.973971","5.55737","170.451"
385,0,"-1.67406","6.23555","170.305"
386,0,"-1.66585","6.24734","170.304"
387,0,"-1.66108","6.23912","170.309"
388,0,"-1.67019","6.24555","170.303"
389,0,"-1.6432","6.2341","170.295"
390,0,"-1.64998","6.2657","170.299"
391,0,"-1.65272","6.24106","170.291"
392,0,"-0.977848","5.55337","170.456"
393,0,"-1.65539","6.23992","170.312"
394,0,"-1.65655","6.22852","170.307"
395,0,"-1.65792","6.23581","170.295"
396,0,"-1.82874","6.23976","170.304"
397,0,"-1.8212","6.26092","170.298"
398,0,"-0.980412","5.55371","170.468"
399,0,"-1.69224","6.21375","170.299"
400,0,"-1.63976","6.25606","170.299"
401,0,"-1.66775","6.25727","170.294"
402,0,"-1.69286","6.23927","170.307"
403,0,"-1.66199","6.25094","170.3"
404,0,"-1.66961","6.22008","170.308"
405,0,"-1.66889","6.22864","170.313"
406,0,"-1.67605","6.24008","170.306"
407,0,"-1.65959","6.23546","170.303"
408,0,"-1.66318","6.22761","170.303"
409,0,"-1.64509","6.24176","170.296"
410,0,"-1.8288","6.23754","170.296"
411,0,"-1.67408","6.25859","170.304"
412,0,"-1.66547","6.25334","170.293"
413,0,"-1.67928","6.2398","170.313"
414,0,"-0.967222","5.56203","170.454"
415,0,"-1.67361","6.27083","170.313"
416,0,"-0.979916","5.54089","170.458"
417,0,"-0.975764","5.53734","170.464"
418,0,"-0.979344","5.53932","170.467"
419,0,"-1.66407","6.24782","170.3"
420,0,"-0.989291","5.53072","170.467"
421,0,"-1.6728","6.21142","170.322"
422,0,"-1.64301","6.26365","170.3"
423,0,"-1.67308","6.24869","170.307"
424,0,"-1.1281","5.54714","170.46"
425,0,"-1.66319","6.22656","170.309"
426,0,"-1.67509","6.23682","170.3"
427,0,"-1.66256","6.22951","170.3"
428,0,"-1.12045","5.5337","170.458"
429,0,"-1.6771","6.24352","170.302"
430,0,"-1.6612","6.2709","170.306"
431,0,"-1.65328","6.24674","170.293"
432,0,"-1.67277","6.26444","170.313"
433,0,"-1.65572","6.25659","170.299"
434,0,"-1.65713","6.25454","170.296"
435,0,"-1.68191","6.22517","170.314"
436,0,"-0.992111","5.5496","170.452"
437,0,"-1.66977","6.23211","170.303"
438,0,"-1.68073","6.22152","170.29"
439,0,"-0.982018","5.55068","170.464"
440,0,"-1.66479","6.25055","170.306"
441,0,"-0.95919","5.54909","170.46"
442,0,"-1.65786","6.23665","170.301"
443,0,"-1.64828","6.26743","170.306"
444,0,"-1.68499","6.26051","170.307"
445,0,"-1.6698","6.25708","170.313"
446,0,"-1.65821","6.2569","170.302"
447,0,"-1.66568","6.22426","170.294"
448,0,"-1.66733","6.2394","170.311"
449,0,"-0.989627","5.52854","170.461"
450,0,"-1.67032","6.24951","170.304"
451,0,"-1.65862","6.26832","170.304"
452,0,"-1.68052","6.2551","170.309"
453,0,"-0.975138","5.5324","170.458"
454,0,"-1.65634","6.23641","170.308"
455,0,"-1.67831","6.24144","170.296"
456,0,"-1.6695","6.2301","170.298"
457,0,"-1.82543","6.24114","170.312"
458,0,"-1.66932","6.24431","170.313"
459,0,"-0.97308","5.54912","170.447"
460,0,"-0.975273","5.52576","170.464"
461,0,"-1.65748","6.24549","170.296"
462,0,"-1.67001","6.24647","170.313"
463,0,"-1.65393","6.24026","170.29"
464,0,"-0.989536","5.52915","170.452"
465,0,"-1.63889","6.24681","170.29"
466,0,"-1.66787","6.25476","170.303"
467,0,"-1.64725","6.24871","170.307"
468,0,"-1.65161","6.2343","170.3"
469,0,"-1.6735","6.24418","170.301"
470,0,"-1.65803","6.25856","170.301"
471,0,"-1.65213","6.25655","170.305"
472,0,"-1.64269","6.23994","170.314"
473,0,"-0.990649","5.50132","170.458"
474,0,"-1.65136","6.25954","170.298"
475,0,"-1.67676","6.24778","170.305"
476,0,"-1.65624","6.26046","170.304"
477,0,"-1.63826","6.21485","170.3"
478,0,"-1.65704","6.25204","170.296"
479,0,"-1.67514","6.24035","170.307"
480,0,"-1.66664","6.24731","170.299"
481,0,"-0.986201","5.56786","170.459"
482,0,"-1.64371","6.25873","170.283"
483,0,"-1.64481","6.23746","170.304"
484,0,"-1.67081","6.21936","170.305"
485,0,"-1.65506","6.26415","170.301"
486,0,"-1.00228","5.53554","170.47"
487,0,"-1.66209","6.26897","170.296"
488,0,"-1.65269","6.24206","170.3"
489,0,"-1.67305","6.25004","170.303"
490,0,"-1.64486","6.26706","170.292"
491,0,"-1.64733","6.25831","170.301"
492,0,"-1.66267","6.22903","170.308"
493,0,"-1.65497","6.25303","170.3"
494,0,"-1.65489","6.23856","170.296"
495,0,"-1.67327","6.24878","170.306"
496,0,"-1.67066","6.27269","170.301"
497,0,"-1.66137","6.25812","170.305"
498,0,"-1.67349","6.23378","170.306"
499,0,"-1.65904","6.22163","170.298"
500,0,"-1.65935","6.22613","170.297"
501,0,"-1.65995","6.24669","170.309"
502,0,"-0.971048","5.52429","170.455"
503,0,"-1.66097","6.25496","170.303"
504,0,"-1.65974","6.23788","170.302"
505,0,"-1.66193","6.25509","170.304"
506,0,"-1.66028","6.2417","170.304"
507,0,"-1.67706","6.26401","170.302"
508,0,"-1.65736","6.25128","170.299"
509,0,"-1.66845","6.21001","170.302"
510,0,"-1.66988","6.24298","170.304"
511,0,"-1.65554","6.22607","170.301"
512,0,"-0.964692","5.54627","170.46"
513,0,"-1.65447","6.26866","170.302"
514,0,"-1.67952","6.24874","170.303"
515,0,"-1.66043","6.27041","170.298"
516,0,"-1.00026","5.53175","170.46"
517,0,"-1.66219","6.24245","170.311"
518,0,"-1.66166","6.24344","170.299"
519,0,"-1.67722","6.25017","170.309"
520,0,"-1.6707","6.26179","170.302"
521,0,"-1.66249","6.24512","170.304"
522,0,"-1.67945","6.24044","170.306"
523,0,"-1.65504","6.2424","170.3"
524,0,"-1.67424","6.25348","170.311"
525,0,"-1.66593","6.25503","170.31"
526,0,"-1.65941","6.23455","170.305"
527,0,"-1.66157","6.27202","170.304"
528,0,"-1.67791","6.22368","170.316"
529,0,"-1.68265","6.25035","170.308"
530,0,"-1.65444","6.21701","170.31"
531,0,"-1.68265","6.25461","170.307"
532,0,"-0.980196","5.51553","170.457"
533,0,"-1.66592","6.23503","170.301"
534,0,"-0.965625","5.52896","170.458"
535,0,"-1.66625","6.22794","170.304"
536,0,"-1.67018","6.23229","170.296"
537,0,"-1.66239","6.22435","170.307"
538,0,"-0.966317","5.50449","170.456"
539,0,"-1.66499","6.23771","170.309"
540,0,"-1.82476","6.26239","170.29"
541,0,"-1.6756","6.2246","170.31"
542,0,"-1.68075","6.23609","170.3"
543,0,"-0.99278","5.53507","170.464"
544,0,"-1.65512","6.22247","170.301"
545,0,"-0.977567","5.54355","170.461"
546,0,"-1.63653","6.25283","170.294"
547,0,"-1.68501","6.24092","170.308"
548,0,"-1.80702","6.28349","170.3"
549,0,"-1.65469","6.22635","170.285"
550,0,"-1.82236","6.27479","170.293"
551,0,"-1.67334","6.21232","170.317"
552,0,"-1.671","6.23184","170.306"
553,0,"-0.967794","5.53326","170.464"
554,0,"-0.987375","5.54447","170.458"
555,0,"-1.66658","6.23993","170.306"
556,0,"-1.63913","6.25961","170.298"
557,0,"-1.6628","6.24871","170.302"
558,0,"-1.66093","6.25351","170.294"
559,0,"-1.6902","6.21911","170.306"
560,0,"-1.66504","6.24873","170.304"
561,0,"-1.65472","6.22808","170.301"
562,0,"-0.957917","5.5303","170.455"
563,0,"-1.66186","6.2234","170.295"
564,0,"-1.66032","6.27009","170.301"
565,0,"-1.68955","6.26494","170.313"
566,0,"-1.65694","6.24771","170.309"
567,0,"-0.973365","5.50589","170.463"
568,0,"-0.971866","5.51282","170.448"
569,0,"-1.66359","6.28815","170.294"
570,0,"-1.66473","6.26389","170.301"
571,0,"-1.66928","6.2633","170.31"
572,0,"-1.66311","6.2372","170.304"
573,0,"-1.65872","6.23311","170.309"
574,0,"-1.66203","6.25839","170.297"
575,0,"-1.67966","6.23207","170.307"
576,0,"-0.995898","5.52334","170.459"
577,0,"-1.65614","6.24629","170.295"
578,0,"-0.969324","5.54424","170.457"
579,0,"-1.67322","6.23871","170.294"
580,0,"-1.65026","6.25269","170.303"
581,0,"-1.81587","6.2419","170.304"
582,0,"-1.67559","6.22142","170.301"
583,0,"-0.973786","5.52828","170.444"
584,0,"-1.81635","6.26055","170.299"
585,0,"-1.66652","6.2382","170.305"
586,0,"-1.66968","6.22175","170.294"
587,0,"-1.6696","6.23854","170.31"
588,0,"-1.64048","6.24931","170.296"
589,0,"-1.64619","6.22465","170.307"
590,0,"-1.66701","6.23228","170.302"
591,0,"-0.986891","5.52459","170.457"
592,0,"-1.6629","6.24401","170.305"
593,0,"-1.64807","6.23095","170.301"
594,0,"-1.65349","6.25437","170.302"
595,0,"-1.65962","6.26637","170.299"
596,0,"-1.8029","6.25078","170.293"
597,0,"-1.64377","6.24208","170.298"
598,0,"-1.65584","6.23341","170.313"
599,0,"-1.66899","6.24694","170.308"
600,0,"-1.66368","6.25788","170.298"
601,0,"-0.961719","5.53116","170.459"
602,0,"-1.81774","6.24691","170.294"
603,0,"-1.63814","6.25327","170.296"
604,0,"-1.66382","6.25379","170.306"
605,0,"-1.64829","6.26546","170.306"
606,0,"-1.66916","6.22825","170.312"
607,0,"-1.63739","6.262","170.302"
608,0,"-0.981898","5.53313","170.472"
609,0,"-1.6576","6.23869","170.295"
610,0,"-1.65193","6.24843","170.303"
611,0,"-0.967512","5.52545","170.455"
612,0,"-1.64995","6.23334","170.305"
613,0,"-1.6455","6.25504","170.299"
614,0,"-1.67621","6.24846","170.312"
615,0,"-1.66373","6.23083","170.296"
616,0,"-1.67974","6.24995","170.313"
617,0,"-0.980168","5.53275","170.459"
618,0,"-1.65524","6.24997","170.293"
619,0,"-1.6635","6.23718","170.304"
620,0,"-1.66592","6.2585","170.293"
621,0,"-1.67554","6.26771","170.303"
622,0,"-1.67539","6.23314","170.306"
623,0,"-1.65537","6.24875","170.296"
624,0,"-1.67021","6.23951","170.302"
625,0,"-0.990431","5.53842","170.452"
626,0,"-1.66576","6.244","170.3"
627,0,"-1.67718","6.24955","170.316"
628,0,"-0.979568","5.5365","170.462"
629,0,"-1.6775","6.22858","170.301"
630,0,"-1.66805","6.23666","170.304"
631,0,"-1.65782","6.26224","170.302"
632,0,"-1.66322","6.24589","170.304"
633,0,"-1.65569","6.23847","170.297"
634,0,"-1.66452","6.25552","170.303"
635,0,"-0.978752","5.5359","170.448"
636,0,"-0.979245","5.53299","170.464"
637,0,"-1.66239","6.24585","170.31"
638,0,"-0.966664","5.53592","170.453"
639,0,"-1.66084","6.24272","170.304"
640,0,"-0.986375","5.55599","170.475"
641,0,"-1.66547","6.21965","170.301"
642,0,"-1.67392","6.22437","170.3"
643,0,"-1.68947","6.21908","170.311"
644,0,"-1.6437","6.24033","170.296"
645,0,"-1.66792","6.23795","170.313"
646,0,"-1.66461","6.2218","170.309"
647,0,"-1.67555","6.24454","170.304"
648,0,"-1.67462","6.24434","170.308"
649,0,"-1.66077","6.23721","170.299"
650,0,"-1.64791","6.22052","170.32"
651,0,"-1.65618","6.24506","170.301"
652,0,"-1.67969","6.25299","170.302"
653,0,"-1.65137","6.23877","170.3"
654,0,"-1.66083","6.27059","170.294"
655,0,"-1.66803","6.23351","170.307"
656,0,"-1.65848","6.25679","170.3"
657,0,"-1.65799","6.25084","170.302"
658,0,"-1.67053","6.23824","170.305"
659,0,"-0.993853","5.49267","170.453"
660,0,"-1.65076","6.26458","170.305"
661,0,"-1.65278","6.25584","170.291"
662,0,"-0.992398","5.5241","170.462"
