Frame,Sub Frame,"Rotation (Helical) - TelloUWB22",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
158,0,"1.11291","5.48078","174.827"
159,0,"1.34996","5.3732","174.952"
160,0,"1.10758","5.53075","174.834"
161,0,"1.3688","5.36827","174.946"
162,0,"1.38527","5.37812","174.932"
163,0,"0.784718","5.48826","174.801"
164,0,"1.11094","5.50946","174.826"
165,0,"1.12397","5.49086","174.825"
166,0,"1.36809","5.35593","174.941"
167,0,"1.10527","5.52174","174.84"
168,0,"1.11956","5.51291","174.827"
169,0,"1.35258","5.34836","174.933"
170,0,"1.12363","5.5178","174.833"
171,0,"1.12418","5.51924","174.825"
172,0,"1.12916","5.5129","174.824"
173,0,"1.0833","5.49251","174.832"
174,0,"1.12413","5.49577","174.846"
175,0,"1.3818","5.37087","174.936"
176,0,"1.12692","5.51482","174.822"
177,0,"1.11445","5.50097","174.827"
178,0,"1.38328","5.38817","174.931"
179,0,"1.1119","5.52873","174.821"
180,0,"1.38835","5.37945","174.934"
181,0,"1.37462","5.388","174.931"
182,0,"1.37711","5.39312","174.945"
183,0,"1.3766","5.37724","174.935"
184,0,"1.13297","5.51551","174.828"
185,0,"1.37344","5.35932","174.94"
186,0,"1.1279","5.50144","174.838"
187,0,"1.35615","5.3576","174.941"
188,0,"1.1034","5.50291","174.834"
189,0,"1.12106","5.5032","174.829"
190,0,"1.10055","5.48556","174.833"
191,0,"1.12423","5.50507","174.838"
192,0,"1.42303","5.43002","174.907"
193,0,"1.11343","5.506","174.828"
194,0,"1.37631","5.37478","174.938"
195,0,"1.12122","5.50945","174.828"
196,0,"1.36844","5.37704","174.946"
197,0,"1.12724","5.52225","174.818"
198,0,"1.11157","5.51844","174.823"
199,0,"1.1188","5.49408","174.838"
200,0,"1.11915","5.51945","174.841"
201,0,"1.39272","5.3746","174.924"
202,0,"1.39552","5.36841","174.939"
203,0,"1.36124","5.37002","174.938"
204,0,"1.12933","5.50008","174.832"
205,0,"1.43595","5.42241","174.917"
206,0,"1.12282","5.48108","174.835"
207,0,"1.13079","5.50324","174.837"
208,0,"1.11256","5.51329","174.839"
209,0,"1.10053","5.49611","174.839"
210,0,"1.38936","5.34976","174.939"
211,0,"1.38291","5.36614","174.936"
212,0,"1.1193","5.51353","174.829"
213,0,"1.14786","5.53606","174.826"
214,0,"1.10175","5.49263","174.829"
215,0,"1.12539","5.49723","174.839"
216,0,"1.38694","5.38137","174.929"
217,0,"1.11654","5.51951","174.829"
218,0,"1.12176","5.47922","174.842"
219,0,"1.18508","5.57004","174.812"
220,0,"1.12625","5.49629","174.823"
221,0,"1.40142","5.36844","174.941"
222,0,"1.35444","5.35685","174.935"
223,0,"1.3769","5.37103","174.929"
224,0,"1.12576","5.50237","174.828"
225,0,"1.11606","5.48071","174.829"
226,0,"1.11511","5.51035","174.832"
227,0,"1.12234","5.53138","174.825"
228,0,"1.15266","5.53089","174.826"
229,0,"0.797667","5.48041","174.804"
230,0,"1.14172","5.51835","174.832"
231,0,"1.12168","5.51162","174.841"
232,0,"1.40755","5.42823","174.916"
233,0,"1.13925","5.50362","174.825"
234,0,"1.1339","5.50721","174.833"
235,0,"1.36791","5.37228","174.937"
236,0,"1.10919","5.47088","174.84"
237,0,"1.36487","5.3652","174.928"
238,0,"1.13244","5.50045","174.84"
239,0,"1.37005","5.37432","174.932"
240,0,"1.09636","5.48649","174.834"
241,0,"1.3839","5.35093","174.938"
242,0,"1.37468","5.35795","174.935"
243,0,"1.3857","5.35837","174.943"
244,0,"1.38857","5.3563","174.937"
245,0,"1.38499","5.35686","174.946"
246,0,"1.37325","5.36111","174.932"
247,0,"1.11788","5.50744","174.843"
248,0,"1.11844","5.49629","174.834"
249,0,"1.13955","5.50237","174.822"
250,0,"1.39222","5.35489","174.935"
251,0,"1.16106","5.55516","174.818"
252,0,"1.11044","5.52198","174.839"
253,0,"1.09546","5.50486","174.835"
254,0,"1.40321","5.36503","174.932"
