Frame,Sub Frame,"Rotation (Helical) - TelloUWB22",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
1602,0,"-0.784287","6.11904","179.929"
1603,0,"-0.844139","5.63799","180.578"
1604,0,"-1.24641","6.70086","179.909"
1605,0,"-0.201357","7.88312","179.477"
1606,0,"-1.23583","6.79735","180.131"
1607,0,"-1.26433","7.21204","180.095"
1608,0,"-0.60714","6.71334","179.563"
1609,0,"0.879605","7.59002","179.459"
1610,0,"-0.230829","7.72998","179.385"
1611,0,"-1.21593","7.79053","179.276"
1612,0,"-0.552766","7.52597","179.727"
1613,0,"-1.02267","7.06587","180.039"
1614,0,"-1.38266","7.4044","179.403"
1615,0,"-0.720209","6.5064","179.707"
1616,0,"-0.657611","5.93345","180.25"
1617,0,"-0.109771","5.32777","180.489"
1618,0,"-1.85874","5.46365","179.87"
1619,0,"-2.37528","5.64052","180.292"
1620,0,"-0.947415","6.15646","179.951"
1621,0,"-1.42431","5.64226","180.539"
1622,0,"-0.99371","5.42207","180.222"
1623,0,"-0.744058","6.66042","179.681"
1624,0,"0.310782","6.30615","180.063"
1625,0,"-0.808916","7.12323","179.723"
1626,0,"-1.17611","6.92577","179.916"
1627,0,"-1.29722","6.51407","180.287"
1628,0,"-1.11414","6.22467","180.368"
1629,0,"-1.71549","5.99939","180.102"
1630,0,"-1.04765","5.29805","180.386"
1631,0,"-1.46412","5.25347","180.266"
1632,0,"-0.163659","5.93627","180.237"
1633,0,"-0.0176497","6.65945","180.015"
1634,0,"-1.55153","7.14195","179.619"
1635,0,"-0.820936","6.93669","180.035"
1636,0,"-0.589498","7.74596","179.859"
1637,0,"-1.6197","6.26948","180.43"
1638,0,"-1.04477","5.68238","180.531"
1639,0,"-1.04969","5.11786","180.42"
1640,0,"0.138196","5.79482","180.445"
1641,0,"0.994766","7.37225","179.705"
1642,0,"-0.347433","7.1559","179.724"
1643,0,"-0.366663","6.8271","180.067"
1644,0,"-1.16005","6.30592","180.576"
1645,0,"-0.65195","5.44858","180.145"
1646,0,"-1.15002","4.85201","180.268"
1647,0,"-0.311386","5.41944","180.558"
1648,0,"-0.274975","7.45509","179.342"
1649,0,"-0.0473716","6.61901","180.022"
1650,0,"-0.595353","6.78896","180.321"
1651,0,"-1.81637","5.49247","180.426"
1652,0,"-0.456834","4.60876","180.223"
1653,0,"-0.244411","4.67938","180.798"
1654,0,"0.373043","6.05213","180.35"
1655,0,"-1.30113","6.45288","179.9"
1656,0,"-0.410004","6.38947","180.274"
1657,0,"-0.922314","6.21197","180.209"
1658,0,"-0.696322","4.79849","180.376"
1659,0,"-1.4377","4.65015","180.364"
1660,0,"-0.173026","5.68079","180.361"
1661,0,"0.0897962","7.47041","179.434"
1662,0,"-0.777372","6.32641","180.155"
1663,0,"-0.756504","6.94103","180.263"
1664,0,"-0.659769","6.51201","180.22"
1665,0,"-0.223507","5.60945","180.044"
1666,0,"-1.08116","5.54894","180.084"
1667,0,"-0.335675","5.6507","180.517"
1668,0,"0.106946","6.56791","180.266"
1669,0,"-0.172494","7.95278","179.46"
1670,0,"-0.947921","7.00966","180.047"
1671,0,"-1.22054","6.96831","180.345"
1672,0,"-1.53748","6.30397","180.404"
1673,0,"-1.85029","6.08321","180.566"
1674,0,"-1.06512","5.12241","180.237"
1675,0,"-0.162427","5.87258","180.112"
1676,0,"-0.0931745","6.24651","180.194"
1677,0,"0.110447","6.87605","179.897"
1678,0,"-0.317678","6.71577","180.23"
1679,0,"-0.97263","6.57509","179.941"
1680,0,"-1.28637","5.79379","180.112"
1681,0,"-1.64724","6.24965","180.343"
1682,0,"-1.20824","5.70882","180.259"
1683,0,"-0.972246","5.5243","180.041"
1684,0,"0.106279","6.68277","179.422"
1685,0,"0.792435","6.55776","179.906"
1686,0,"0.0229277","6.71342","179.9"
1687,0,"-0.738819","5.63233","179.996"
1688,0,"-0.96189","6.0051","180.032"
1689,0,"-1.00774","5.55605","180.778"
1690,0,"-0.815072","5.95691","180.391"
1691,0,"1.14019","6.95087","179.411"
1692,0,"0.784179","5.94538","179.996"
1693,0,"0.396885","5.67368","180.29"
1694,0,"-0.0920825","5.58519","179.921"
1695,0,"-0.995159","5.52494","179.924"
1696,0,"-0.13305","5.97576","180.104"
1697,0,"-0.0544349","7.03672","180.036"
1698,0,"-0.411544","6.70915","179.735"
1699,0,"-0.711182","6.39503","179.826"
1700,0,"-0.0877416","5.87329","179.976"
1701,0,"0.468365","5.10372","180.425"
1702,0,"0.633904","4.82454","180.711"
1703,0,"-0.763773","5.98407","180.016"
1704,0,"0.707773","7.76893","179.279"
1705,0,"0.128259","7.01937","180.082"
1706,0,"-0.403164","6.22436","180.429"
1707,0,"-0.212316","4.59129","180.113"
1708,0,"-0.181761","4.89957","180.346"
1709,0,"-0.0385279","5.67572","180.141"
1710,0,"-0.316848","6.81782","179.559"
1711,0,"-0.3727","6.4763","180.091"
1712,0,"-0.509845","5.3092","180.313"
1713,0,"-0.55858","4.94406","180.362"
1714,0,"-0.67514","5.38644","179.918"
1715,0,"0.469343","6.68565","180.01"
1716,0,"-0.0707261","6.58196","180.015"
1717,0,"-0.487721","6.74432","180.224"
1718,0,"-0.689117","5.5078","180.468"
1719,0,"-1.05488","5.58334","180.067"
1720,0,"-0.379493","4.93087","180.796"
1721,0,"-0.651936","6.45415","179.947"
1722,0,"0.478163","7.49883","179.654"
1723,0,"-0.115599","6.97783","180.22"
1724,0,"-0.424946","7.17254","180.332"
1725,0,"-0.403158","4.97621","180.034"
1726,0,"-0.0484536","5.31135","180.649"
1727,0,"-0.567793","5.51895","180.446"
1728,0,"-0.783229","6.26582","180.114"
1729,0,"0.237436","7.85626","179.836"
1730,0,"-0.513103","7.20521","179.994"
1731,0,"-0.0990349","6.09235","180.112"
1732,0,"0.678207","5.39482","180.441"
1733,0,"-1.26228","5.76288","180.2"
1734,0,"-0.233407","6.29978","180.068"
1735,0,"-0.148307","7.30615","180.247"
1736,0,"-0.0814008","7.75081","179.821"
1737,0,"-0.133553","6.45037","179.748"
1738,0,"-0.255931","5.85169","180.419"
1739,0,"-1.02622","5.53335","180.087"
1740,0,"-0.978246","6.03514","180.264"
1741,0,"-0.972475","6.41939","180.198"
1742,0,"-0.631974","6.74852","180.321"
1743,0,"0.00460482","6.63101","179.56"
1744,0,"0.143392","6.06971","180.233"
1745,0,"-1.27472","5.436","180.072"
1746,0,"-0.341747","6.21016","180.497"
1747,0,"-0.440192","6.62914","179.715"
1748,0,"0.764863","7.21356","179.296"
1749,0,"0.316042","6.72507","179.777"
1750,0,"-0.2673","6.2217","180.362"
1751,0,"-1.37742","4.8404","180.209"
1752,0,"-0.383704","5.0521","180.531"
1753,0,"0.745105","6.65193","180.14"
1754,0,"-0.774931","6.07839","180.523"
1755,0,"-0.737271","4.77909","180.355"
1756,0,"0.143398","4.70477","180.597"
1757,0,"-0.0779424","6.91676","179.64"
1758,0,"-0.222563","6.43983","180.047"
1759,0,"-0.48363","4.60729","180.486"
1760,0,"-1.28857","5.2982","180.631"
1761,0,"0.327088","7.65512","179.375"
1762,0,"0.200441","6.31063","179.942"
1763,0,"-0.348193","5.65396","180.189"
1764,0,"-1.08185","5.54908","180.841"
1765,0,"0.0951701","5.55897","180.517"
1766,0,"-0.360423","7.36909","179.828"
1767,0,"0.172017","7.53812","180.172"
1768,0,"-0.00412299","5.44234","180.16"
1769,0,"0.000661784","6.05246","180.42"
1770,0,"0.277091","7.07581","180.278"
1771,0,"0.531811","6.77503","179.902"
1772,0,"0.602403","6.33","180.436"
1773,0,"-0.584705","6.09808","180.31"
1774,0,"-1.2509","6.14324","180.365"
1775,0,"0.301413","6.6885","180.128"
1776,0,"-0.077659","7.56223","179.722"
1777,0,"-0.567694","7.03257","180.365"
1778,0,"-0.236934","6.28637","180.396"
1779,0,"-1.08882","6.2843","180.282"
1780,0,"-0.419778","7.19777","180.571"
1781,0,"-0.108633","7.41938","179.716"
1782,0,"0.466484","7.3874","180.257"
1783,0,"-1.02765","6.77538","180.854"
1784,0,"-1.02739","5.56222","180.268"
1785,0,"-1.05056","6.76023","180.089"
1786,0,"-0.242681","8.19831","180.213"
1787,0,"-0.786996","6.41858","180.118"
1788,0,"-1.26617","5.8096","180.197"
1789,0,"-0.149524","6.37497","180.359"
1790,0,"0.741134","7.00956","179.868"
1791,0,"-0.517912","6.41343","180.157"
1792,0,"-0.346031","6.09298","180.58"
1793,0,"-0.50849","5.1991","180.461"
1794,0,"-0.674611","6.44155","180.251"
1795,0,"-0.173363","7.19073","180.341"
1796,0,"0.489805","6.44218","180.328"
1797,0,"-0.483748","6.51215","180.373"
1798,0,"-0.930368","5.03891","180.321"
1799,0,"1.34512","5.60111","180.558"
1800,0,"0.120966","7.28236","180.047"
1801,0,"0.0216114","6.06657","180.027"
1802,0,"-0.507814","6.12996","180.459"
1803,0,"-1.57852","5.88017","180.708"
1804,0,"-0.418653","6.00322","180.085"
1805,0,"0.563405","7.86841","179.485"
1806,0,"-0.119588","7.23868","180.126"
1807,0,"-0.384005","5.1935","180.279"
1808,0,"0.194929","5.08351","180.475"
1809,0,"-1.21016","5.71619","180.336"
1810,0,"-1.33705","6.44628","180.539"
1811,0,"-0.207459","6.68576","179.893"
1812,0,"-0.215972","7.04025","179.887"
1813,0,"-0.866739","7.07255","180.594"
1814,0,"-1.16282","5.59513","180.093"
1815,0,"-0.976054","5.33418","180.5"
1816,0,"-1.68924","5.94871","180.25"
1817,0,"-1.09878","7.00272","180.578"
1818,0,"0.0921315","7.60839","179.596"
1819,0,"0.227257","7.07662","179.666"
1820,0,"-0.304404","6.99409","179.914"
1821,0,"-0.867701","6.98463","180.278"
1822,0,"-1.14091","6.66515","180.304"
1823,0,"-0.235735","5.79071","180.181"
1824,0,"-0.927234","5.73109","180.298"
1825,0,"-1.82663","5.97551","180.428"
1826,0,"-1.05511","6.72049","180.188"
1827,0,"0.593418","7.14695","179.712"
1828,0,"0.0193233","6.7736","179.998"
1829,0,"-0.41886","7.41109","179.674"
1830,0,"-0.404104","7.43128","179.942"
1831,0,"-0.961171","7.04975","180.232"
1832,0,"-0.418004","6.58866","180.078"
1833,0,"0.530017","5.56602","180.239"
1834,0,"-1.19195","6.20672","179.913"
1835,0,"-1.21213","5.99929","180.422"
1836,0,"-1.02738","5.32643","180.577"
1837,0,"0.0733447","5.81901","180.246"
1838,0,"0.179527","6.2367","180.191"
1839,0,"0.170927","7.37196","179.696"
1840,0,"-0.106397","7.43964","179.866"
1841,0,"-0.503898","5.96741","179.769"
1842,0,"0.671268","6.70903","179.816"
1843,0,"-1.63949","6.44868","180.008"
1844,0,"-1.1068","5.63424","180.386"
1845,0,"-1.18433","5.51589","180.211"
1846,0,"-0.770364","4.58715","180.37"
1847,0,"0.597456","4.45698","180.688"
1848,0,"-0.846544","5.70437","180.352"
1849,0,"-1.02688","6.12788","180.16"
1850,0,"0.6884","6.93953","179.197"
1851,0,"0.887852","6.33887","179.901"
1852,0,"-0.590872","6.15957","179.883"
1853,0,"-1.40341","5.44588","180.35"
1854,0,"-0.523349","5.3566","180.009"
1855,0,"-0.00881435","4.47303","179.97"
1856,0,"-0.539517","4.95887","180.383"
1857,0,"-1.15988","4.65272","180.416"
1858,0,"-0.611556","4.91257","179.916"
1859,0,"0.579504","5.69031","179.788"
1860,0,"-0.967835","6.09418","179.697"
1861,0,"-1.52725","5.88872","180.057"
1862,0,"-0.922945","4.88225","180.197"
1863,0,"-0.248635","3.92368","180.228"
1864,0,"-1.34967","4.46707","180.288"
1865,0,"-1.16964","4.9022","180.337"
1866,0,"-1.45979","5.25714","180.031"
1867,0,"0.113419","5.74663","179.6"
1868,0,"-0.0418291","5.87427","179.905"
1869,0,"-0.332484","5.83313","180.052"
1870,0,"-0.657745","5.9765","180.4"
1871,0,"-0.107967","4.23996","180.259"
1872,0,"-0.339379","4.33724","180.307"
1873,0,"-0.31912","4.76684","180.631"
1874,0,"-0.851043","5.5469","180.191"
1875,0,"0.670425","7.25574","179.513"
1876,0,"0.329425","5.95972","179.632"
1877,0,"0.552814","5.6321","180.01"
1878,0,"-0.319838","6.86829","179.423"
1879,0,"-0.905678","5.40538","180.346"
1880,0,"-0.698107","5.12803","180.155"
1881,0,"0.0867907","4.95533","180.164"
1882,0,"-0.626227","5.20493","179.931"
1883,0,"-0.977046","5.64419","179.917"
1884,0,"-1.47736","5.12118","180.069"
1885,0,"-0.370472","4.4179","180.113"
1886,0,"-0.414275","4.67131","180.305"
1887,0,"-0.324829","4.89967","180.338"
1888,0,"-1.04473","5.43483","180.192"
1889,0,"-0.341121","6.12462","180.188"
1890,0,"0.12661","5.37879","179.91"
1891,0,"0.278367","5.62647","180.008"
1892,0,"0.613005","5.82314","179.905"
1893,0,"-0.462952","6.6277","179.539"
1894,0,"0.0440179","6.0083","179.906"
1895,0,"0.415863","5.96767","179.441"
1896,0,"1.28856","5.81458","179.866"
1897,0,"0.512761","6.06403","179.821"
1898,0,"-0.31163","6.11684","179.701"
1899,0,"-0.0584434","5.98135","179.723"
1900,0,"-0.0476132","4.87338","180.145"
1901,0,"-0.260979","4.95723","180.165"
1902,0,"-0.317513","4.37591","180.328"
1903,0,"-1.17757","5.13221","180.053"
1904,0,"-0.910977","4.54961","180.186"
1905,0,"-1.78346","4.28487","180.052"
1906,0,"-1.09073","3.8114","180.142"
1907,0,"-0.387976","4.25951","180.302"
1908,0,"-1.61995","5.18157","179.856"
1909,0,"-0.842577","5.64542","179.875"
1910,0,"-1.04489","5.77661","179.959"
1911,0,"0.377115","6.20605","179.158"
1912,0,"-0.490445","5.18426","179.881"
1913,0,"-1.1747","5.61469","179.744"
1914,0,"-0.629192","5.99614","179.826"
1915,0,"-1.11993","5.64364","179.987"
1916,0,"-1.29345","4.96881","180.211"
1917,0,"-1.38945","4.97115","179.98"
1918,0,"-0.224798","4.7613","180.369"
1919,0,"-2.17762","4.8678","179.958"
1920,0,"-1.94405","4.02923","180.381"
1921,0,"-1.88469","4.36643","180.457"
1922,0,"-1.08609","3.90123","179.978"
1923,0,"-1.84134","3.67751","180.188"
1924,0,"-1.31164","4.44505","180.251"
1925,0,"-2.18175","4.74277","180.12"
1926,0,"-1.8543","5.23832","180.137"
1927,0,"-1.33189","5.77227","179.561"
1928,0,"-0.830425","5.40501","179.551"
1929,0,"0.376648","5.91438","179.651"
1930,0,"-0.76751","6.10817","179.478"
1931,0,"-1.23352","5.70693","179.818"
1932,0,"-0.708159","5.83564","179.754"
1933,0,"-0.422091","5.15556","179.651"
1934,0,"-0.780406","4.77333","180.075"
1935,0,"-0.915047","4.98389","180.047"
1936,0,"-1.75375","5.12703","179.807"
1937,0,"-1.06012","4.53224","180.131"
1938,0,"-1.62803","5.12084","180.176"
1939,0,"-1.47714","4.37373","179.847"
1940,0,"-0.697871","4.26164","180.161"
1941,0,"-0.597066","4.33564","180.356"
1942,0,"-1.34394","4.71173","180.338"
1943,0,"-2.06545","5.47214","179.958"
1944,0,"-1.48741","5.92306","179.867"
1945,0,"-1.1156","6.0047","180.109"
1946,0,"-1.55274","5.91498","180.269"
1947,0,"-2.15769","6.38881","180.142"
1948,0,"-1.2613","5.63573","179.943"
1949,0,"-0.939583","5.8795","179.795"
1950,0,"-0.870564","6.13021","179.736"
1951,0,"-1.36248","5.73505","179.892"
1952,0,"-0.742895","6.0352","179.691"
1953,0,"-0.67041","5.33786","180.401"
1954,0,"-0.70689","5.54804","180.3"
1955,0,"-0.763372","5.49606","180.347"
1956,0,"-1.70567","5.70324","180.123"
1957,0,"-1.45313","5.70175","180.256"
1958,0,"-1.60584","5.51854","180.387"
1959,0,"-2.37991","5.77549","180.113"
1960,0,"-0.604221","6.7038","179.863"
1961,0,"-0.793307","5.82923","179.904"
1962,0,"-0.72843","6.71491","179.301"
1963,0,"0.283708","6.81999","179.685"
1964,0,"0.140284","7.3677","179.425"
1965,0,"-1.0311","6.83179","179.602"
1966,0,"-1.67366","6.38556","179.804"
1967,0,"-1.6588","6.11504","180.099"
1968,0,"-1.67833","5.36676","180.014"
1969,0,"-1.87029","4.52995","179.604"
1970,0,"-1.82954","4.83145","179.958"
1971,0,"-0.636121","4.5418","180.417"
1972,0,"-1.39671","5.90199","179.893"
1973,0,"-1.70715","6.50645","179.647"
1974,0,"-1.0303","7.0851","179.444"
1975,0,"-1.20368","6.48555","179.921"
1976,0,"-1.09868","6.40629","179.781"
1977,0,"-1.48811","6.30667","179.739"
1978,0,"-1.01599","5.15951","179.995"
1979,0,"-0.842162","4.74014","180.206"
1980,0,"-0.656699","4.24559","180.059"
1981,0,"-1.27326","4.76388","179.831"
1982,0,"-1.65508","5.05488","180.009"
1983,0,"-1.01381","5.23701","180.116"
1984,0,"-0.951","5.59791","179.877"
1985,0,"-0.961412","6.12199","180.012"
1986,0,"-0.347907","5.42622","179.808"
1987,0,"1.41241","6.60376","179.42"
1988,0,"0.146495","6.60448","179.353"
1989,0,"-0.298067","6.84769","179.274"
1990,0,"-0.270199","6.79744","179.47"
1991,0,"-0.507171","6.56836","179.772"
1992,0,"-0.592155","6.14552","179.551"
1993,0,"-0.256335","5.84574","179.423"
1994,0,"1.00769","5.91114","179.657"
1995,0,"0.546262","5.33933","180.188"
1996,0,"-0.833436","6.13645","179.614"
1997,0,"-0.974116","5.68977","180.111"
1998,0,"-0.389775","6.56889","179.788"
1999,0,"-0.972275","5.95727","180.194"
2000,0,"-0.575171","4.99704","180.094"
2001,0,"-0.091996","4.45766","180.452"
2002,0,"-1.21106","5.42919","180.206"
2003,0,"-1.34907","6.02945","180.025"
2004,0,"-0.686808","6.90457","179.726"
2005,0,"-0.32338","5.77524","179.988"
2006,0,"-1.13746","5.44178","180.362"
2007,0,"-1.19361","6.00032","180.327"
2008,0,"-2.25478","5.09876","180.44"
2009,0,"-0.725436","6.04441","179.803"
2010,0,"-0.876074","6.07815","180.136"
2011,0,"-2.07799","6.01599","180.227"
2012,0,"-1.77488","5.26021","180.148"
2013,0,"-1.02758","4.93622","180.353"
2014,0,"-0.494008","6.4043","180.062"
2015,0,"-0.757488","6.69302","179.981"
2016,0,"-1.44524","6.28651","180.1"
2017,0,"-2.06467","4.42412","180.185"
2018,0,"-1.56932","5.73385","180.036"
2019,0,"-0.930415","6.73496","179.875"
2020,0,"-1.82742","5.5643","180.033"
2021,0,"-1.22225","4.53915","180.293"
2022,0,"-1.546","5.76966","179.968"
2023,0,"-0.287498","7.58461","179.461"
2024,0,"-0.688573","5.84321","179.827"
2025,0,"-0.692419","5.33297","180.228"
2026,0,"-1.3237","5.43036","180.422"
2027,0,"-1.31974","6.10949","180.195"
2028,0,"-0.758605","7.84046","179.469"
2029,0,"-0.301602","7.13049","179.39"
2030,0,"0.0472838","7.03808","179.8"
2031,0,"-0.682881","7.7883","179.46"
2032,0,"-0.40608","7.52954","180.1"
2033,0,"-0.90172","7.53769","180.137"
2034,0,"-0.390611","6.98416","180.017"
2035,0,"0.329695","7.38311","180.02"
2036,0,"0.519652","7.3102","180.112"
2037,0,"-0.412278","7.98817","179.742"
2038,0,"-0.809374","7.80936","179.902"
2039,0,"-0.460237","8.47282","179.339"
2040,0,"-0.533617","8.5201","179.473"
2041,0,"0.500409","9.44726","179.021"
2042,0,"-0.270059","8.26368","179.518"
2043,0,"-1.20171","7.50801","179.799"
2044,0,"-0.841756","7.31452","179.819"
2045,0,"-1.59919","7.06678","179.715"
2046,0,"-0.456274","8.69478","179.266"
2047,0,"-0.925579","8.62746","179.283"
2048,0,"0.358682","9.4746","178.882"
2049,0,"-1.29465","7.51475","179.781"
2050,0,"-1.6036","6.80529","179.916"
2051,0,"-1.56158","6.80627","179.712"
2052,0,"-1.26178","7.63435","179.545"
2053,0,"-0.765615","7.49855","179.357"
2054,0,"-0.406489","7.1364","179.561"
2055,0,"0.112599","7.54532","179.08"
2056,0,"-1.47974","6.21941","179.373"
2057,0,"-1.0942","5.25336","179.889"
2058,0,"-1.46305","4.93738","179.525"
2059,0,"-1.57028","4.61015","179.404"
2060,0,"-1.79656","5.13235","179.455"
2061,0,"-1.3828","5.56383","179.589"
2062,0,"-1.76256","5.24117","179.741"
2063,0,"-0.972892","5.67368","179.297"
2064,0,"-0.490368","5.48362","179.413"
2065,0,"-1.18921","5.54352","179.163"
2066,0,"-1.24483","4.99309","179.647"
2067,0,"-2.4471","5.51247","179.479"
2068,0,"-1.89687","4.50319","179.869"
2069,0,"-1.50738","5.51101","179.871"
2070,0,"-2.00014","6.41391","179.232"
2071,0,"-2.07777","6.36754","179.23"
2072,0,"0.477766","5.63929","179.758"
2073,0,"-1.96339","5.07074","179.49"
2074,0,"-1.23755","5.34466","179.68"
2075,0,"-1.73948","6.75036","179.64"
2076,0,"-1.30739","7.61806","179.512"
2077,0,"-2.02136","6.0441","180.166"
2078,0,"-1.69429","6.469","179.582"
2079,0,"-1.23817","7.25012","179.378"
2080,0,"-0.61833","7.0056","179.606"
2081,0,"-1.43826","6.57165","179.517"
2082,0,"-1.51539","6.01193","179.778"
2083,0,"-1.79657","7.2751","179.679"
2084,0,"-1.98401","7.34848","179.683"
2085,0,"-1.22626","8.00446","179.361"
2086,0,"-2.66077","6.29177","179.872"
2087,0,"-1.70523","6.20009","179.841"
2088,0,"-0.967535","6.61878","180.029"
2089,0,"-0.957359","6.603","179.704"
2090,0,"-0.152753","7.88775","178.793"
2091,0,"-0.686034","6.5842","179.488"
2092,0,"-1.4432","6.08464","179.655"
2093,0,"-2.27992","5.57439","179.875"
2094,0,"-2.59513","6.39711","179.883"
2095,0,"-1.43993","6.90743","179.59"
2096,0,"-0.840472","7.51166","179.557"
2097,0,"-1.34976","6.64619","179.922"
2098,0,"-1.55195","5.8154","180.216"
2099,0,"-2.29956","5.71517","179.481"
2100,0,"-1.53368","6.19325","179.659"
2101,0,"-1.82616","6.27373","179.784"
2102,0,"-1.1696","6.26363","179.77"
2103,0,"-0.326749","7.2008","179.337"
2104,0,"-1.97052","5.38051","180.058"
2105,0,"-1.77463","5.12454","179.839"
2106,0,"-1.2941","4.7619","179.791"
2107,0,"-1.45304","6.23288","179.732"
2108,0,"-1.91668","7.02069","179.688"
2109,0,"-1.15737","7.30948","179.311"
2110,0,"-0.965726","7.53166","179.415"
2111,0,"-1.25716","6.40038","179.803"
2112,0,"-2.09165","5.88456","180.16"
2113,0,"-1.30609","5.78262","180.085"
2114,0,"-1.39137","5.48171","180.033"
2115,0,"-1.20241","6.60373","180.26"
2116,0,"-1.32893","6.22022","179.977"
2117,0,"-1.09569","6.43375","179.744"
2118,0,"-0.602951","6.97268","179.79"
2119,0,"-0.364364","7.11461","179.668"
2120,0,"0.145659","6.74836","179.289"
2121,0,"0.293649","7.05498","179.086"
2122,0,"-0.0290967","6.76203","179.259"
2123,0,"1.0472","7.0019","179.44"
2124,0,"0.803874","7.32523","179.365"
2125,0,"-1.20342","6.74455","179.505"
2126,0,"-1.08115","6.889","179.601"
2127,0,"-0.613015","6.44601","180.016"
2128,0,"-1.48389","5.84798","180.243"
2129,0,"-1.43772","5.70665","180.151"
2130,0,"-1.07824","5.9768","180.4"
2131,0,"-0.734617","6.02377","180.1"
2132,0,"-1.20691","5.90575","179.938"
2133,0,"-2.05119","6.30277","180.154"
2134,0,"-0.666496","7.10689","179.705"
2135,0,"-0.553639","7.08765","179.765"
2136,0,"-0.694902","6.62283","179.585"
2137,0,"-0.645574","7.04049","179.126"
2138,0,"-0.619987","5.68092","179.956"
2139,0,"-1.17666","5.46741","180.085"
2140,0,"-1.2665","5.35707","179.707"
2141,0,"-0.739581","5.27861","179.661"
2142,0,"-0.647449","5.25228","179.874"
2143,0,"-0.957472","5.77035","179.725"
2144,0,"-0.496853","6.15109","179.831"
2145,0,"-0.617203","5.95338","180.108"
2146,0,"0.141581","7.02667","179.419"
2147,0,"-0.880527","6.48188","179.633"
2148,0,"-0.992579","6.74777","179.509"
2149,0,"-0.163846","6.95868","179.687"
2150,0,"-0.276999","6.95637","179.711"
2151,0,"-0.608198","7.47966","179.067"
2152,0,"-0.537566","7.79716","179.319"
2153,0,"-0.686808","7.14714","179.686"
2154,0,"-0.240214","6.14352","179.726"
2155,0,"-0.937647","5.69326","179.816"
2156,0,"-0.53663","5.89077","179.74"
2157,0,"-1.1018","5.24574","180.026"
2158,0,"-0.368287","5.49362","179.802"
2159,0,"-0.218075","5.04462","180.244"
2160,0,"-0.449973","5.36985","179.981"
2161,0,"-0.97126","6.61893","179.862"
2162,0,"-1.06525","6.53184","179.808"
2163,0,"-0.829554","6.85217","179.574"
2164,0,"-0.261332","7.05381","179.655"
2165,0,"0.0708635","7.32679","179.543"
2166,0,"-0.499605","7.47675","179.571"
2167,0,"-0.649683","7.33894","179.469"
2168,0,"-0.849015","6.2519","179.799"
2169,0,"-0.911413","5.26332","180.192"
2170,0,"-0.931515","4.92562","179.877"
2171,0,"-0.349055","5.43278","179.833"
2172,0,"-1.06098","5.08349","179.585"
2173,0,"-0.582501","5.4285","180.024"
2174,0,"-0.0491353","5.9054","180.175"
2175,0,"-0.0015182","6.60258","179.771"
2176,0,"-0.149005","6.87547","179.553"
2177,0,"-0.224057","6.76716","179.632"
2178,0,"-0.127562","7.43566","179.366"
2179,0,"-1.21157","6.46583","179.811"
2180,0,"-1.24109","6.05493","180.184"
2181,0,"-1.48147","6.23485","179.783"
2182,0,"-1.09059","5.9176","179.992"
2183,0,"-0.901697","6.53399","180.076"
2184,0,"-1.35991","7.07971","179.876"
2185,0,"-1.19925","7.18512","179.488"
2186,0,"-0.524026","7.28302","179.6"
2187,0,"-0.676136","7.39819","179.537"
2188,0,"-0.504421","8.29144","179.181"
2189,0,"-0.12194","8.2925","179.237"
2190,0,"-0.528562","7.85172","179.436"
2191,0,"-1.20855","6.6574","180.026"
2192,0,"-2.00249","6.24923","180.203"
2193,0,"-1.77657","6.26378","180.371"
2194,0,"-1.54643","6.18793","180.33"
2195,0,"-1.97465","5.97141","180.002"
2196,0,"-1.537","5.07352","179.941"
2197,0,"-1.40983","5.33902","179.971"
2198,0,"-1.12181","5.53517","179.844"
2199,0,"-1.36384","5.16222","179.822"
2200,0,"-0.737241","5.70412","180.254"
2201,0,"-0.820545","5.68421","180.199"
2202,0,"-1.63853","6.23474","179.923"
2203,0,"-2.07413","6.37562","179.678"
2204,0,"-1.68836","6.15747","179.982"
2205,0,"-1.76611","6.09122","180.017"
2206,0,"-1.43988","6.17874","180.171"
2207,0,"-1.32275","5.85971","180.038"
2208,0,"-1.79703","4.82474","179.796"
2209,0,"-1.44524","4.98603","179.831"
2210,0,"-1.57218","5.13029","180.067"
2211,0,"-1.74399","5.6575","179.932"
2212,0,"-1.60398","5.3744","180.115"
2213,0,"-1.89666","5.55834","179.914"
2214,0,"-1.30716","5.03621","180.056"
2215,0,"-2.12737","5.1344","180.058"
2216,0,"-1.17048","4.91943","180.718"
2217,0,"-1.51006","6.21702","180.034"
2218,0,"-1.83363","6.46916","180.07"
2219,0,"-1.61629","6.96113","179.975"
2220,0,"-1.40272","7.21374","179.836"
2221,0,"0.0070684","7.60921","179.144"
2222,0,"0.00433767","7.56733","179.254"
2223,0,"-1.16316","6.85496","179.556"
2224,0,"-1.45202","6.8998","179.842"
2225,0,"-1.63447","7.1756","179.711"
2226,0,"-1.72696","7.33036","179.843"
2227,0,"-2.12581","7.33717","179.816"
2228,0,"-2.50701","6.94134","180.096"
2229,0,"-1.74022","6.49919","180.019"
2230,0,"-2.37347","5.69384","179.556"
2231,0,"-1.87028","5.73484","180.019"
2232,0,"-2.10515","5.68547","180.156"
2233,0,"-3.00005","6.01277","179.72"
2234,0,"-2.90097","5.96472","180.395"
2235,0,"-2.93923","5.95642","180.577"
2236,0,"-2.95821","6.24947","180.29"
2237,0,"-2.05034","6.97","179.959"
