Frame,Sub Frame,"Position - TelloUWB11",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
145,0,"-53.3135","953.67","-20.0112"
146,0,"-53.3245","953.685","-20.0053"
147,0,"-53.33","953.673","-20.0037"
148,0,"-53.4619","953.721","-19.9166"
149,0,"-53.4868","953.697","-19.857"
150,0,"-53.3741","953.655","-19.9957"
151,0,"-53.3232","953.678","-20.0226"
152,0,"-53.497","953.696","-19.8417"
153,0,"-53.4809","953.691","-19.8291"
154,0,"-53.366","953.662","-19.9952"
155,0,"-53.3512","953.654","-19.98"
156,0,"-53.4632","953.724","-19.8774"
157,0,"-53.5308","953.691","-19.6271"
158,0,"-53.4406","953.719","-19.8972"
159,0,"-53.3374","953.673","-20.0457"
160,0,"-53.0663","953.77","-19.9471"
161,0,"-53.4852","953.709","-19.8411"
162,0,"-53.4893","953.7","-19.854"
163,0,"-53.3619","953.649","-19.9794"
164,0,"-53.3676","953.644","-19.9758"
165,0,"-53.0543","953.795","-19.6935"
166,0,"-53.352","953.652","-19.9817"
167,0,"-53.334","953.681","-20.0266"
168,0,"-53.3522","953.643","-19.978"
169,0,"-53.4742","953.715","-19.9056"
170,0,"-53.3672","953.653","-19.9827"
171,0,"-53.3353","953.677","-20.0136"
172,0,"-53.37","953.649","-19.9869"
173,0,"-53.3125","953.669","-20.021"
174,0,"-53.4704","953.719","-19.6381"
175,0,"-53.3457","953.642","-19.9578"
176,0,"-53.4893","953.692","-19.8465"
177,0,"-53.3785","953.663","-19.7345"
178,0,"-53.3277","953.668","-20.039"
179,0,"-53.351","953.645","-19.9784"
180,0,"-53.348","953.681","-19.787"
181,0,"-53.3736","953.649","-19.9874"
182,0,"-53.3675","953.649","-19.9964"
183,0,"-53.4617","953.719","-19.8941"
184,0,"-53.4958","953.706","-19.8597"
185,0,"-53.4984","953.702","-19.8508"
186,0,"-53.3352","953.688","-20.0463"
187,0,"-53.368","953.658","-19.9875"
188,0,"-53.3419","953.682","-20.0259"
189,0,"-53.4912","953.704","-19.8359"
190,0,"-53.3638","953.645","-19.9822"
191,0,"-53.4966","953.691","-19.8538"
192,0,"-53.514","953.707","-19.6314"
193,0,"-53.3449","953.687","-20.0454"
194,0,"-53.3529","953.675","-20.0484"
195,0,"-53.3683","953.652","-19.9885"
196,0,"-53.367","953.647","-19.9882"
197,0,"-53.339","953.669","-20.0248"
198,0,"-53.3815","953.642","-19.981"
199,0,"-53.3661","953.654","-19.9687"
200,0,"-53.3715","953.654","-20.001"
201,0,"-53.3536","953.656","-19.9894"
202,0,"-53.4942","953.709","-19.8383"
203,0,"-53.3282","953.692","-20.0386"
204,0,"-53.3432","953.681","-20.0239"
205,0,"-53.3456","953.656","-19.9667"
206,0,"-53.3182","953.667","-20.0233"
207,0,"-53.4813","953.678","-19.8404"
208,0,"-53.3545","953.655","-19.9863"
209,0,"-53.3358","953.67","-20.0344"
210,0,"-53.3741","953.649","-19.9749"
211,0,"-53.4971","953.696","-19.8425"
212,0,"-53.3375","953.684","-20.0439"
213,0,"-53.5066","953.713","-19.849"
214,0,"-53.4576","953.732","-19.894"
215,0,"-53.5037","953.692","-19.8542"
216,0,"-53.2925","953.681","-19.9875"
217,0,"-53.3719","953.663","-19.7418"
218,0,"-53.3308","953.675","-20.0286"
219,0,"-53.3655","953.655","-19.9773"
220,0,"-53.332","953.678","-20.0338"
221,0,"-53.4937","953.704","-19.8607"
222,0,"-53.3096","953.661","-20.0211"
223,0,"-53.3563","953.652","-19.9778"
224,0,"-53.3314","953.671","-20.0065"
225,0,"-53.3278","953.679","-20.0246"
226,0,"-53.3306","953.646","-19.9492"
227,0,"-53.4923","953.699","-19.8582"
228,0,"-53.3613","953.674","-19.7197"
229,0,"-53.3472","953.646","-19.9703"
230,0,"-53.4965","953.703","-19.8567"
231,0,"-53.3152","953.68","-20.0246"
232,0,"-53.3215","953.672","-20.0124"
233,0,"-53.353","953.663","-19.9849"
234,0,"-53.343","953.686","-20.0422"
235,0,"-53.3586","953.654","-19.9806"
236,0,"-53.3519","953.665","-19.9843"
237,0,"-53.3638","953.657","-19.7472"
238,0,"-53.3425","953.653","-19.9585"
239,0,"-53.3453","953.667","-19.9699"
240,0,"-53.3693","953.662","-19.9739"
241,0,"-53.3585","953.658","-19.9773"
242,0,"-53.3541","953.653","-19.9713"
243,0,"-53.5049","953.714","-19.838"
244,0,"-53.355","953.675","-19.9874"
245,0,"-53.3635","953.679","-19.7408"
246,0,"-53.3414","953.661","-19.9729"
247,0,"-53.3718","953.656","-19.7462"
248,0,"-53.4007","953.674","-19.7353"
249,0,"-53.4871","953.709","-19.8412"
250,0,"-53.3667","953.661","-19.9891"
251,0,"-53.3655","953.668","-19.9891"
252,0,"-53.3413","953.657","-19.9585"
253,0,"-53.3623","953.667","-19.9903"
254,0,"-53.3698","953.666","-19.7588"
255,0,"-53.3827","953.675","-19.7386"
256,0,"-53.3334","953.657","-19.9813"
257,0,"-53.3606","953.664","-19.9736"
258,0,"-53.3563","953.641","-19.9702"
259,0,"-53.5164","953.705","-19.6018"
260,0,"-53.3524","953.677","-19.9835"
261,0,"-53.3586","953.657","-19.9737"
262,0,"-53.3191","953.689","-20.0333"
263,0,"-53.3584","953.649","-19.9859"
264,0,"-53.3612","953.655","-19.9663"
265,0,"-53.504","953.715","-19.8411"
266,0,"-53.4958","953.695","-19.852"
267,0,"-53.344","953.668","-19.9713"
268,0,"-53.3672","953.654","-20.0009"
269,0,"-53.3585","953.663","-19.7252"
270,0,"-53.3762","953.679","-19.9874"
271,0,"-53.3528","953.669","-19.9804"
272,0,"-53.3551","953.663","-19.9922"
273,0,"-53.4911","953.707","-19.8274"
274,0,"-53.371","953.65","-19.9828"
275,0,"-53.3766","953.66","-19.9995"
276,0,"-53.3414","953.666","-19.9623"
277,0,"-53.347","953.663","-19.9843"
278,0,"-53.3512","953.654","-19.9968"
279,0,"-53.3665","953.665","-19.9771"
280,0,"-53.3581","953.656","-19.9933"
281,0,"-53.3696","953.673","-19.9792"
282,0,"-53.3692","953.658","-19.9978"
283,0,"-53.5141","953.717","-19.6176"
284,0,"-53.3716","953.651","-20.0043"
285,0,"-53.3644","953.66","-20.0127"
286,0,"-53.5082","953.699","-19.8658"
287,0,"-53.3257","953.686","-20.032"
288,0,"-53.3456","953.674","-19.9736"
289,0,"-53.3483","953.661","-19.9708"
290,0,"-53.371","953.659","-19.9933"
291,0,"-53.346","953.655","-19.9774"
292,0,"-53.3479","953.675","-19.9871"
293,0,"-53.3491","953.655","-19.9706"
294,0,"-53.3588","953.644","-19.9627"
295,0,"-53.355","953.644","-19.9781"
296,0,"-53.3625","953.653","-19.9971"
297,0,"-53.3576","953.67","-19.978"
298,0,"-53.3811","953.67","-19.9977"
299,0,"-53.3615","953.654","-19.9804"
300,0,"-53.3729","953.667","-20.0183"
301,0,"-53.4828","953.713","-19.8447"
302,0,"-53.5143","953.728","-19.894"
303,0,"-53.3675","953.67","-20.0038"
304,0,"-53.3528","953.672","-19.9892"
305,0,"-53.3681","953.657","-19.9709"
306,0,"-53.3365","953.678","-20.0319"
307,0,"-53.3904","953.666","-20.0029"
308,0,"-53.3533","953.657","-19.9735"
309,0,"-53.3561","953.668","-19.9894"
310,0,"-53.3572","953.658","-19.9902"
311,0,"-53.3715","953.648","-20.0096"
312,0,"-53.3654","953.663","-20.011"
313,0,"-53.3869","953.679","-20.0066"
314,0,"-53.3791","953.656","-19.9919"
315,0,"-53.3543","953.662","-19.982"
316,0,"-53.3648","953.647","-20.0009"
317,0,"-53.3529","953.665","-19.9809"
318,0,"-53.3667","953.661","-19.9925"
319,0,"-53.3805","953.678","-19.7356"
320,0,"-53.373","953.67","-19.7302"
321,0,"-53.3719","953.662","-20.004"
322,0,"-53.3578","953.658","-19.9771"
323,0,"-53.3879","953.672","-20.0117"
324,0,"-53.3602","953.656","-19.9829"
325,0,"-53.3564","953.654","-19.975"
326,0,"-53.3702","953.641","-19.9888"
327,0,"-53.3981","953.668","-19.7687"
328,0,"-53.3815","953.679","-19.7335"
329,0,"-53.3738","953.677","-20.0023"
330,0,"-53.3501","953.651","-19.9711"
331,0,"-53.3511","953.658","-19.9838"
332,0,"-53.3655","953.66","-19.9844"
333,0,"-53.3621","953.667","-19.998"
334,0,"-53.5025","953.694","-19.8695"
335,0,"-53.3548","953.663","-19.9948"
336,0,"-53.3348","953.642","-19.9828"
337,0,"-53.3535","953.66","-19.9943"
338,0,"-53.3638","953.661","-19.9868"
339,0,"-53.3681","953.656","-19.9966"
340,0,"-53.3387","953.654","-19.9738"
341,0,"-53.3498","953.646","-19.983"
342,0,"-53.4992","953.71","-19.8437"
343,0,"-53.3588","953.65","-19.9908"
344,0,"-53.0777","953.8","-19.9681"
345,0,"-53.3566","953.664","-19.9921"
346,0,"-53.3687","953.66","-19.9846"
347,0,"-53.3457","953.651","-19.9726"
348,0,"-53.3563","953.65","-19.9802"
349,0,"-53.3528","953.66","-19.9676"
350,0,"-53.4769","953.711","-19.8413"
351,0,"-53.334","953.664","-19.9868"
352,0,"-53.3484","953.649","-19.9822"
353,0,"-53.3616","953.672","-19.7353"
354,0,"-53.3496","953.667","-19.984"
355,0,"-53.3523","953.668","-19.9779"
356,0,"-53.3378","953.666","-19.9701"
357,0,"-53.3603","953.659","-19.725"
358,0,"-53.3336","953.662","-19.975"
359,0,"-53.3436","953.651","-19.9913"
360,0,"-53.3794","953.673","-19.7467"
361,0,"-53.32","953.655","-19.9644"
362,0,"-53.3405","953.66","-19.9677"
363,0,"-53.3308","953.668","-19.9691"
364,0,"-53.4897","953.714","-19.852"
365,0,"-53.3466","953.661","-19.9899"
366,0,"-53.4849","953.705","-19.8326"
367,0,"-53.3415","953.66","-19.9768"
368,0,"-53.3744","953.679","-19.7283"
369,0,"-53.3313","953.683","-19.7737"
370,0,"-53.3614","953.673","-19.9717"
371,0,"-53.3605","953.673","-20.0096"
372,0,"-53.3759","953.656","-19.7416"
373,0,"-53.3506","953.659","-19.9743"
374,0,"-53.3865","953.673","-19.7381"
375,0,"-53.3357","953.66","-19.9702"
376,0,"-53.3628","953.65","-19.9825"
377,0,"-53.3324","953.655","-19.9665"
378,0,"-53.3249","953.682","-20.0314"
379,0,"-53.5033","953.708","-19.8627"
380,0,"-53.3763","953.671","-19.7222"
381,0,"-53.3481","953.654","-19.997"
382,0,"-53.3467","953.665","-19.9833"
383,0,"-53.3784","953.671","-19.7612"
384,0,"-53.3585","953.653","-19.9787"
385,0,"-53.3733","953.659","-19.7482"
386,0,"-53.3552","953.659","-19.9827"
387,0,"-53.3564","953.672","-19.9802"
388,0,"-53.3729","953.677","-19.736"
389,0,"-53.3692","953.654","-19.9684"
390,0,"-53.3577","953.666","-19.9813"
391,0,"-53.4852","953.697","-19.8566"
392,0,"-53.3713","953.66","-19.9969"
393,0,"-53.3044","953.686","-20.0291"
394,0,"-53.3507","953.652","-19.9944"
395,0,"-53.3448","953.66","-19.9738"
396,0,"-53.4984","953.69","-19.8527"
397,0,"-53.3476","953.655","-19.9821"
398,0,"-53.3764","953.661","-19.7289"
399,0,"-53.3471","953.651","-19.9668"
400,0,"-53.3538","953.67","-19.9708"
401,0,"-53.3518","953.655","-19.9861"
402,0,"-53.359","953.669","-19.9844"
403,0,"-53.3755","953.67","-19.7512"
404,0,"-53.508","953.735","-19.6737"
405,0,"-53.3746","953.654","-19.9917"
406,0,"-53.361","953.661","-19.9895"
407,0,"-53.3735","953.67","-19.7308"
408,0,"-53.3556","953.653","-19.9746"
409,0,"-53.0954","953.795","-19.7021"
410,0,"-53.02","953.817","-20.0093"
411,0,"-53.3531","953.668","-19.7118"
412,0,"-53.5082","953.725","-19.8698"
413,0,"-53.363","953.662","-19.9914"
414,0,"-53.3744","953.656","-19.7437"
415,0,"-53.4841","953.707","-19.8571"
416,0,"-53.3888","953.658","-19.7322"
417,0,"-53.3694","953.668","-19.9825"
418,0,"-53.3693","953.67","-19.9848"
419,0,"-53.3757","953.666","-19.9976"
420,0,"-53.3423","953.678","-20.0343"
421,0,"-53.4978","953.709","-19.8765"
422,0,"-53.4043","953.674","-19.7766"
423,0,"-53.3651","953.673","-19.9968"
424,0,"-53.4923","953.746","-19.6583"
425,0,"-53.3317","953.694","-20.0385"
426,0,"-53.3584","953.662","-19.9722"
427,0,"-53.3403","953.699","-19.7958"
428,0,"-53.3745","953.657","-20.0059"
429,0,"-53.4856","953.742","-19.6571"
430,0,"-53.3379","953.663","-19.9642"
431,0,"-53.3707","953.657","-19.9839"
432,0,"-53.3639","953.659","-19.9881"
433,0,"-53.3599","953.67","-19.9893"
434,0,"-53.5034","953.703","-19.8507"
435,0,"-53.5371","953.724","-19.6309"
436,0,"-53.3739","953.666","-20.0042"
437,0,"-53.3272","953.677","-20.0234"
438,0,"-53.3725","953.671","-19.7354"
439,0,"-53.3814","953.666","-19.7389"
440,0,"-53.3651","953.662","-19.9874"
441,0,"-53.383","953.657","-19.9954"
442,0,"-53.5142","953.699","-19.8734"
443,0,"-53.3763","953.66","-20.0019"
444,0,"-53.3794","953.663","-20.0063"
445,0,"-53.3817","953.667","-20.0003"
446,0,"-53.3713","953.657","-19.9974"
447,0,"-53.5143","953.707","-19.8688"
448,0,"-53.3961","953.646","-20.011"
449,0,"-53.3611","953.657","-20.0109"
450,0,"-53.3704","953.661","-19.9872"
451,0,"-53.39","953.66","-20.0176"
452,0,"-53.3854","953.664","-20.007"
453,0,"-53.3621","953.671","-20.0137"
454,0,"-53.3978","953.661","-19.7705"
455,0,"-53.4011","953.672","-19.745"
456,0,"-53.3718","953.669","-19.9831"
457,0,"-53.395","953.666","-19.7512"
458,0,"-53.3743","953.654","-20.0128"
459,0,"-53.5181","953.712","-19.8695"
460,0,"-53.3547","953.662","-19.9883"
461,0,"-53.3703","953.66","-19.9826"
462,0,"-53.3684","953.66","-19.9993"
463,0,"-53.3625","953.686","-20.0628"
464,0,"-53.3539","953.679","-20.0355"
465,0,"-53.333","953.686","-20.0386"
466,0,"-53.3677","953.645","-19.9907"
467,0,"-53.3717","953.654","-20.0142"
468,0,"-53.3978","953.67","-20.0119"
469,0,"-53.3666","953.648","-19.9836"
470,0,"-53.3378","953.683","-20.0327"
471,0,"-53.5189","953.714","-19.8687"
472,0,"-53.3535","953.654","-19.9831"
473,0,"-53.3826","953.674","-20.0061"
474,0,"-53.396","953.669","-19.7516"
475,0,"-53.3716","953.66","-19.9854"
476,0,"-53.3628","953.655","-19.9949"
477,0,"-53.3173","953.686","-20.0251"
