Time,Ax,Ay,Az,Sx,Sy,Sz,x,y,z
1762512698.7860057,0.0,-4.0,-998.0,0,0,0,0.0,0.0,0.0
1762512698.898693,-1.0,-6.0,-999.0,0,0,0,0.0,0.0,0.0
1762512699.0107095,-1.0,-4.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512699.1224651,0.0,-5.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512699.2335036,0.0,-5.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512699.345049,-1.0,-6.0,-998.0,0,0,0,0.0,0.0,0.0
1762512699.4573941,-1.0,-5.0,-998.0,0,0,0,0.0,0.0,0.0
1762512699.5610552,-1.0,-5.0,-998.0,0,0,0,0.0,0.0,0.0
1762512699.6708496,-1.0,-4.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512699.7753186,0.0,-5.0,-1000.0,0,0,0,0.0,0.0,0.0
1762512699.88066,-3.0,-4.0,-998.0,0,0,0,0.0,0.0,0.0
1762512699.9911773,0.0,-3.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512700.0951698,-3.0,-4.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512700.2061756,-1.0,-5.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512700.317757,0.0,-4.0,-1000.0,0,0,0,0.0,0.0,0.0
1762512700.4279857,0.0,-5.0,-1000.0,0,0,0,0.0,0.0,0.0
1762512700.5389879,-2.0,-3.0,-998.0,0,0,0,0.0,0.0,0.0
1762512700.6428494,-1.0,-5.0,-1003.0,0,0,0,0.0,0.0,0.0
1762512700.754685,-2.0,-6.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512700.8658407,-1.0,-4.0,-997.0,0,0,0,0.0,0.0,0.0
1762512700.9786448,-1.0,-4.0,-997.0,0,0,0,0.0,0.0,0.0
1762512701.0884964,-2.0,-4.0,-1000.0,0,0,0,0.0,0.0,0.0
1762512701.192484,0.0,-4.0,-998.0,0,0,0,0.0,0.0,0.0
1762512701.3056912,-1.0,-5.0,-999.0,0,0,0,0.0,0.0,0.0
1762512701.4183738,-1.0,-5.0,-999.0,0,0,0,0.0,0.0,0.0
1762512701.5313866,0.0,-5.0,-999.0,0,0,0,0.0,0.0,0.0
1762512701.6429434,0.0,-5.0,-999.0,0,0,0,0.0,0.0,0.0
1762512701.7547276,-1.0,-5.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512701.8581653,-1.0,-4.0,-1001.0,0,0,0,0.0,0.0,0.0
1762512701.9613545,-1.0,-4.0,-999.0,0,0,0,0.0,0.0,0.0
1762512702.0748115,2.0,-6.0,-998.0,0,0,0,0.0,0.0,0.0
1762512702.1785915,-11.0,-19.0,-993.0,0,0,0,0.0,0.0,0.0
1762512702.2887514,-17.0,-14.0,-1003.0,0,0,0,0.0,0.0,0.0
1762512702.3933322,-7.0,1.0,-995.0,0,0,0,0.0,0.0,0.0
1762512702.495028,50.0,-2.0,-987.0,0,0,0,0.0,0.0,0.0
1762512702.6070857,17.0,-31.0,-1018.0,0,0,0,0.0,0.0,0.0
1762512702.711243,-22.0,-19.0,-1025.0,0,0,0,0.0,0.0,0.0
1762512702.823832,1.0,-15.0,-1101.0,0,0,0,0.0,0.0,0.0
1762512702.9286907,20.0,-10.0,-1103.0,0,0,1,0.0,0.0,0.1048586368560791
1762512703.0422506,2.0,-6.0,-1156.0,-1,0,3,-0.11355996131896973,0.0,0.4455385208129883
1762512703.145994,11.0,-18.0,-1085.0,-1,0,4,-0.21730327606201172,0.0,0.8605117797851562
1762512703.2612813,-15.0,-34.0,-1058.0,0,0,5,-0.21730327606201172,0.0,1.436948299407959
1762512703.374359,-32.0,-13.0,-1001.0,0,0,5,-0.21730327606201172,0.0,2.0023365020751953
1762512703.4871285,-36.0,-15.0,-972.0,0,0,5,-0.21730327606201172,0.0,2.5661845207214355
1762512703.5998218,74.0,-3.0,-1044.0,0,0,5,-0.21730327606201172,0.0,3.1296510696411133
1762512703.7125275,40.0,-11.0,-1012.0,0,0,5,-0.21730327606201172,0.0,3.6931796073913574
1762512703.825063,-24.0,-7.0,-978.0,0,0,4,-0.21730327606201172,0.0,4.143321514129639
1762512703.937655,-1.0,-9.0,-972.0,0,0,4,-0.21730327606201172,0.0,4.593689441680908
1762512704.049811,-11.0,-20.0,-1018.0,0,0,4,-0.21730327606201172,0.0,5.042313098907471
1762512704.1617157,32.0,-14.0,-996.0,0,0,4,-0.21730327606201172,0.0,5.489932537078857
1762512704.271928,-13.0,5.0,-877.0,0,0,3,-0.21730327606201172,0.0,5.8205695152282715
1762512704.3729036,-8.0,6.0,-882.0,0,0,3,-0.21730327606201172,0.0,6.123496055603027
1762512704.4855978,-4.0,-2.0,-972.0,0,0,2,-0.21730327606201172,0.0,6.348884582519531
1762512704.5986974,43.0,-3.0,-968.0,0,0,1,-0.21730327606201172,0.0,6.461984157562256
1762512704.711179,30.0,10.0,-959.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512704.8244839,-37.0,-6.0,-896.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512704.936897,-37.0,-6.0,-896.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.0476177,10.0,-23.0,-1035.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.1602607,0.0,4.0,-972.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.2724512,20.0,10.0,-990.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.3866825,36.0,-20.0,-1000.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.499868,19.0,-18.0,-1035.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.6122513,13.0,-16.0,-993.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.7257588,9.0,2.0,-1012.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.838647,38.0,-8.0,-1010.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512705.9523547,0.0,0.0,-1000.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.0654085,-15.0,-7.0,-1017.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.1786091,7.0,1.0,-967.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.291683,15.0,1.0,-1018.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.396939,22.0,13.0,-1012.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.5106218,-41.0,16.0,-979.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.623509,-18.0,-31.0,-1037.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.735727,16.0,-4.0,-1064.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.848754,20.0,-21.0,-1011.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512706.961808,4.0,4.0,-1017.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.0722191,-15.0,9.0,-973.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.1854975,-31.0,-8.0,-1006.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.2988722,-47.0,-20.0,-979.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.4114041,-15.0,-9.0,-979.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.5270393,-24.0,-12.0,-990.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.6407802,-7.0,-16.0,-959.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.7533908,-6.0,-16.0,-1069.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.8664846,23.0,14.0,-1008.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512707.9792657,10.0,13.0,-931.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.091549,-35.0,0.0,-1023.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.203359,22.0,15.0,-1069.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.3159783,5.0,40.0,-917.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.4290204,30.0,-9.0,-1035.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.5449421,38.0,16.0,-956.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.6578844,-6.0,6.0,-955.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.7710047,-2.0,-3.0,-1050.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.883252,31.0,0.0,-993.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512708.9963548,9.0,0.0,-965.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.1119342,-18.0,-8.0,-978.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.223934,-28.0,-14.0,-952.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.3373373,10.0,-27.0,-1053.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.4498382,-10.0,-1.0,-972.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.5624163,20.0,10.0,-1015.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.6755426,37.0,-7.0,-1020.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.788251,37.0,-7.0,-1020.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512709.9009182,-44.0,-3.0,-1020.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.0144312,-27.0,-17.0,-1000.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.125154,9.0,-11.0,-973.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.238015,-2.0,-9.0,-988.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.3501275,-8.0,-19.0,-993.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.4623582,8.0,-8.0,-962.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.5755785,8.0,-8.0,-962.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.678037,-6.0,4.0,-981.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.7912009,16.0,-27.0,-1048.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512710.9038699,-7.0,-22.0,-967.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.0081413,11.0,0.0,-1031.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.1130683,25.0,-3.0,-1017.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.222155,17.0,2.0,-1001.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.3354607,-5.0,-15.0,-1003.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.4488866,-30.0,-26.0,-995.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.5616646,-25.0,-37.0,-1017.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.6745641,0.0,7.0,-999.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.7786524,0.0,7.0,-999.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.8916032,1.0,-42.0,-970.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512711.996193,-8.0,7.0,-936.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.1083052,-32.0,-22.0,-992.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.2125971,3.0,7.0,-1007.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.323222,-15.0,9.0,-953.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.434504,22.0,18.0,-958.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.54627,-36.0,-5.0,-1002.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.6575036,2.0,-27.0,-953.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.7631755,48.0,9.0,-995.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.875015,5.0,-15.0,-968.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
1762512712.9866102,25.0,0.0,-1012.0,0,0,0,-0.21730327606201172,0.0,6.461984157562256
