Frame,Sub Frame,"Position - TelloUWB22",,
135,0,"-12.5861","12.446","35.5091"
136,0,"-12.5909","12.4281","35.518"
137,0,"-12.5594","12.4514","35.5303"
138,0,"-12.5394","12.4391","35.5544"
139,0,"-12.5904","12.4513","35.5006"
140,0,"-12.5434","12.4687","35.5386"
141,0,"-12.574","12.4376","35.5103"
142,0,"-12.5112","12.5422","35.2183"
143,0,"-12.5367","12.4532","35.5489"
144,0,"-12.5712","12.4394","35.5065"
145,0,"-12.5394","12.4393","35.5439"
146,0,"-12.5458","12.4438","35.5345"
147,0,"-12.5572","12.4242","35.5102"
148,0,"-12.5882","12.4467","35.5157"
149,0,"-12.5007","12.5546","35.2101"
150,0,"-12.5667","12.4289","35.5136"
151,0,"-12.5341","12.4384","35.5396"
152,0,"-12.5693","12.4422","35.494"
153,0,"-12.4955","12.5453","35.2173"
154,0,"-12.4789","12.5403","35.2259"
155,0,"-12.543","12.546","35.1706"
156,0,"-12.5918","12.438","35.4786"
157,0,"-12.5932","12.4461","35.5047"
158,0,"-12.5964","12.4475","35.4879"
159,0,"-12.4961","12.5535","35.2244"
160,0,"-12.4921","12.5398","35.2313"
161,0,"-12.5425","12.454","35.5164"
162,0,"-12.5225","12.5407","35.1775"
163,0,"-12.5962","12.4355","35.4954"
164,0,"-12.536","12.4534","35.5147"
165,0,"-12.5153","12.4418","35.5286"
166,0,"-12.4751","12.5446","35.2105"
167,0,"-12.5709","12.4369","35.4995"
168,0,"-12.5881","12.44","35.4971"
169,0,"-12.5644","12.4268","35.5117"
170,0,"-12.5512","12.4633","35.5259"
171,0,"-12.5818","12.4191","35.526"
172,0,"-12.5158","12.4402","35.5407"
173,0,"-12.5219","12.4395","35.5594"
174,0,"-12.5889","12.4612","35.4886"
175,0,"-12.5777","12.4316","35.5061"
176,0,"-12.4875","12.5464","35.2196"
177,0,"-12.4797","12.5439","35.2187"
178,0,"-12.5821","12.4398","35.5076"
179,0,"-12.5814","12.4344","35.4985"
180,0,"-12.505","12.5341","35.1947"
181,0,"-12.5996","12.4414","35.4885"
182,0,"-12.4978","12.558","35.2139"
183,0,"-12.598","12.4445","35.5178"
184,0,"-12.5289","12.447","35.5482"
185,0,"-12.5243","12.4448","35.5596"
186,0,"-12.5419","12.4357","35.5315"
187,0,"-12.4896","12.5667","35.2004"
188,0,"-12.5935","12.4518","35.5097"
189,0,"-12.5448","12.4546","35.5469"
190,0,"-12.5564","12.4533","35.5364"
191,0,"-12.5508","12.4425","35.5419"
192,0,"-12.4831","12.5363","35.2296"
193,0,"-12.5295","12.529","35.2196"
194,0,"-12.5587","12.4429","35.5383"
195,0,"-12.5896","12.4279","35.4909"
196,0,"-12.6163","12.4408","35.4831"
197,0,"-12.583","12.4297","35.522"
198,0,"-12.5572","12.4436","35.5452"
199,0,"-12.5491","12.451","35.5401"
200,0,"-12.5978","12.4593","35.4942"
201,0,"-12.5347","12.5322","35.2029"
202,0,"-12.5573","12.4586","35.5398"
203,0,"-12.4709","12.5408","35.2368"
204,0,"-12.5569","12.4465","35.5427"
205,0,"-12.5168","12.4272","35.5344"
206,0,"-12.5399","12.5298","35.2078"
207,0,"-12.5236","12.5322","35.2216"
208,0,"-12.5722","12.4274","35.5326"
209,0,"-12.515","12.4311","35.5391"
210,0,"-12.591","12.4582","35.5099"
211,0,"-12.4735","12.54","35.23"
212,0,"-12.5368","12.4308","35.5509"
213,0,"-12.5521","12.4333","35.5598"
214,0,"-12.5328","12.4407","35.5476"
215,0,"-12.5739","12.4337","35.4933"
216,0,"-12.5539","12.4436","35.5434"
217,0,"-12.5431","12.4496","35.5373"
218,0,"-12.4934","12.541","35.2398"
219,0,"-12.5438","12.4432","35.5461"
220,0,"-12.5903","12.4486","35.4989"
221,0,"-12.5479","12.4595","35.5399"
222,0,"-12.5361","12.5522","35.1956"
223,0,"-12.575","12.4328","35.4952"
224,0,"-12.5887","12.4302","35.502"
225,0,"-12.5535","12.5348","35.1914"
226,0,"-12.5603","12.4442","35.5392"
227,0,"-12.5484","12.4298","35.5248"
228,0,"-12.5466","12.4385","35.5365"
229,0,"-12.5184","12.5325","35.1952"
230,0,"-12.5709","12.4414","35.538"
231,0,"-12.5346","12.4119","35.584"
232,0,"-12.6086","12.4336","35.5078"
233,0,"-12.5253","12.4253","35.5695"
234,0,"-12.4815","12.538","35.2226"
235,0,"-12.537","12.5276","35.2041"
236,0,"-12.5882","12.4348","35.5235"
237,0,"-12.5667","12.442","35.5174"
238,0,"-12.5493","12.4503","35.5363"
239,0,"-12.5546","12.4522","35.5383"
240,0,"-12.5979","12.44","35.5096"
241,0,"-12.5333","12.4463","35.5467"
242,0,"-12.5419","12.4586","35.5296"
243,0,"-12.4878","12.5408","35.2402"
244,0,"-12.57","12.439","35.5144"
245,0,"-12.5026","12.5524","35.227"
246,0,"-12.5464","12.4688","35.5493"
247,0,"-12.482","12.5583","35.2261"
248,0,"-12.592","12.4397","35.5243"
249,0,"-12.5439","12.4574","35.5435"
250,0,"-12.5587","12.4486","35.5673"
251,0,"-12.5319","12.5417","35.2233"
252,0,"-12.5707","12.4539","35.4982"
253,0,"-12.4858","12.5287","35.2388"
254,0,"-12.5707","12.4453","35.5468"
255,0,"-12.56","12.5236","35.2328"
256,0,"-12.549","12.4353","35.5575"
257,0,"-12.5323","12.5406","35.1794"
258,0,"-12.5835","12.4269","35.5271"
259,0,"-12.5355","12.5322","35.2118"
260,0,"-12.5226","12.5375","35.2047"
261,0,"-12.5273","12.4497","35.5433"
262,0,"-12.523","12.568","35.2061"
263,0,"-12.4761","12.5401","35.2434"
264,0,"-12.5586","12.447","35.5417"
265,0,"-12.5982","12.4443","35.506"
266,0,"-12.498","12.5412","35.2353"
267,0,"-12.5093","12.5233","35.222"
268,0,"-12.5499","12.4247","35.5173"
269,0,"-12.4666","12.5451","35.2358"
270,0,"-12.4933","12.5601","35.2069"
271,0,"-12.5568","12.4386","35.54"
272,0,"-12.5521","12.438","35.5416"
273,0,"-12.4986","12.5497","35.2253"
274,0,"-12.553","12.5417","35.1943"
275,0,"-12.5343","12.4483","35.542"
276,0,"-12.5025","12.5546","35.2207"
277,0,"-12.5137","12.4342","35.5607"
278,0,"-12.5321","12.5407","35.1769"
279,0,"-12.4958","12.5347","35.2199"
280,0,"-12.5332","12.4511","35.5391"
281,0,"-12.4942","12.5274","35.2172"
282,0,"-12.5409","12.462","35.5522"
283,0,"-12.5817","12.4529","35.5072"
284,0,"-12.5345","12.5451","35.222"
285,0,"-12.5464","12.4673","35.541"
286,0,"-12.4875","12.554","35.2338"
287,0,"-12.5503","12.4638","35.5578"
288,0,"-12.5545","12.4407","35.5388"
289,0,"-12.5969","12.4437","35.5132"
290,0,"-12.6034","12.4689","35.4839"
291,0,"-12.4944","12.5644","35.2153"
292,0,"-12.5695","12.4649","35.53"
293,0,"-12.494","12.5238","35.24"
294,0,"-12.513","12.4432","35.5424"
295,0,"-12.5427","12.4462","35.5486"
296,0,"-12.5177","12.5509","35.2145"
297,0,"-12.4954","12.558","35.2183"
298,0,"-12.5495","12.5368","35.2027"
299,0,"-12.5871","12.456","35.5099"
300,0,"-12.4947","12.5627","35.2201"
301,0,"-12.4837","12.5496","35.2426"
302,0,"-12.5894","12.4565","35.4974"
303,0,"-12.5245","12.4577","35.5509"
304,0,"-12.5136","12.544","35.212"
305,0,"-12.5814","12.437","35.5148"
306,0,"-12.5849","12.4468","35.5411"
307,0,"-12.5673","12.4366","35.518"
308,0,"-12.5022","12.5427","35.2219"
309,0,"-12.5514","12.5467","35.2183"
310,0,"-12.4753","12.5546","35.2206"
311,0,"-12.5502","12.4518","35.5632"
312,0,"-12.5203","12.4398","35.5618"
313,0,"-12.5467","12.4482","35.5717"
314,0,"-12.5293","12.5339","35.2212"
315,0,"-12.5152","12.4408","35.5526"
316,0,"-12.5657","12.4442","35.504"
317,0,"-12.5465","12.4553","35.551"
318,0,"-12.477","12.552","35.2396"
319,0,"-12.5726","12.4412","35.5076"
320,0,"-12.5534","12.4536","35.5256"
321,0,"-12.5401","12.45","35.5413"
322,0,"-12.554","12.4535","35.5535"
323,0,"-12.5353","12.4354","35.547"
324,0,"-12.5421","12.4471","35.5445"
325,0,"-12.519","12.4433","35.5483"
326,0,"-12.527","12.4557","35.5371"
327,0,"-12.594","12.4619","35.4986"
328,0,"-12.5294","12.4463","35.5432"
329,0,"-12.5654","12.4427","35.5216"
330,0,"-12.5719","12.468","35.4762"
331,0,"-12.5313","12.4519","35.5285"
332,0,"-12.5231","12.4561","35.546"
333,0,"-12.5618","12.4364","35.5179"
334,0,"-12.5282","12.47","35.5518"
335,0,"-12.5325","12.4549","35.5573"
336,0,"-12.5177","12.4403","35.5726"
337,0,"-12.5545","12.4494","35.4888"
338,0,"-12.5277","12.4632","35.5259"
339,0,"-12.503","12.5347","35.169"
340,0,"-12.5262","12.4449","35.537"
341,0,"-12.4898","12.5509","35.2307"
342,0,"-12.5295","12.4646","35.5452"
343,0,"-12.5825","12.4402","35.4956"
344,0,"-12.5927","12.443","35.4712"
345,0,"-12.5433","12.4456","35.537"
346,0,"-12.5071","12.5699","35.2152"
347,0,"-12.4904","12.5556","35.2095"
348,0,"-12.5727","12.4484","35.4961"
349,0,"-12.5253","12.4379","35.541"
350,0,"-12.5254","12.4549","35.5433"
351,0,"-12.5274","12.4433","35.5508"
352,0,"-12.5956","12.4483","35.5149"
353,0,"-12.4682","12.5564","35.2214"
354,0,"-12.5363","12.4209","35.5653"
355,0,"-12.5321","12.4463","35.5413"
356,0,"-12.546","12.4304","35.5472"
357,0,"-12.4985","12.5516","35.2271"
358,0,"-12.5726","12.4194","35.5264"
359,0,"-12.5299","12.4386","35.5606"
360,0,"-12.5226","12.5404","35.2174"
361,0,"-12.5044","12.5565","35.2333"
362,0,"-12.5914","12.4332","35.5208"
363,0,"-12.5334","12.4392","35.5396"
364,0,"-12.5205","12.5417","35.1983"
365,0,"-12.4701","12.5326","35.2395"
366,0,"-12.5421","12.5248","35.2079"
367,0,"-12.5627","12.4379","35.5561"
368,0,"-12.5463","12.4584","35.5349"
369,0,"-12.4883","12.5485","35.2138"
370,0,"-12.5273","12.4451","35.5222"
371,0,"-12.5103","12.456","35.5242"
372,0,"-12.5324","12.4442","35.5289"
373,0,"-12.5955","12.4456","35.4949"
374,0,"-12.5176","12.5423","35.1972"
375,0,"-12.5367","12.4515","35.5372"
376,0,"-12.5964","12.4567","35.4894"
377,0,"-12.5442","12.4405","35.5384"
378,0,"-12.5268","12.5438","35.1872"
379,0,"-12.5797","12.4539","35.5019"
380,0,"-12.5404","12.4521","35.5347"
381,0,"-12.5817","12.4376","35.509"
382,0,"-12.5856","12.4407","35.4859"
383,0,"-12.539","12.4337","35.5478"
384,0,"-12.6013","12.4494","35.5014"
385,0,"-12.5265","12.4525","35.5227"
386,0,"-12.5417","12.4416","35.5519"
387,0,"-12.522","12.4309","35.5578"
388,0,"-12.5734","12.4319","35.5142"
389,0,"-12.5892","12.4418","35.5222"
390,0,"-12.5389","12.4461","35.5348"
391,0,"-12.5713","12.4359","35.51"
392,0,"-12.5597","12.4507","35.5422"
393,0,"-12.5398","12.4292","35.5571"
394,0,"-12.6039","12.4501","35.5246"
395,0,"-12.5342","12.4423","35.5388"
396,0,"-12.5711","12.433","35.5243"
397,0,"-12.5042","12.5533","35.2111"
398,0,"-12.5436","12.453","35.5475"
399,0,"-12.5314","12.4425","35.5354"
400,0,"-12.5936","12.4481","35.502"
401,0,"-12.5646","12.4346","35.547"
402,0,"-12.5223","12.4535","35.5225"
403,0,"-12.5433","12.4338","35.5395"
404,0,"-12.6011","12.4385","35.5098"
405,0,"-12.5479","12.4471","35.5408"
406,0,"-12.5438","12.436","35.5346"
407,0,"-12.5428","12.4504","35.5428"
408,0,"-12.5324","12.4476","35.5466"
409,0,"-12.4908","12.5449","35.2204"
410,0,"-12.5282","12.4365","35.5444"
411,0,"-12.587","12.4456","35.4975"
412,0,"-12.5405","12.4511","35.5333"
413,0,"-12.5495","12.5342","35.2264"
414,0,"-12.5435","12.4557","35.5149"
415,0,"-12.5961","12.447","35.5013"
416,0,"-12.5235","12.4497","35.5487"
417,0,"-12.5972","12.4289","35.5305"
418,0,"-12.5301","12.4456","35.5308"
419,0,"-12.5512","12.4497","35.529"
420,0,"-12.5288","12.444","35.5194"
421,0,"-12.5342","12.4436","35.5438"
422,0,"-12.5362","12.5424","35.2022"
423,0,"-12.5343","12.4412","35.541"
424,0,"-12.5821","12.4398","35.5186"
425,0,"-12.4984","12.5468","35.2125"
426,0,"-12.5802","12.4296","35.5163"
427,0,"-12.5778","12.4391","35.5143"
428,0,"-12.5678","12.4364","35.5168"
429,0,"-12.6058","12.4342","35.4771"
430,0,"-12.5012","12.5401","35.2131"
431,0,"-12.5461","12.4485","35.5296"
432,0,"-12.5315","12.4208","35.5381"
433,0,"-12.5435","12.4409","35.5452"
434,0,"-12.545","12.4363","35.5476"
435,0,"-12.5295","12.4539","35.5188"
436,0,"-12.5259","12.4357","35.5604"
437,0,"-12.514","12.4341","35.5505"
438,0,"-12.5026","12.5516","35.2226"
439,0,"-12.5396","12.4365","35.5483"
440,0,"-12.5763","12.4356","35.5152"
441,0,"-12.5924","12.4333","35.5168"
442,0,"-12.5582","12.4631","35.5339"
443,0,"-12.537","12.4496","35.5482"
444,0,"-12.5585","12.4624","35.5288"
445,0,"-12.5816","12.4346","35.5136"
446,0,"-12.5466","12.5279","35.1972"
447,0,"-12.5393","12.4568","35.5242"
448,0,"-12.5438","12.4402","35.5455"
449,0,"-12.5109","12.4435","35.5383"
450,0,"-12.5567","12.4275","35.5586"
451,0,"-12.5463","12.4619","35.542"
452,0,"-12.5402","12.5424","35.1896"
453,0,"-12.5992","12.4395","35.5004"
454,0,"-12.5011","12.5501","35.2128"
455,0,"-12.5501","12.4422","35.5426"
456,0,"-12.5538","12.4598","35.5312"
457,0,"-12.5592","12.4537","35.5392"
458,0,"-12.5483","12.4498","35.5452"
459,0,"-12.5859","12.4542","35.5043"
460,0,"-12.5527","12.446","35.5508"
461,0,"-12.5362","12.4614","35.5396"
462,0,"-12.5563","12.4462","35.5562"
463,0,"-12.4946","12.5538","35.2291"
464,0,"-12.5306","12.4401","35.5387"
465,0,"-12.5259","12.4355","35.5551"
466,0,"-12.533","12.4483","35.547"
467,0,"-12.5373","12.5301","35.2174"
468,0,"-12.5366","12.4466","35.5637"
469,0,"-12.5626","12.447","35.5144"
470,0,"-12.4887","12.5398","35.2241"
471,0,"-12.5297","12.4491","35.532"
472,0,"-12.4998","12.5491","35.2227"
473,0,"-12.5432","12.4456","35.5264"
474,0,"-12.5714","12.4312","35.4969"
475,0,"-12.529","12.4466","35.5333"
476,0,"-12.4774","12.5366","35.2231"
477,0,"-12.5533","12.4367","35.5092"
478,0,"-12.5736","12.4557","35.494"
479,0,"-12.5576","12.4669","35.5148"
480,0,"-12.5596","12.429","35.5141"
481,0,"-12.5775","12.4344","35.4941"
482,0,"-12.5011","12.5368","35.1991"
483,0,"-12.5315","12.4359","35.5532"
484,0,"-12.5712","12.4336","35.5113"
485,0,"-12.5295","12.5249","35.1978"
486,0,"-12.4949","12.5619","35.2043"
487,0,"-12.5052","12.4299","35.571"
488,0,"-12.5404","12.4608","35.5349"
489,0,"-12.5953","12.457","35.504"
490,0,"-12.5373","12.5464","35.1972"
491,0,"-12.4834","12.5489","35.2317"
492,0,"-12.534","12.4618","35.5458"
493,0,"-12.5768","12.4424","35.5104"
494,0,"-12.5014","12.5568","35.2075"
495,0,"-12.5437","12.5553","35.1953"
496,0,"-12.4931","12.5405","35.2366"
497,0,"-12.5805","12.434","35.5339"
498,0,"-12.5323","12.4404","35.5494"
499,0,"-12.5908","12.457","35.4774"
500,0,"-12.5272","12.4396","35.5665"
501,0,"-12.5367","12.4469","35.5571"
502,0,"-12.5472","12.456","35.5207"
503,0,"-12.5771","12.4193","35.5084"
504,0,"-12.5493","12.456","35.5344"
505,0,"-12.5422","12.5292","35.1779"
506,0,"-12.5665","12.4404","35.4761"
507,0,"-12.4758","12.5325","35.2242"
508,0,"-12.5406","12.4318","35.5346"
509,0,"-12.5229","12.4372","35.5321"
510,0,"-12.5436","12.453","35.5212"
511,0,"-12.5167","12.4449","35.5373"
512,0,"-12.5413","12.4316","35.5571"
513,0,"-12.6002","12.4275","35.4879"
514,0,"-12.5812","12.435","35.5032"
515,0,"-12.5584","12.4289","35.5071"
516,0,"-12.5829","12.4358","35.5098"
517,0,"-12.551","12.4562","35.5365"
518,0,"-12.5833","12.4476","35.5012"
519,0,"-12.5283","12.5258","35.1878"
520,0,"-12.5844","12.4391","35.498"
521,0,"-12.5372","12.4352","35.5315"
522,0,"-12.539","12.5203","35.1928"
523,0,"-12.5312","12.4346","35.5474"
524,0,"-12.5251","12.5179","35.1996"
525,0,"-12.5296","12.4552","35.5279"
526,0,"-12.5542","12.4476","35.5262"
527,0,"-12.5356","12.4544","35.5609"
528,0,"-12.5918","12.4513","35.4883"
529,0,"-12.488","12.5494","35.2167"
530,0,"-12.591","12.4303","35.511"
531,0,"-12.5328","12.4464","35.5449"
532,0,"-12.5798","12.4483","35.5207"
533,0,"-12.5585","12.431","35.5087"
534,0,"-12.5092","12.5426","35.2165"
535,0,"-12.5074","12.5493","35.2066"
536,0,"-12.5644","12.4368","35.5018"
537,0,"-12.5942","12.4434","35.509"
538,0,"-12.5329","12.5288","35.1875"
539,0,"-12.5408","12.4528","35.5311"
540,0,"-12.5276","12.5326","35.1781"
541,0,"-12.57","12.437","35.501"
542,0,"-12.5696","12.4462","35.4792"
543,0,"-12.5395","12.4384","35.5322"
544,0,"-12.5464","12.4457","35.5204"
545,0,"-12.4829","12.5546","35.2085"
546,0,"-12.4994","12.5382","35.1997"
547,0,"-12.5428","12.4417","35.5348"
548,0,"-12.598","12.4368","35.4951"
549,0,"-12.5135","12.5567","35.2097"
550,0,"-12.5799","12.417","35.5366"
551,0,"-12.5449","12.437","35.5302"
552,0,"-12.5576","12.4411","35.5193"
553,0,"-12.5435","12.4395","35.5431"
554,0,"-12.5018","12.5483","35.2009"
555,0,"-12.6062","12.4436","35.4759"
556,0,"-12.4837","12.5445","35.2061"
557,0,"-12.5576","12.4112","35.5324"
558,0,"-12.569","12.4282","35.517"
559,0,"-12.5468","12.4408","35.5367"
560,0,"-12.5404","12.5405","35.1922"
561,0,"-12.5382","12.4496","35.5343"
562,0,"-12.5504","12.4418","35.5145"
563,0,"-12.5914","12.442","35.4927"
564,0,"-12.5298","12.53","35.2085"
565,0,"-12.5427","12.4575","35.5315"
566,0,"-12.5475","12.4537","35.5302"
567,0,"-12.4993","12.5467","35.2169"
568,0,"-12.5019","12.5505","35.2104"
569,0,"-12.519","12.5354","35.1931"
570,0,"-12.5949","12.4549","35.4643"
571,0,"-12.5154","12.5315","35.2075"
572,0,"-12.5476","12.4477","35.5344"
573,0,"-12.4896","12.545","35.2169"
574,0,"-12.493","12.5595","35.2134"
575,0,"-12.5036","12.537","35.2224"
576,0,"-12.5052","12.5513","35.2037"
577,0,"-12.5851","12.4532","35.4825"
578,0,"-12.5349","12.4485","35.5364"
579,0,"-12.5324","12.4457","35.5398"
580,0,"-12.5354","12.4496","35.5205"
581,0,"-12.4892","12.5443","35.2314"
582,0,"-12.5551","12.4508","35.5295"
583,0,"-12.4977","12.5552","35.1959"
584,0,"-12.5994","12.4452","35.4854"
585,0,"-12.5265","12.4429","35.5475"
586,0,"-12.5229","12.5302","35.2135"
587,0,"-12.5644","12.5542","35.1763"
588,0,"-12.5253","12.4504","35.5324"
589,0,"-12.4914","12.5528","35.2235"
590,0,"-12.547","12.5329","35.2136"
591,0,"-12.532","12.4363","35.5453"
592,0,"-12.5266","12.5413","35.1867"
593,0,"-12.5585","12.4702","35.5149"
594,0,"-12.541","12.4506","35.5424"
595,0,"-12.6005","12.4424","35.5112"
596,0,"-12.558","12.4527","35.5407"
597,0,"-12.5844","12.4385","35.5124"
598,0,"-12.523","12.4621","35.5178"
599,0,"-12.5075","12.4331","35.5558"
600,0,"-12.4925","12.5501","35.2282"
601,0,"-12.5399","12.4437","35.5534"
602,0,"-12.5512","12.4463","35.5469"
603,0,"-12.5323","12.4453","35.5526"
604,0,"-12.5442","12.4606","35.5542"
605,0,"-12.4802","12.5468","35.2318"
606,0,"-12.515","12.4364","35.5459"
607,0,"-12.5562","12.4462","35.5479"
608,0,"-12.5734","12.4435","35.5076"
609,0,"-12.4882","12.5628","35.2195"
610,0,"-12.4955","12.5423","35.2401"
611,0,"-12.5404","12.5508","35.2019"
612,0,"-12.5506","12.4574","35.5234"
613,0,"-12.5469","12.5446","35.2016"
614,0,"-12.5507","12.4644","35.5359"
615,0,"-12.5834","12.4471","35.52"
616,0,"-12.5441","12.4425","35.5542"
617,0,"-12.5382","12.4302","35.5609"
618,0,"-12.5254","12.4538","35.5304"
619,0,"-12.5432","12.4502","35.5382"
620,0,"-12.4905","12.5574","35.232"
621,0,"-12.541","12.4527","35.5468"
622,0,"-12.5936","12.4399","35.5198"
623,0,"-12.5288","12.4547","35.5327"
624,0,"-12.5609","12.441","35.5097"
625,0,"-12.5282","12.4698","35.5139"
626,0,"-12.536","12.4405","35.5544"
627,0,"-12.544","12.4343","35.5386"
628,0,"-12.492","12.5419","35.2256"
629,0,"-12.5792","12.4544","35.4947"
630,0,"-12.5209","12.4413","35.562"
631,0,"-12.5638","12.4372","35.5074"
632,0,"-12.5443","12.459","35.5319"
633,0,"-12.4957","12.5514","35.2158"
634,0,"-12.4916","12.554","35.2138"
635,0,"-12.5765","12.438","35.5075"
636,0,"-12.5048","12.5646","35.2116"
637,0,"-12.4983","12.5446","35.2249"
638,0,"-12.537","12.4506","35.5403"
639,0,"-12.5701","12.4555","35.5292"
640,0,"-12.5394","12.5367","35.2143"
641,0,"-12.5579","12.4621","35.5418"
